match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,agent_model,momentum_used,chain_used,generated_at
3930170,0,1,Slovenia,Serbia,0,0,Group Stage,Kick Off,,Serbia,"[Kick Off] The Group Stage match is underway! Slovenia versus Serbia, both teams looking to make their mark.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:25.536708
3930170,1,1,Slovenia,Serbia,0,0,Group Stage,General,Petar Stojanović,Slovenia,"[General] Slovenia asserting dominance with 68% possession, controlling midfield early on.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:29.865238
3930170,2,1,Slovenia,Serbia,0,0,Group Stage,General,Erik Janža,Slovenia,"[General] Slovenia in control, dominating midfield for the last 2 minutes. Adam Gnezda Čerin leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:32.413272
3930170,3,1,Slovenia,Serbia,0,0,Group Stage,Shot (Saved),Adam Gnezda Čerin,Slovenia,[Shot Saved] Attempt saved! Adam Gnezda Čerin dribbles past his man but is denied by Predrag Rajković from the edge of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:04:34.765864
3930170,4,1,Slovenia,Serbia,0,0,Group Stage,General,Aleksandar Mitrović,Serbia,"[General] Serbia asserting dominance with 62% possession, controlling the midfield early on.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:37.656227
3930170,5,1,Slovenia,Serbia,0,0,Group Stage,General,Milos Veljkovic,Serbia,"[General] Serbia in control, dominating midfield for the last 2 minutes with 72% possession.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:42.506492
3930170,6,1,Slovenia,Serbia,0,0,Group Stage,General,Petar Stojanović,Slovenia,"[General] Serbia in control, dominating midfield for the last 3 minutes with 86% possession.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:45.202949
3930170,7,1,Slovenia,Serbia,0,0,Group Stage,Shot (Saved),Jan Mlakar,Slovenia,[Shot Saved] Attempt saved! Jan Mlakar's right-footed shot from the center of the box denied by Predrag Rajković. Slovenia continuing to push forward after a strong dribble.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:04:46.539195
3930170,8,1,Slovenia,Serbia,0,0,Group Stage,Corner,Žan Karničnik,Slovenia,"[Corner] Corner for Slovenia. Delivered by Žan Karničnik, looking to create an opportunity.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:48.141286
3930170,9,1,Slovenia,Serbia,0,0,Group Stage,Free Kick,Dušan Tadić,Serbia,[Free Kick] Free kick awarded to Serbia! Tadić fouled on the left side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:49.096746
3930170,10,1,Slovenia,Serbia,0,0,Group Stage,General,Saša Lukić,Serbia,"[General] Slovenia dominating possession with 89%, controlling the midfield effectively.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:52.913587
3930170,11,1,Slovenia,Serbia,0,0,Group Stage,Free Kick,Strahinja Pavlović,Serbia,[Foul] Free kick awarded to Serbia after Gnezda Čerin fouls Mladenović in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:54.098916
3930170,12,1,Slovenia,Serbia,0,0,Group Stage,Free Kick,Filip Mladenović,Serbia,[Foul] Free kick awarded to Serbia after Timi Elšnik fouls Strahinja Pavlović in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:55.460162
3930170,13,1,Slovenia,Serbia,0,0,Group Stage,Free Kick,Dušan Tadić,Serbia,[Foul] Foul by Slovenia on Dušan Tadić (Serbia) near the left wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:04:57.389064
3930170,14,1,Slovenia,Serbia,0,0,Group Stage,General,Vanja Drkušić,Slovenia,"[General] Slovenia dominating midfield with 76% possession, Drkušić leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:01.335833
3930170,15,1,Slovenia,Serbia,0,0,Group Stage,Foul,Saša Lukić,Serbia,[Foul] Foul by Adam Gnezda Čerin (Slovenia) on Saša Lukić (Serbia) near the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:02.492196
3930170,16,1,Slovenia,Serbia,0,0,Group Stage,Free Kick,Saša Lukić,Serbia,[Foul] Foul by Slovenia on Saša Lukić (Serbia) near the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:03.523608
3930170,17,1,Slovenia,Serbia,0,0,Group Stage,General,Petar Stojanović,Slovenia,"[General] Serbia dominating midfield with 73% possession, Tadić leading the way.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:06.847709
3930170,18,1,Slovenia,Serbia,0,0,Group Stage,General,Žan Karničnik,Slovenia,"[General] Slovenia dominating midfield play, with Adam Gnezda Čerin leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:10.023432
3930170,19,1,Slovenia,Serbia,0,0,Group Stage,Shot (Blocked),Andraž Šporar,Slovenia,[Shot Blocked] Attempt blocked! Andraž Šporar's right-footed shot from the center of the box denied by Nikola Milenković.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:12.423562
3930170,20,1,Slovenia,Serbia,0,0,Group Stage,Shot (Blocked),Timi Elšnik,Slovenia,[Shot Blocked] Attempt blocked! Timi Elšnik's left-footed effort from the edge of the box halted by Ivan Ilić after he dribbles past his marker.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:05:15.009359
3930170,21,1,Slovenia,Serbia,0,0,Group Stage,General,Jan Mlakar,Slovenia,"[General] Slovenia dominating possession with 88%, controlling the midfield effectively.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:19.435558
3930170,22,1,Slovenia,Serbia,0,0,Group Stage,Corner,Adam Gnezda Čerin,Slovenia,"[Corner] Corner for Slovenia. Delivered by Adam Gnezda Čerin, conceded by Andrija Živković.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:20.434640
3930170,23,1,Slovenia,Serbia,0,0,Group Stage,Yellow Card,Filip Mladenović,Serbia,[Yellow Card] Filip Mladenović (Serbia) shown a yellow card for a foul on Žan Karničnik.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:21.607538
3930170,24,1,Slovenia,Serbia,0,0,Group Stage,Free Kick,Žan Karničnik,Slovenia,[Foul] Foul by Mijat Gaćinović (Serbia) on Žan Karničnik (Slovenia). Free kick awarded on the left side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:23.003875
3930170,25,1,Slovenia,Serbia,0,0,Group Stage,Free Kick,Erik Janža,Slovenia,[Foul] Free kick awarded to Serbia! Elšnik fouls Tadić in the attacking third.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:25.202696
3930170,26,1,Slovenia,Serbia,0,0,Group Stage,Shot (Saved),Dušan Vlahović,Serbia,[Shot Saved] Attempt saved! Dušan Vlahović's header from the center of the box denied by Jan Oblak.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:26.296509
3930170,27,1,Slovenia,Serbia,0,0,Group Stage,General,Vanja Drkušić,Slovenia,"[General] Slovenia firmly in control, dominating possession in their defensive third.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:30.783706
3930170,28,1,Slovenia,Serbia,0,0,Group Stage,Free Kick,Dušan Tadić,Serbia,[Foul] Foul by Jaka Bijol (Slovenia) on Aleksandar Mitrović (Serbia) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:31.890666
3930170,29,1,Slovenia,Serbia,0,0,Group Stage,Free Kick,Milos Veljkovic,Serbia,[Foul] Foul by Slovenia on Milos Veljkovic at midfield. Free kick for Serbia.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:33.063015
3930170,30,1,Slovenia,Serbia,0,0,Group Stage,Corner,Dušan Tadić,Serbia,"[Corner] Corner for Serbia, delivered by Dušan Tadić. Conceded by Erik Janža.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:34.082613
3930170,31,1,Slovenia,Serbia,0,0,Group Stage,General,Adam Gnezda Čerin,Slovenia,"[General] Slovenia holding a slight edge in possession at 53%, mostly in midfield.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:37.181749
3930170,32,1,Slovenia,Serbia,0,0,Group Stage,General,Nikola Milenković,Serbia,"[General] Slovenia dominating midfield with 72% possession, Gnezda Čerin highly involved.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:41.046758
3930170,33,1,Slovenia,Serbia,0,0,Group Stage,General,Jan Mlakar,Slovenia,"[General] Serbia dominating midfield with 69% possession, controlling the pace of the match.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:45.030708
3930170,34,1,Slovenia,Serbia,0,0,Group Stage,General,Dušan Vlahović,Serbia,"[General] Serbia controlling the game with 58% possession, mostly in midfield. Mladenović leading with 12 events.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:47.577718
3930170,35,1,Slovenia,Serbia,0,0,Group Stage,General,Andrija Živković,Serbia,"[General] Slovenia firmly in control, dominating midfield with 100% possession. Karničnik leading the way.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:51.591677
3930170,36,1,Slovenia,Serbia,0,0,Group Stage,Shot (Wayward),Jan Mlakar,Slovenia,[Shot Missed] Attempt missed! Jan Mlakar dribbles past his man but fires wide from the right side of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:05:53.596519
3930170,37,1,Slovenia,Serbia,0,0,Group Stage,Shot (Off T),Benjamin Šeško,Slovenia,[Shot Missed] Šeško's right-footed effort goes off target from the center of the box after he beats his man. Slovenia applying pressure with three attempts in quick succession.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:05:55.844233
3930170,38,1,Slovenia,Serbia,0,0,Group Stage,Shot (Blocked),Dušan Vlahović,Serbia,[Shot Blocked] Another attempt blocked! Dušan Vlahović's left-footed shot from the edge of the box denied by Andraž Šporar. Serbia applying pressure.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:05:57.106518
3930170,39,1,Slovenia,Serbia,0,0,Group Stage,General,Andrija Živković,Serbia,"[General] Serbia dominating the midfield with 84% possession, Veljkovic leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:06:01.461758
3930170,40,1,Slovenia,Serbia,0,0,Group Stage,General,Andrija Živković,Serbia,"[General] Serbia in control, dominating midfield for the last 2 minutes. Veljkovic active with 12 events.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:06:05.512216
3930170,41,1,Slovenia,Serbia,0,0,Group Stage,Shot (Saved),Aleksandar Mitrović,Serbia,[Shot Saved] Saved! Mitrović's right-footed effort from the six-yard box denied by Oblak after he beats his man.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:06:06.598784
3930170,42,1,Slovenia,Serbia,0,0,Group Stage,Shot (Blocked),Saša Lukić,Serbia,[Shot Blocked] Attempt blocked! Saša Lukić's right-footed shot from the center of the box denied by Timi Elšnik.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:06:08.974811
3930170,43,1,Slovenia,Serbia,0,0,Group Stage,Shot (Blocked),Petar Stojanović,Slovenia,[Shot Blocked] Attempt blocked! Stojanović's right-footed shot from the edge of the box denied by Ilić after he beats his man.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:06:11.128837
3930170,44,1,Slovenia,Serbia,0,0,Group Stage,Corner,Erik Janža,Slovenia,"[Corner] Corner for Slovenia. Erik Janža delivers, conceded by Predrag Rajković. Slovenia applying pressure before halftime.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:06:12.136610
3930170,45,1,Slovenia,Serbia,0,0,Group Stage,Shot (Off T),Aleksandar Mitrović,Serbia,"[Shot Missed] Mitrović heads it over from the center of the box, following a well-worked play from a corner.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:06:14.106350
3930170,46,1,Slovenia,Serbia,0,0,Group Stage,General,,Serbia,[General] Slovenia dominating possession with 100% control as the first half concludes.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:06:15.138750
