match_id,minute,plus_time,minute_display,commentary_text,line_type,event_type,players_mentioned,team_focus,commentary_length
belgium_romania,1,0,1,"And away we go...",key_event,Kick Off,,Both,18
belgium_romania,2,0,2,"Oh, WOW! Talk about fast starts. Belgium could not wish for a better start as a sweeping move ends with Romelu Lukaku teeing-up Youri Tielemans for the sweetest of finishes from about 18 yards. The Red Devils are up and running.",key_event,Goal,"Lukaku, Tielemans",Belgium,247
belgium_romania,4,0,4,"Belgium's goal after 73 seconds is their earliest ever in a match at a major international tournament.",general,General,,Belgium,104
belgium_romania,5,0,5,"This is being played at 200mph! Now Romania come close to an equaliser through Radu Dragusin's header but Koen Casteels makes a fine save pushing it over the bar. It's end-to-end stuff.",key_event,Save,"Dragusin, Casteels",Romania,211
belgium_romania,7,0,7,"More on that goal by Tielemans. He struck it first-time and it was only going to hit the back of the net. Sweet, sweet finish.",general,General,Tielemans,Belgium,142
belgium_romania,9,0,9,"All four teams in Group E have three points as it stands. Next Wednesday's final round of games in this group could be fun!",general,General,,Both,128
belgium_romania,11,0,11,"Jeremy Doku is teasing the Romanian defence with some clever play. The Manchester City man tries to set up Youri Tielemans for another goal but this time his attempt is blocked.",general,General,"Doku, Tielemans",Belgium,191
belgium_romania,13,0,13,"Cologne is witnessing one of the most frantic and entertaining starts to a game at Euro 2024...as well as one of the best atmospheres. Honestly, both sets of fans in the stands are giving off BIG energy.",general,General,,Both,205
belgium_romania,19,0,19,"Make no mistake, Belgium are on it tonight. They are playing like they are No 3 in the world.",general,General,,Belgium,99
belgium_romania,22,0,22,"That's a great stat, Chris. This Euros is a great watch.",general,General,,Both,59
belgium_romania,24,0,24,"It's all Belgium at this moment in time. After Jeremy Doku tries to walk the ball into the net, Belgium win a corner before Romania pounce on the counter. It's like a winner-takes-all tie.",general,Corner,Doku,Belgium,196
belgium_romania,26,0,26,"What is it about Saturday nights and Euro 2024? Albania scored after 23 SECONDS against Italy last Saturday. Belgium have scored after 73 SECONDS in Cologne",general,General,,Both,156
belgium_romania,28,0,28,"Just the one attempt on target by Romania so far. It brought a fine save from Koen Casteels. It seems a long time ago already. They've been on the ropes since.",general,General,Casteels,Romania,171
belgium_romania,30,0,30,"The Red Devils are being devilishly exciting. They're really turning on the style with clever flicks and turns. Jeremy Doku is full of twists and turns. He's just brought another save from Florin Nita.",general,General,"Doku, Nita",Belgium,214
belgium_romania,32,0,32,"Another attempt. This time Dodi Lukebakio's shot takes a deflection and flies over the bar. Belgium look bright and alert. That was their ninth attempt.",general,General,Lukebakio,Belgium,160
