event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
117171,3938642,1,0,0,00:00:00.000,Starting XI,,Georgia,Georgia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,1,1,3,0,0,,,,,,Starting XI,,Czech Republic,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",10
117172,3938642,1,0,0,00:00:00.000,Starting XI,,Czech Republic,Georgia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,1,1,2,0,0,Starting XI,,Georgia,0.0,0.0,Half Start,,Georgia,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",10
117173,3938642,1,0,0,00:00:00.000,Half Start,,Georgia,Georgia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,1,1,3,0,0,Starting XI,,Czech Republic,0.0,0.0,Half Start,,Czech Republic,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",10
117174,3938642,1,0,0,00:00:00.000,Half Start,,Czech Republic,Georgia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,1,1,2,0,0,Half Start,,Georgia,0.0,0.0,Pass,Georges Mikautadze,Georgia,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",10
117175,3938642,1,0,0,00:00:00.820,Pass,Georges Mikautadze,Georgia,Georgia,61.0,40.1,,1.373719,From Kick Off,Giorgi Kochorashvili,8.786353,Ground Pass,,-2.9352686,52.4,38.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,3,1,0,Half Start,,Czech Republic,0.0,0.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,True,59.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",1,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",10
117176,3938642,1,0,2,00:00:02.193,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,52.4,38.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,3,0,0,Pass,Georges Mikautadze,Georgia,0.0,0.0,Carry,Giorgi Kochorashvili,Georgia,True,67.6,False,False,False,Giorgi Kochorashvili receives,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",10
117177,3938642,1,0,2,00:00:02.193,Carry,Giorgi Kochorashvili,Georgia,Georgia,52.4,38.3,,0.72558,From Kick Off,,,,,,,,,,,,False,51.1,44.9,6.726812023536856,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,0.0,2.0,Pass,Giorgi Kochorashvili,Georgia,True,67.6,False,False,False,"Giorgi Kochorashvili under pressure, carries the ball",1,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",10
117178,3938642,1,0,2,00:00:02.919,Pass,Giorgi Kochorashvili,Georgia,Georgia,51.1,44.9,,0.97579,From Kick Off,Zuriko Davitashvili,15.980614,Ground Pass,,0.65226185,63.8,54.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,3,0,0,Carry,Giorgi Kochorashvili,Georgia,0.0,2.0,Ball Receipt*,Zuriko Davitashvili,Georgia,True,68.9,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Giorgi Kochorashvili under pressure, plays a medium pass forward along the ground to Zuriko Davitashvili",1,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",10
117179,3938642,1,0,3,00:00:03.895,Ball Receipt*,Zuriko Davitashvili,Georgia,Georgia,63.8,54.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,1,3,0,0,Pass,Giorgi Kochorashvili,Georgia,0.0,2.0,Carry,Zuriko Davitashvili,Georgia,True,56.2,False,False,False,Zuriko Davitashvili receives,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",10
117180,3938642,1,0,3,00:00:03.895,Carry,Zuriko Davitashvili,Georgia,Georgia,63.8,54.6,True,5.259877,From Kick Off,,,,,,,,,,,,False,99.2,29.8,43.22267923208833,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Zuriko Davitashvili,Georgia,0.0,3.0,Pressure,Tomáš Souček,Czech Republic,False,56.2,False,False,False,Zuriko Davitashvili surges forward on a BRILLIANT run from the left midfield into the central attacking third - BUT LOSES IT!,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Czech Republic and Georgia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",10
