event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
181129,3930159,1,0,0,00:00:00.000,Starting XI,,Hungary,Hungary,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Starting XI,,Switzerland,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",10
181130,3930159,1,0,0,00:00:00.000,Starting XI,,Switzerland,Hungary,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Starting XI,,Hungary,0.0,0.0,Half Start,,Switzerland,True,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",10
181131,3930159,1,0,0,00:00:00.000,Half Start,,Switzerland,Hungary,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Starting XI,,Switzerland,0.0,0.0,Half Start,,Hungary,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",10
181132,3930159,1,0,0,00:00:00.000,Half Start,,Hungary,Hungary,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,0,0,0,0,0,Half Start,,Switzerland,0.0,0.0,Pass,Ádám Nagy,Hungary,True,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",10
181133,3930159,1,0,0,00:00:00.310,Pass,Ádám Nagy,Hungary,Hungary,60.0,40.0,,1.685987,From Kick Off,Dominik Szoboszlai,22.055386,Ground Pass,,-2.608949,41.0,28.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Half Start,,Hungary,0.0,0.0,Ball Receipt*,Dominik Szoboszlai,Hungary,True,60.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",10
181134,3930159,1,0,1,00:00:01.996,Ball Receipt*,Dominik Szoboszlai,Hungary,Hungary,41.0,28.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ádám Nagy,Hungary,0.0,0.0,Carry,Dominik Szoboszlai,Hungary,True,79.0,False,False,False,Dominik Szoboszlai receives,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",10
181135,3930159,1,0,1,00:00:01.996,Carry,Dominik Szoboszlai,Hungary,Hungary,41.0,28.8,,0.767306,From Kick Off,,,,,,,,,,,,False,42.0,26.7,2.325940669922603,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Dominik Szoboszlai,Hungary,0.0,1.0,Pass,Dominik Szoboszlai,Hungary,True,79.0,False,False,False,"Dominik Szoboszlai under pressure, carries the ball",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",10
181136,3930159,1,0,2,00:00:02.763,Pass,Dominik Szoboszlai,Hungary,Hungary,42.0,26.7,,1.098274,From Kick Off,Attila Szalai,20.543125,Ground Pass,,-1.3199146,47.1,6.8,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Dominik Szoboszlai,Hungary,0.0,1.0,Ball Receipt*,Attila Szalai,Hungary,True,78.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Dominik Szoboszlai under pressure, plays a medium pass along the ground to Attila Szalai",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",10
181137,3930159,1,0,3,00:00:03.861,Ball Receipt*,Attila Szalai,Hungary,Hungary,47.1,6.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Dominik Szoboszlai,Hungary,0.0,2.0,Carry,Attila Szalai,Hungary,True,72.9,False,False,False,Attila Szalai receives,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",10
181138,3930159,1,0,3,00:00:03.861,Carry,Attila Szalai,Hungary,Hungary,47.1,6.8,,1.278541,From Kick Off,,,,,,,,,,,,False,49.2,5.8,2.325940669922603,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Attila Szalai,Hungary,0.0,3.0,Pass,Attila Szalai,Hungary,True,72.9,False,False,False,"Attila Szalai under pressure, carries the ball",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ádám Nagy under pressure, plays a medium pass back along the ground to Dominik Szoboszlai",10
