event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
155839,3930174,1,0,0,00:00:00.000,Starting XI,,Turkey,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,0,3,1,0,0,,,,,,Starting XI,,Portugal,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Bruno Miguel Borges Fernandes under pressure, plays a medium pass back along the ground to Nuno Mendes",5
155840,3930174,1,0,0,00:00:00.000,Starting XI,,Portugal,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,0,2,1,0,0,Starting XI,,Turkey,0.0,0.0,Half Start,,Portugal,True,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Bruno Miguel Borges Fernandes under pressure, plays a medium pass back along the ground to Nuno Mendes",5
155841,3930174,1,0,0,00:00:00.000,Half Start,,Portugal,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,0,2,1,0,0,Starting XI,,Portugal,0.0,0.0,Half Start,,Turkey,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Bruno Miguel Borges Fernandes under pressure, plays a medium pass back along the ground to Nuno Mendes",5
155842,3930174,1,0,0,00:00:00.000,Half Start,,Turkey,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,0,3,1,0,0,Half Start,,Portugal,0.0,0.0,Pass,Bruno Miguel Borges Fernandes,Portugal,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Bruno Miguel Borges Fernandes under pressure, plays a medium pass back along the ground to Nuno Mendes",5
155843,3930174,1,0,0,00:00:00.442,Pass,Bruno Miguel Borges Fernandes,Portugal,Portugal,60.0,40.0,,1.600169,From Kick Off,Nuno Mendes,19.505896,Ground Pass,,-2.650429,42.8,30.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,2,1,0,0,Half Start,,Turkey,0.0,0.0,Ball Receipt*,Nuno Mendes,Portugal,True,60.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Bruno Miguel Borges Fernandes under pressure, plays a medium pass back along the ground to Nuno Mendes",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Bruno Miguel Borges Fernandes under pressure, plays a medium pass back along the ground to Nuno Mendes",5
155844,3930174,1,0,2,00:00:02.042,Ball Receipt*,Nuno Mendes,Portugal,Portugal,42.8,30.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Bruno Miguel Borges Fernandes,Portugal,0.0,0.0,Carry,Nuno Mendes,Portugal,True,77.2,False,False,False,Nuno Mendes receives,2,"[0:02] Nuno Mendes under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nuno Mendes under pressure, plays a long ball forward through the air to Bernardo Mota Veiga de Carvalho e Silva into the central attacking third, Bernardo Mota Veiga de Carvalho e Silva loses control under pressure! . Altay Bayındır wins the ball back under pressure, carries the ball",10
155845,3930174,1,0,2,00:00:02.042,Carry,Nuno Mendes,Portugal,Portugal,42.8,30.8,,1.888079,From Kick Off,,,,,,,,,,,,False,42.6,34.0,3.2062439083762784,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Nuno Mendes,Portugal,0.0,2.0,Pass,Nuno Mendes,Portugal,True,77.2,False,False,False,"Nuno Mendes under pressure, carries the ball",2,"[0:02] Nuno Mendes under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nuno Mendes under pressure, plays a long ball forward through the air to Bernardo Mota Veiga de Carvalho e Silva into the central attacking third, Bernardo Mota Veiga de Carvalho e Silva loses control under pressure! . Altay Bayındır wins the ball back under pressure, carries the ball",10
155846,3930174,1,0,3,00:00:03.930,Pass,Nuno Mendes,Portugal,Portugal,42.6,34.0,,1.773738,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,41.63316,High Pass,,0.3840746,81.2,49.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Nuno Mendes,Portugal,0.0,2.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,77.4,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nuno Mendes under pressure, plays a long ball forward through the air to Bernardo Mota Veiga de Carvalho e Silva into the central attacking third",2,"[0:02] Nuno Mendes under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nuno Mendes under pressure, plays a long ball forward through the air to Bernardo Mota Veiga de Carvalho e Silva into the central attacking third, Bernardo Mota Veiga de Carvalho e Silva loses control under pressure! . Altay Bayındır wins the ball back under pressure, carries the ball",10
155847,3930174,1,0,5,00:00:05.704,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,81.2,49.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Nuno Mendes,Portugal,0.0,3.0,Miscontrol,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,38.8,False,False,False,Bernardo Mota Veiga de Carvalho e Silva receives under pressure in the central attacking third,2,"[0:02] Nuno Mendes under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nuno Mendes under pressure, plays a long ball forward through the air to Bernardo Mota Veiga de Carvalho e Silva into the central attacking third, Bernardo Mota Veiga de Carvalho e Silva loses control under pressure! . Altay Bayındır wins the ball back under pressure, carries the ball",10
155848,3930174,1,0,5,00:00:05.704,Miscontrol,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,81.2,49.6,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,0.0,5.0,Ball Recovery,Altay Bayındır,Turkey,False,38.8,False,False,False,Bernardo Mota Veiga de Carvalho e Silva loses control under pressure!,2,"[0:02] Nuno Mendes under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nuno Mendes under pressure, plays a long ball forward through the air to Bernardo Mota Veiga de Carvalho e Silva into the central attacking third, Bernardo Mota Veiga de Carvalho e Silva loses control under pressure! . Altay Bayındır wins the ball back under pressure, carries the ball",10
