event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
60461,3941017,1,0,0,00:00:00.000,Starting XI,,England,England,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,2,0,2,1,0,0,,,,,,Starting XI,,Slovakia,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! David Strelec under pressure, plays a medium pass back along the ground to Milan Škriniar",5
60462,3941017,1,0,0,00:00:00.000,Starting XI,,Slovakia,England,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,1,1,3,3,0,0,Starting XI,,England,0.0,0.0,Half Start,,England,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! David Strelec under pressure, plays a medium pass back along the ground to Milan Škriniar",5
60463,3941017,1,0,0,00:00:00.000,Half Start,,England,England,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,2,0,2,1,0,0,Starting XI,,Slovakia,0.0,0.0,Half Start,,Slovakia,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! David Strelec under pressure, plays a medium pass back along the ground to Milan Škriniar",5
60464,3941017,1,0,0,00:00:00.000,Half Start,,Slovakia,England,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,1,1,3,3,0,0,Half Start,,England,0.0,0.0,Pass,David Strelec,Slovakia,True,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! David Strelec under pressure, plays a medium pass back along the ground to Milan Škriniar",5
60465,3941017,1,0,0,00:00:00.372,Pass,David Strelec,Slovakia,Slovakia,61.0,40.1,,1.742286,From Kick Off,Milan Škriniar,23.717083,Ground Pass,,-3.1036363,37.3,39.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,3,3,0,0,Half Start,,Slovakia,0.0,0.0,Ball Receipt*,Milan Škriniar,Slovakia,True,59.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! David Strelec under pressure, plays a medium pass back along the ground to Milan Škriniar",1,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! David Strelec under pressure, plays a medium pass back along the ground to Milan Škriniar",5
60466,3941017,1,0,2,00:00:02.114,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,37.3,39.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,1,3,3,0,0,Pass,David Strelec,Slovakia,0.0,0.0,Carry,Milan Škriniar,Slovakia,True,82.7,False,False,False,Milan Škriniar receives,2,"[0:02] Milan Škriniar under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Milan Škriniar under pressure, plays a short pass along the ground to Denis Vavro, Denis Vavro under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Denis Vavro under pressure, plays a short pass through the air to David Strelec, but the pass doesn't find its target . Crucial block by Harry Kane!",10
60467,3941017,1,0,2,00:00:02.114,Carry,Milan Škriniar,Slovakia,Slovakia,37.3,39.2,,0.189915,From Kick Off,,,,,,,,,,,,False,36.7,38.2,1.166190378969057,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,1,3,3,0,0,Ball Receipt*,Milan Škriniar,Slovakia,0.0,2.0,Pass,Milan Škriniar,Slovakia,True,82.7,False,False,False,"Milan Škriniar under pressure, carries the ball",2,"[0:02] Milan Škriniar under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Milan Škriniar under pressure, plays a short pass along the ground to Denis Vavro, Denis Vavro under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Denis Vavro under pressure, plays a short pass through the air to David Strelec, but the pass doesn't find its target . Crucial block by Harry Kane!",10
60468,3941017,1,0,2,00:00:02.304,Pass,Milan Škriniar,Slovakia,Slovakia,36.7,38.2,,1.019313,From Kick Off,Denis Vavro,3.3241541,Ground Pass,,1.2966288,37.6,41.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,1,3,3,0,0,Carry,Milan Škriniar,Slovakia,0.0,2.0,Ball Receipt*,Denis Vavro,Slovakia,True,83.3,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Milan Škriniar under pressure, plays a short pass along the ground to Denis Vavro",2,"[0:02] Milan Škriniar under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Milan Škriniar under pressure, plays a short pass along the ground to Denis Vavro, Denis Vavro under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Denis Vavro under pressure, plays a short pass through the air to David Strelec, but the pass doesn't find its target . Crucial block by Harry Kane!",10
60469,3941017,1,0,3,00:00:03.323,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,37.6,41.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,1,3,3,0,0,Pass,Milan Škriniar,Slovakia,0.0,2.0,Carry,Denis Vavro,Slovakia,True,82.4,False,False,False,Denis Vavro receives,2,"[0:02] Milan Škriniar under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Milan Škriniar under pressure, plays a short pass along the ground to Denis Vavro, Denis Vavro under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Denis Vavro under pressure, plays a short pass through the air to David Strelec, but the pass doesn't find its target . Crucial block by Harry Kane!",10
60470,3941017,1,0,3,00:00:03.323,Carry,Denis Vavro,Slovakia,Slovakia,37.6,41.4,,0.070808,From Kick Off,,,,,,,,,,,,False,37.6,41.4,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,1,3,3,0,0,Ball Receipt*,Denis Vavro,Slovakia,0.0,3.0,Pass,Denis Vavro,Slovakia,True,82.4,False,False,False,"Denis Vavro under pressure, carries the ball",2,"[0:02] Milan Škriniar under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Milan Škriniar under pressure, plays a short pass along the ground to Denis Vavro, Denis Vavro under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Denis Vavro under pressure, plays a short pass through the air to David Strelec, but the pass doesn't find its target . Crucial block by Harry Kane!",10
