event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
35154,3938645,1,0,0,00:00:00.000,Starting XI,,Ukraine,Ukraine,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,1,2,4,0,0,,,,,,Starting XI,,Belgium,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kevin De Bruyne under pressure, plays a short pass along the ground to Youri Tielemans",5
35155,3938645,1,0,0,00:00:00.000,Starting XI,,Belgium,Ukraine,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,1,2,1,0,0,Starting XI,,Ukraine,0.0,0.0,Half Start,,Belgium,True,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kevin De Bruyne under pressure, plays a short pass along the ground to Youri Tielemans",5
35156,3938645,1,0,0,00:00:00.000,Half Start,,Belgium,Ukraine,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,1,2,1,0,0,Starting XI,,Belgium,0.0,0.0,Half Start,,Ukraine,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kevin De Bruyne under pressure, plays a short pass along the ground to Youri Tielemans",5
35157,3938645,1,0,0,00:00:00.000,Half Start,,Ukraine,Ukraine,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,1,2,4,0,0,Half Start,,Belgium,0.0,0.0,Pass,Kevin De Bruyne,Belgium,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kevin De Bruyne under pressure, plays a short pass along the ground to Youri Tielemans",5
35158,3938645,1,0,1,00:00:01.181,Pass,Kevin De Bruyne,Belgium,Belgium,60.0,40.0,,0.733966,From Kick Off,Youri Tielemans,5.162364,Ground Pass,,-1.1938871,61.9,35.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Half Start,,Ukraine,0.0,0.0,Ball Receipt*,Youri Tielemans,Belgium,True,60.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kevin De Bruyne under pressure, plays a short pass along the ground to Youri Tielemans",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kevin De Bruyne under pressure, plays a short pass along the ground to Youri Tielemans",5
35159,3938645,1,0,1,00:00:01.915,Ball Receipt*,Youri Tielemans,Belgium,Belgium,61.9,35.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pass,Kevin De Bruyne,Belgium,0.0,1.0,Carry,Youri Tielemans,Belgium,True,58.1,False,False,False,Youri Tielemans receives,2,"[0:01] Youri Tielemans under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Youri Tielemans under pressure, plays a medium pass back along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jan Vertonghen under pressure, plays a medium pass back along the ground to Koen Casteels, Koen Casteels under pressure, carries the ball - BUT LOSES IT!",10
35160,3938645,1,0,1,00:00:01.915,Carry,Youri Tielemans,Belgium,Belgium,61.9,35.2,,0.53438,From Kick Off,,,,,,,,,,,,False,60.7,35.2,1.1999999999999955,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Receipt*,Youri Tielemans,Belgium,0.0,1.0,Pass,Youri Tielemans,Belgium,True,58.1,False,False,False,"Youri Tielemans under pressure, carries the ball",2,"[0:01] Youri Tielemans under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Youri Tielemans under pressure, plays a medium pass back along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jan Vertonghen under pressure, plays a medium pass back along the ground to Koen Casteels, Koen Casteels under pressure, carries the ball - BUT LOSES IT!",10
35161,3938645,1,0,2,00:00:02.449,Pass,Youri Tielemans,Belgium,Belgium,60.7,35.2,,3.209448,From Kick Off,Jan Vertonghen,27.982315,Ground Pass,,-2.5109572,38.1,18.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,1,0,Carry,Youri Tielemans,Belgium,0.0,1.0,Ball Receipt*,Jan Vertonghen,Belgium,True,59.3,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Youri Tielemans under pressure, plays a medium pass back along the ground to Jan Vertonghen",2,"[0:01] Youri Tielemans under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Youri Tielemans under pressure, plays a medium pass back along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jan Vertonghen under pressure, plays a medium pass back along the ground to Koen Casteels, Koen Casteels under pressure, carries the ball - BUT LOSES IT!",10
35162,3938645,1,0,5,00:00:05.659,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,38.1,18.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Youri Tielemans,Belgium,0.0,2.0,Carry,Jan Vertonghen,Belgium,True,81.9,False,False,False,Jan Vertonghen receives,2,"[0:01] Youri Tielemans under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Youri Tielemans under pressure, plays a medium pass back along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jan Vertonghen under pressure, plays a medium pass back along the ground to Koen Casteels, Koen Casteels under pressure, carries the ball - BUT LOSES IT!",10
35163,3938645,1,0,5,00:00:05.659,Carry,Jan Vertonghen,Belgium,Belgium,38.1,18.7,,2.419657,From Kick Off,,,,,,,,,,,,False,23.6,18.1,14.512408483776907,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,0.0,5.0,Pass,Jan Vertonghen,Belgium,True,81.9,False,False,False,"Jan Vertonghen under pressure, carries the ball",2,"[0:01] Youri Tielemans under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Youri Tielemans under pressure, plays a medium pass back along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jan Vertonghen under pressure, plays a medium pass back along the ground to Koen Casteels, Koen Casteels under pressure, carries the ball - BUT LOSES IT!",10
