event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
144909,3930178,1,0,0,00:00:00.000,Starting XI,,Croatia,Croatia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,1,1,2,5,0,0,,,,,,Starting XI,,Italy,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",10
144910,3930178,1,0,0,00:00:00.000,Starting XI,,Italy,Croatia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,1,2,2,0,0,Starting XI,,Croatia,0.0,0.0,Half Start,,Italy,True,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",10
144911,3930178,1,0,0,00:00:00.000,Half Start,,Italy,Croatia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,0,1,2,2,0,0,Starting XI,,Italy,0.0,0.0,Half Start,,Croatia,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",10
144912,3930178,1,0,0,00:00:00.000,Half Start,,Croatia,Croatia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,1,1,2,5,0,0,Half Start,,Italy,0.0,0.0,Pass,Andrej Kramarić,Croatia,True,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",10
144913,3930178,1,0,0,00:00:00.287,Pass,Andrej Kramarić,Croatia,Croatia,61.0,40.1,,1.006743,From Kick Off,Luka Modrić,10.977249,Ground Pass,,2.616797,51.5,45.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,5,1,0,Half Start,,Croatia,0.0,0.0,Ball Receipt*,Luka Modrić,Croatia,True,59.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",10
144914,3930178,1,0,1,00:00:01.294,Ball Receipt*,Luka Modrić,Croatia,Croatia,51.5,45.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Andrej Kramarić,Croatia,0.0,0.0,Carry,Luka Modrić,Croatia,True,68.5,False,False,False,Luka Modrić receives,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",10
144915,3930178,1,0,1,00:00:01.294,Carry,Luka Modrić,Croatia,Croatia,51.5,45.6,,0.320426,From Kick Off,,,,,,,,,,,,False,51.9,45.7,0.412310562561765,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Luka Modrić,Croatia,0.0,1.0,Pass,Luka Modrić,Croatia,True,68.5,False,False,False,"Luka Modrić under pressure, carries the ball",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",10
144916,3930178,1,0,1,00:00:01.614,Pass,Luka Modrić,Croatia,Croatia,51.9,45.7,,1.381013,From Kick Off,Josip Šutalo,15.056228,Ground Pass,,3.055142,36.9,47.0,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Luka Modrić,Croatia,0.0,1.0,Ball Receipt*,Josip Šutalo,Croatia,True,68.1,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Luka Modrić under pressure, plays a medium pass back along the ground to Josip Šutalo",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",10
144917,3930178,1,0,2,00:00:02.995,Ball Receipt*,Josip Šutalo,Croatia,Croatia,36.9,47.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Luka Modrić,Croatia,0.0,1.0,Carry,Josip Šutalo,Croatia,True,83.1,False,False,False,Josip Šutalo receives,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",10
144918,3930178,1,0,2,00:00:02.995,Carry,Josip Šutalo,Croatia,Croatia,36.9,47.0,,1.381692,From Kick Off,,,,,,,,,,,,False,37.8,47.9,1.2727922061357837,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Josip Šutalo,Croatia,0.0,2.0,Pass,Josip Šutalo,Croatia,True,83.1,False,False,False,"Josip Šutalo under pressure, carries the ball",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",10
