event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
69012,3930179,1,0,0,00:00:00.000,Starting XI,,Albania,Albania,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,1,1,3,4,0,0,,,,,,Starting XI,,Spain,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",10
69013,3930179,1,0,0,00:00:00.000,Starting XI,,Spain,Albania,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,2,0,0,4,0,0,0,Starting XI,,Albania,0.0,0.0,Half Start,,Spain,True,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",10
69014,3930179,1,0,0,00:00:00.000,Half Start,,Spain,Albania,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,2,0,0,4,0,0,0,Starting XI,,Spain,0.0,0.0,Half Start,,Albania,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",10
69015,3930179,1,0,0,00:00:00.000,Half Start,,Albania,Albania,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,1,1,3,4,0,0,Half Start,,Spain,0.0,0.0,Pass,Qazim Laçi,Albania,True,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",10
69016,3930179,1,0,0,00:00:00.646,Pass,Qazim Laçi,Albania,Albania,60.0,40.0,,1.513716,From Kick Off,Ylber Ramadani,21.612265,Ground Pass,,-3.039622,38.5,37.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,1,1,3,4,1,0,Half Start,,Albania,0.0,0.0,Ball Receipt*,Ylber Ramadani,Albania,True,60.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",10
69017,3930179,1,0,2,00:00:02.160,Ball Receipt*,Ylber Ramadani,Albania,Albania,38.5,37.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,3,4,0,0,Pass,Qazim Laçi,Albania,0.0,0.0,Carry,Ylber Ramadani,Albania,True,81.5,False,False,False,Ylber Ramadani receives,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",10
69018,3930179,1,0,2,00:00:02.160,Carry,Ylber Ramadani,Albania,Albania,38.5,37.8,,1.043689,From Kick Off,,,,,,,,,,,,False,40.2,40.2,2.941088233970555,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,3,4,0,0,Ball Receipt*,Ylber Ramadani,Albania,0.0,2.0,Pass,Ylber Ramadani,Albania,True,81.5,False,False,False,"Ylber Ramadani under pressure, carries the ball from the central defensive third into the central midfield",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",10
69019,3930179,1,0,3,00:00:03.203,Pass,Ylber Ramadani,Albania,Albania,40.2,40.2,,2.410254,From Kick Off,Rey Manaj,61.192974,High Pass,,-0.62290907,89.9,4.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,3,4,0,0,Carry,Ylber Ramadani,Albania,0.0,2.0,Ball Receipt*,Rey Manaj,Albania,True,79.8,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ylber Ramadani under pressure, plays a long ball forward through the air to Rey Manaj into the right attacking third",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",10
69020,3930179,1,0,5,00:00:05.614,Ball Receipt*,Rey Manaj,Albania,Albania,89.9,4.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,3,4,0,0,Pass,Ylber Ramadani,Albania,0.0,3.0,Duel,Jesús Navas González,Spain,False,30.099999999999994,False,False,False,Rey Manaj receives under pressure in the right attacking third,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",10
69021,3930179,1,0,5,00:00:05.791,Duel,Jesús Navas González,Spain,Albania,28.8,77.8,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Rey Manaj,Albania,0.0,5.0,Pass,Rey Manaj,Albania,False,91.2,False,False,False,Jesús Navas González in the duel,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",10
