event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
56512,3941018,1,0,0,00:00:00.000,Starting XI,,Spain,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,3,0,0,5,0,0,0,,,,,,Starting XI,,Georgia,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",10
56513,3941018,1,0,0,00:00:00.000,Starting XI,,Georgia,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,1,1,4,4,0,0,Starting XI,,Spain,0.0,0.0,Half Start,,Georgia,True,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",10
56514,3941018,1,0,0,00:00:00.000,Half Start,,Georgia,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,1,1,1,4,4,0,0,Starting XI,,Georgia,0.0,0.0,Half Start,,Spain,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",10
56515,3941018,1,0,0,00:00:00.000,Half Start,,Spain,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,3,0,0,5,0,0,0,Half Start,,Georgia,0.0,0.0,Pass,Álvaro Borja Morata Martín,Spain,True,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",10
56516,3941018,1,0,0,00:00:00.662,Pass,Álvaro Borja Morata Martín,Spain,Spain,61.0,40.1,,1.223373,From Kick Off,Rodrigo Hernández Cascante,14.5,Ground Pass,,-3.024081,46.6,38.4,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,3,0,0,5,0,1,0,Half Start,,Spain,0.0,0.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,59.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",10
56517,3941018,1,0,1,00:00:01.885,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,46.6,38.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Pass,Álvaro Borja Morata Martín,Spain,0.0,0.0,Carry,Rodrigo Hernández Cascante,Spain,True,73.4,False,False,False,Rodrigo Hernández Cascante receives,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",10
56518,3941018,1,0,1,00:00:01.885,Carry,Rodrigo Hernández Cascante,Spain,Spain,46.6,38.4,,0.878513,From Kick Off,,,,,,,,,,,,False,48.9,39.0,2.37697286480094,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,0.0,1.0,Pass,Rodrigo Hernández Cascante,Spain,True,73.4,False,False,False,"Rodrigo Hernández Cascante under pressure, carries the ball",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",10
56519,3941018,1,0,2,00:00:02.764,Pass,Rodrigo Hernández Cascante,Spain,Spain,48.9,39.0,,1.444373,From Kick Off,Robin Aime Robert Le Normand,12.0440855,Ground Pass,,2.0827334,43.0,49.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,0.0,1.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,71.1,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Rodrigo Hernández Cascante under pressure, plays a short pass along the ground to Robin Aime Robert Le Normand",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",10
56520,3941018,1,0,4,00:00:04.208,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,43.0,49.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,0,5,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,0.0,2.0,Carry,Robin Aime Robert Le Normand,Spain,True,77.0,False,False,False,Robin Aime Robert Le Normand receives,1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",10
56521,3941018,1,0,4,00:00:04.208,Carry,Robin Aime Robert Le Normand,Spain,Spain,43.0,49.5,,0.764798,From Kick Off,,,,,,,,,,,,False,41.5,53.7,4.4598206241955545,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,0.0,4.0,Pass,Robin Aime Robert Le Normand,Spain,True,77.0,False,False,False,"Robin Aime Robert Le Normand under pressure, carries the ball from the central midfield into the left midfield",1,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",10
56522,3941018,1,0,4,00:00:04.973,Pass,Robin Aime Robert Le Normand,Spain,Spain,41.5,53.7,,1.202941,From Kick Off,Daniel Carvajal Ramos,22.671568,Ground Pass,,0.84781694,56.5,70.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,0,5,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,0.0,4.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,78.5,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos",2,"[0:04] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Daniel Carvajal Ramos under pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a long pass along the ground to Aymeric Laporte",10
56523,3941018,1,0,6,00:00:06.176,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,56.5,70.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Pass,Robin Aime Robert Le Normand,Spain,0.0,4.0,Carry,Daniel Carvajal Ramos,Spain,True,63.5,False,False,False,Daniel Carvajal Ramos receives,2,"[0:04] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Daniel Carvajal Ramos under pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a long pass along the ground to Aymeric Laporte",10
56524,3941018,1,0,6,00:00:06.176,Carry,Daniel Carvajal Ramos,Spain,Spain,56.5,70.7,,4.154099,From Kick Off,,,,,,,,,,,,False,69.6,73.5,13.395894893585863,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,0.0,6.0,Pass,Daniel Carvajal Ramos,Spain,True,63.5,False,False,False,"Daniel Carvajal Ramos under pressure, carries the ball",2,"[0:04] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Daniel Carvajal Ramos under pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a long pass along the ground to Aymeric Laporte",10
56525,3941018,1,0,10,00:00:10.330,Pass,Daniel Carvajal Ramos,Spain,Spain,69.6,73.5,,1.656547,From Kick Off,Robin Aime Robert Le Normand,19.773973,Ground Pass,,-2.6055098,52.6,63.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Carry,Daniel Carvajal Ramos,Spain,0.0,6.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,50.400000000000006,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Daniel Carvajal Ramos under pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand",2,"[0:04] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Daniel Carvajal Ramos under pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a long pass along the ground to Aymeric Laporte",10
56526,3941018,1,0,11,00:00:11.986,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,52.6,63.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,0,5,0,0,0,Pass,Daniel Carvajal Ramos,Spain,0.0,10.0,Carry,Robin Aime Robert Le Normand,Spain,True,67.4,False,False,False,Robin Aime Robert Le Normand receives,2,"[0:04] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Daniel Carvajal Ramos under pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a long pass along the ground to Aymeric Laporte",10
