event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
124340,3938641,1,0,0,00:00:00.000,Starting XI,,Poland,Poland,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,1,1,2,0,0,,,,,,Starting XI,,Austria,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Konrad Laimer under pressure, plays a short pass along the ground to Christoph Baumgartner",5
124341,3938641,1,0,0,00:00:00.000,Starting XI,,Austria,Poland,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,1,0,1,0,0,Starting XI,,Poland,0.0,0.0,Half Start,,Poland,False,,False,,False,Starting XI,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Konrad Laimer under pressure, plays a short pass along the ground to Christoph Baumgartner",5
124342,3938641,1,0,0,00:00:00.000,Half Start,,Poland,Poland,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,1,1,2,0,0,Starting XI,,Austria,0.0,0.0,Half Start,,Austria,False,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Konrad Laimer under pressure, plays a short pass along the ground to Christoph Baumgartner",5
124343,3938641,1,0,0,00:00:00.000,Half Start,,Austria,Poland,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,0,1,0,1,0,0,Half Start,,Poland,0.0,0.0,Pass,Konrad Laimer,Austria,True,,False,,False,Half Start,1,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Konrad Laimer under pressure, plays a short pass along the ground to Christoph Baumgartner",5
124344,3938641,1,0,1,00:00:01.266,Pass,Konrad Laimer,Austria,Austria,61.0,40.1,,1.117529,From Kick Off,Christoph Baumgartner,3.7215588,Ground Pass,,1.0349851,62.9,43.3,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Half Start,,Austria,0.0,0.0,Ball Receipt*,Christoph Baumgartner,Austria,True,59.0,False,False,False,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Konrad Laimer under pressure, plays a short pass along the ground to Christoph Baumgartner",1,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Konrad Laimer under pressure, plays a short pass along the ground to Christoph Baumgartner",5
124345,3938641,1,0,2,00:00:02.384,Ball Receipt*,Christoph Baumgartner,Austria,Austria,62.9,43.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,1,0,0,Pass,Konrad Laimer,Austria,0.0,1.0,Carry,Christoph Baumgartner,Austria,True,57.1,False,False,False,Christoph Baumgartner receives,2,"[0:02] Christoph Baumgartner under pressure, drives forward with the ball - BUT LOSES IT! . Krzysztof Piątek closes down Christoph Baumgartner . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Christoph Baumgartner under MASSIVE pressure, plays a short pass along the ground to Marcel Sabitzer, Marcel Sabitzer under pressure, carries the ball from the central midfield into the central attacking third - BUT LOSES IT! . Crucial block by Piotr Zieliński!",10
124346,3938641,1,0,2,00:00:02.384,Carry,Christoph Baumgartner,Austria,Austria,62.9,43.3,True,2.44833,From Kick Off,,,,,,,,,,,,False,76.9,34.0,16.80743882928033,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Christoph Baumgartner,Austria,0.0,2.0,Pressure,Krzysztof Piątek,Poland,False,57.1,False,False,False,"Christoph Baumgartner under pressure, drives forward with the ball - BUT LOSES IT!",2,"[0:02] Christoph Baumgartner under pressure, drives forward with the ball - BUT LOSES IT! . Krzysztof Piątek closes down Christoph Baumgartner . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Christoph Baumgartner under MASSIVE pressure, plays a short pass along the ground to Marcel Sabitzer, Marcel Sabitzer under pressure, carries the ball from the central midfield into the central attacking third - BUT LOSES IT! . Crucial block by Piotr Zieliński!",10
124347,3938641,1,0,3,00:00:03.569,Pressure,Krzysztof Piątek,Poland,Austria,50.7,41.7,,0.563552,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Carry,Christoph Baumgartner,Austria,0.0,2.0,Pass,Christoph Baumgartner,Austria,False,69.3,False,False,False,Krzysztof Piątek closes down Christoph Baumgartner,2,"[0:02] Christoph Baumgartner under pressure, drives forward with the ball - BUT LOSES IT! . Krzysztof Piątek closes down Christoph Baumgartner . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Christoph Baumgartner under MASSIVE pressure, plays a short pass along the ground to Marcel Sabitzer, Marcel Sabitzer under pressure, carries the ball from the central midfield into the central attacking third - BUT LOSES IT! . Crucial block by Piotr Zieliński!",10
124348,3938641,1,0,4,00:00:04.832,Pass,Christoph Baumgartner,Austria,Austria,76.9,34.0,,1.370892,From Kick Off,Marcel Sabitzer,6.484597,Ground Pass,,-1.2246604,79.1,27.9,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Krzysztof Piątek,Poland,0.0,3.0,Ball Receipt*,Marcel Sabitzer,Austria,True,43.1,False,False,True,"🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Christoph Baumgartner under MASSIVE pressure, plays a short pass along the ground to Marcel Sabitzer",2,"[0:02] Christoph Baumgartner under pressure, drives forward with the ball - BUT LOSES IT! . Krzysztof Piątek closes down Christoph Baumgartner . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Christoph Baumgartner under MASSIVE pressure, plays a short pass along the ground to Marcel Sabitzer, Marcel Sabitzer under pressure, carries the ball from the central midfield into the central attacking third - BUT LOSES IT! . Crucial block by Piotr Zieliński!",10
124349,3938641,1,0,5,00:00:05.133,Ball Receipt*,Marcel Sabitzer,Austria,Austria,79.1,27.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,1,0,1,0,0,Pass,Christoph Baumgartner,Austria,0.0,4.0,Carry,Marcel Sabitzer,Austria,True,40.900000000000006,False,False,False,Marcel Sabitzer receives,2,"[0:02] Christoph Baumgartner under pressure, drives forward with the ball - BUT LOSES IT! . Krzysztof Piątek closes down Christoph Baumgartner . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Poland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Christoph Baumgartner under MASSIVE pressure, plays a short pass along the ground to Marcel Sabitzer, Marcel Sabitzer under pressure, carries the ball from the central midfield into the central attacking third - BUT LOSES IT! . Crucial block by Piotr Zieliński!",10
