data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
FLASHSCORE,1,1,"Today's match has just started, enjoy the game!",Kick Off,[Kick Off] First Half begins. Group Stage match between Netherlands and Austria!,555,0.2163985813863218,0.2307464325040102,0.0544730554847479,0.57526624,0.0625,0.9681601524353028,0.1415151804685592,0.8266449719667435,8,12,6,11,1,1,4,0,0.0,0,2,0,0.0,0,0,0,0.0,1,4,0,0,0,2,0,0,0,0,0,0,0.0,0.17311886470360088
FLASHSCORE,2,1,"Alexander Prass (Austria) clips an inviting cross into the box, but there's no one in a position to get on the end of it.",General,"[General] Austria controlling the early stages with 100% possession, dominating midfield play.",556,0.2168818225689754,0.1265338730782966,0.0964153190005286,0.23773175,0.0454545454545454,-0.1038087084889411,0.408265620470047,0.5120743289589882,24,12,13,10,1,2,2,1,0.5,1,1,1,1.0,1,0,0,0.0,2,2,0,0,1,1,0,0,1,0,0,0,0.3333333333333333,0.24017212376588382
FLASHSCORE,3,1,"Philipp Lienhart (Austria) sends a promising through ball, but the defence is alert and cuts out the pass.",General,"[General] Austria dominating early, controlling possession with 100% in midfield for 2 minutes.",557,0.3152760073240589,0.2002506879066085,0.0346923670454786,0.5160597,0.05,0.0613690949976444,0.4010171294212341,0.3396480344235897,18,13,12,9,1,2,2,1,0.5,1,1,1,1.0,1,0,0,0.0,2,2,0,0,1,1,0,0,1,0,0,0,0.3333333333333333,0.31888747319104443
FLASHSCORE,5,1,The Austria players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.,General,[Foul] Foul by Memphis Depay (Netherlands) on Philipp Lienhart (Austria) in the defensive half.,559,0.2417034572886085,0.1678287897211519,0.1313745796734087,0.3194802,0.0526315789473684,0.0897135809063911,-0.4469589591026306,0.5366725400090218,24,14,11,10,1,2,4,1,0.5,1,2,1,1.0,1,1,0,0.0,2,4,0,0,1,2,0,0,1,2,0,1,0.23076923076923078,0.23951660987619722
FLASHSCORE,6,1,"Marko Arnautovic (Austria) sends a cross into the box, but Bart Verbruggen comes off his line to gather the ball.",General,"[General] Austria dominating early with 76.5% possession, controlling the midfield.",560,0.3191641915069183,0.1659198492071576,0.1175186423365912,0.3302409,0.05,0.0319801196455955,0.2530829012393951,0.2211027815937996,20,10,14,7,1,3,2,1,0.3333333333333333,1,1,1,1.0,1,0,0,0.0,3,2,0,0,1,1,0,0,1,0,0,0,0.23076923076923078,0.30148519830240444
FLASHSCORE,6,2,The score has changed! Donyell Malen (Netherlands) turned the ball into his own net.,Own Goal,"[General] Austria dominating early with 76.5% possession, controlling the midfield.",560,0.305000487210774,0.1240276041857714,0.0876868198014244,0.284396,0.0,0.4051637649536133,0.2530829012393951,0.1520808637142181,14,10,10,7,0,1,2,0,0.0,1,1,0,0.0,0,0,0,0.0,1,2,0,0,1,1,0,0,0,0,0,0,0.0,0.24400039121744124
FLASHSCORE,9,1,"Jerdy Schouten (Netherlands) delivers a crossfield pass, but the ball is cut out before it reaches its intended target.",General,"[General] Netherlands in complete control, dominating possession for the last 3 minutes. Virgil van Dijk leading with 9 events.",563,0.1611609136537357,0.1464553815425295,0.0613446278276619,0.33802152,0.04,-0.069622628390789,0.7250998616218567,0.7947224900126457,19,19,13,13,1,1,3,0,0.0,1,1,1,1.0,2,0,0,0.0,1,3,0,0,1,1,0,0,2,0,0,0,0.2727272727272727,0.18347418610845778
FLASHSCORE,10,1,One of the defenders reacts at the last minute to brilliantly block a pass from Donyell Malen (Netherlands).,General,"[General] Netherlands dominating possession with 100%, controlling midfield for the last 4 minutes. Joey Veerman leading with 6 events.",564,0.3773308860599142,0.2171457929530597,0.1208093858390348,0.4397189,0.0909090909090909,0.4032787382602691,0.5453925728797913,0.1421138346195221,18,19,11,13,2,2,2,0,0.0,1,1,1,1.0,2,0,0,0.0,2,2,0,0,1,1,0,0,2,0,0,0,0.2,0.34186470842572075
FLASHSCORE,12,1,"Philipp Lienhart (Austria) attempts to find one of his teammates, but puts far too much on the pass and the chance is gone.",General,"[General] Austria in control for the last two minutes, dominating possession at 58.5%. Maximilian Wöber active with 9 events.",566,0.2128296259696459,0.1544281129910118,0.0775719752530954,0.34571236,0.04,-0.3940561413764953,0.2179096937179565,0.6119658350944519,23,19,14,12,1,2,3,1,0.5,1,1,1,1.0,3,0,0,0.0,2,3,0,0,1,1,0,0,3,0,0,0,0.3333333333333333,0.23693036669839537
FLASHSCORE,13,1,Cody Gakpo (Netherlands) commits a rough foul. Ivan Kruzliak stops the game and makes a call.,General,[Foul] Foul by Cody Gakpo (Netherlands) on Stefan Posch (Austria). Free kick awarded.,567,0.50957865909894,0.388601162647667,0.2148399775356592,0.7287413,0.2222222222222222,-0.4616751372814178,-0.3341862857341766,0.1274888515472412,16,13,12,11,4,2,5,1,0.5,1,2,1,1.0,1,2,1,1.0,2,5,0,0,1,2,0,0,1,3,0,1,0.6923076923076923,0.5461244681036665
