data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
FLASHSCORE,1,1,"Here we go, today's match is starting right now.",Kick Off,[Kick Off] The first half begins. Group Stage match between Denmark and Serbia!,1929,0.3895131239851798,0.2317153863854521,0.0490825929484706,0.58356357,0.0625,0.2893508374691009,0.1522571742534637,0.1370936632156372,9,13,6,11,1,1,4,0,0.0,0,2,0,0.0,0,0,0,0.0,1,4,0,0,0,2,0,0,0,0,0,0,0.0,0.31161049994656664
FLASHSCORE,2,1,The Denmark players are exchanging some short passes to try and open up the opposition's defence and hit them swiftly on the break.,General,"[General] Denmark controlling the game early with 74% possession, Højbjerg leading the charge.",1930,0.3922267640250427,0.2266564282599426,0.1960892091094038,0.43626103,0.0476190476190476,0.0591006278991699,0.1701628565788269,0.1110622286796569,23,13,13,9,1,1,3,1,1.0,1,1,1,1.0,1,0,0,0.0,1,3,0,0,1,1,0,0,1,0,0,0,0.3333333333333333,0.38044807827642557
FLASHSCORE,3,1,The referee blows his whistle as Rasmus Hojlund (Denmark) was too aggressive in his challenge.,General,[Foul] Foul by Rasmus Højlund (Denmark) on Nikola Milenković (Serbia) in the defensive half.,1931,0.4438087167503374,0.2732852163794223,0.1394960471637795,0.5553596,0.125,-0.4825260937213897,-0.5271468758583069,0.0446207821369171,15,14,9,10,2,2,5,1,0.5,1,2,1,1.0,0,1,0,0.0,2,5,0,0,1,2,0,0,0,2,0,1,0.42857142857142855,0.44076125871965816
FLASHSCORE,4,1,This yellow card was deserved. The tackle by Nikola Milenkovic (Serbia) was quite harsh and Francois Letexier didn't hesitate to show him a yellow card.,Yellow Card,[Yellow Card] Nikola Milenković (Serbia) shown a yellow card for a foul on Rasmus Højlund.,1932,0.5478081861889953,0.4163407100249124,0.291159264149902,0.75786287,0.2,-0.300157219171524,-0.3579466044902801,0.0577893853187561,25,15,17,11,4,3,4,1,0.3333333333333333,1,1,1,1.0,2,2,1,0.5,3,4,0,0,1,1,0,0,3,3,1,1,0.4666666666666667,0.5315798830995625
FLASHSCORE,5,1,Jannik Vestergaard (Denmark) makes a reckless foul in order to win the ball from his opponent. Francois Letexier has a clear sight of it and blows his whistle.,General,[Injury] Early concern for Serbia as Aleksandar Mitrović goes down injured.,1933,0.2599350959062576,0.0860243837038676,0.0,0.25807315,0.0,-0.2679054141044616,-0.4862381815910339,0.2183327674865722,28,11,16,9,0,3,4,0,0.0,1,1,0,0.0,1,0,0,0.0,3,4,0,0,1,1,0,0,1,0,0,0,0.0,0.20794807650268554
FLASHSCORE,8,1,81:19 - the latest ball possession ratio.,General,"[General] Denmark dominating early with 71% possession, Eriksen leading the charge.",1936,0.3402802736642034,0.2181127974334122,0.1304943615298482,0.43293494,0.0909090909090909,0.0402956940233707,0.3335129916667938,0.2932172976434231,7,11,4,8,1,0,3,0,0.0,0,1,0,0.0,0,0,0,0.0,0,3,0,0,0,1,0,0,0,0,0,0,0.5,0.37222421895910324
FLASHSCORE,11,1,"Sasa Lukic (Serbia) tries to create a chance, but puts too much weight on his pass. The ball is off of the pitch and it's a goal kick for Denmark.",General,"[General] Serbia firmly in control, dominating midfield with 100% possession. Saša Lukić involved in nine events, showcasing their flow.",1939,0.2209561038661263,0.2341441338126211,0.0205806856270262,0.64959365,0.032258064516129,-0.2185064554214477,0.6001015305519104,0.8186079859733582,30,19,17,15,1,3,2,1,0.3333333333333333,2,1,1,0.5,4,0,0,0.0,3,2,0,0,2,1,0,0,4,0,0,0,0.35714285714285715,0.24819345426253087
FLASHSCORE,12,1,Rasmus Hojlund (Denmark) is penalised for a foul. Francois Letexier had a clear view and blows his whistle.,General,[Foul] Foul by Rasmus Winther Højlund (Denmark) on Nemanja Gudelj (Serbia) in midfield.,1940,0.4999492835732286,0.356843332016731,0.1531750441636232,0.74088436,0.1764705882352941,-0.4386824071407318,-0.5094152688980103,0.0707328617572784,18,13,11,10,3,3,5,1,0.3333333333333333,1,2,1,1.0,1,1,1,1.0,3,5,0,0,1,2,0,0,1,2,0,1,0.38461538461538464,0.47688250305140467
FLASHSCORE,14,1,"Milos Veljkovic (Serbia) slides a pass forward, but one of the defenders cuts it out.",General,"[General] Serbia dominating possession with 85%, controlling midfield play effectively.",1942,0.3102385631502496,0.2060992477735979,0.0446774204481832,0.5147968,0.0588235294117647,-0.0223708599805831,0.354972630739212,0.3773434907197952,15,10,10,8,1,2,2,1,0.5,1,1,1,1.0,1,0,0,0.0,2,2,0,0,1,1,0,0,1,0,0,0,0.3333333333333333,0.31485751849469723
FLASHSCORE,16,1,Alexander Bah (Denmark) receives a lofted pass in the goal area and unleashes a dangerous header which sails narrowly wide of the right post!,Shot,[Shot Missed] Attempt missed. Alexander Hartmann Bah's header from the center of the box goes over the bar.,1944,0.3472485881784075,0.2845291252584607,0.2554958559794509,0.4827069,0.1153846153846153,-0.0112687647342681,-0.4758617877960205,0.4645930230617523,24,18,17,13,3,2,3,1,0.5,1,0,0,0.0,3,3,1,0.3333333333333333,2,3,0,0,1,0,0,0,3,3,0,0,0.15384615384615385,0.3085681004296935
FLASHSCORE,16,2,"Aleksandar Mitrovic (Serbia) slaloms his way past challenges, but an opposing player does well to get the ball away.",General,[Shot Missed] Attempt missed. Alexander Hartmann Bah's header from the center of the box goes over the bar.,1944,0.1242435361280739,0.0941751215636332,0.0760389160453081,0.20648645,0.0,0.3096894323825836,-0.4758617877960205,0.7855512201786041,19,18,13,13,0,2,3,0,0.0,1,0,0,0.0,0,3,0,0.0,2,3,0,0,1,0,0,0,0,3,0,0,0.0,0.09939482917334079
FLASHSCORE,18,1,"Joakim Maehle (Denmark) attempts to find his teammate with a final pass from outside of the box, but one of the defenders clears the ball to safety. The ball goes out of play. Denmark are awarded a corner kick.",Corner,"[General] Denmark in firm control, dominating midfield for the last 2 minutes. Morten Hjulmand leading with 6 events.",1946,0.3227746930048745,0.2283422656457796,0.1307027660611791,0.52307403,0.03125,-0.0116899944841861,0.3822380304336548,0.3939280249178409,39,18,23,12,1,2,3,1,0.5,1,1,1,1.0,3,0,0,0.0,2,3,0,0,2,1,1,0,3,0,0,0,0.2727272727272727,0.31276520877412217
FLASHSCORE,19,1,"The linesman points to the corner flag, Denmark are going to take it. Christian Eriksen (Denmark) takes the corner which is cleared by the opposition's defence.",Corner,"[Corner] Corner for Denmark, delivered by Christian Eriksen. Conceded by Srđan Mijailović.",1947,0.5101947981139907,0.3924466882177047,0.2507448403785848,0.704373,0.2222222222222222,0.1853993386030197,0.0488384664058685,0.1365608721971511,26,12,16,9,4,2,4,2,1.0,1,1,1,1.0,1,1,1,1.0,2,4,0,0,2,1,1,0,2,2,1,1,1.0,0.6081558380807313
FLASHSCORE,19,2,Christian Eriksen (Denmark) sends in a poor cross from the corner and Predrag Rajkovic has no trouble gathering it.,Corner,"[Corner] Corner for Denmark, delivered by Christian Eriksen. Conceded by Srđan Mijailović.",1947,0.4664819160068968,0.3229693762414905,0.1785328801333665,0.5237086,0.2666666666666666,-0.0541419982910156,0.0488384664058685,0.1029804646968841,19,12,11,9,4,3,4,2,0.6666666666666666,1,1,1,1.0,2,1,1,0.5,3,4,0,0,1,1,0,0,2,2,0,1,0.6,0.4931855364206298
FLASHSCORE,21,1,Rasmus Hojlund (Denmark) makes a rough challenge and Francois Letexier blows his whistle for a foul.,General,[Shot Saved] Attempt saved. Christian Eriksen's right-footed shot from the edge of the box denied by Predrag Rajković.,1949,0.2843832708895206,0.1241342425346374,0.0,0.37240273,0.0,-0.2578756809234619,-0.0230060368776321,0.2348696440458297,16,18,11,14,0,3,4,0,0.0,1,0,0,0.0,1,3,0,0.0,3,4,0,0,1,0,0,0,1,5,0,2,0.0,0.22750661719083407
FLASHSCORE,21,2,"Christian Eriksen (Denmark) had a good opportunity from long range. His shot was directed towards the bottom left corner, but Predrag Rajkovic was alert and made a comfortable save. Good work from Denmark as they win a corner.",Save,[Shot Saved] Attempt saved. Christian Eriksen's right-footed shot from the edge of the box denied by Predrag Rajković.,1949,0.2747544397955886,0.3391373869506189,0.1638107195507082,0.7156704,0.1379310344827586,0.8953883647918701,-0.0230060368776321,0.9183944016695024,38,18,24,14,4,4,4,1,0.25,1,0,0,0.0,3,3,2,0.6666666666666666,4,4,0,0,2,0,1,0,4,5,1,2,0.47619047619047616,0.3150416457108881
FLASHSCORE,22,1,"Christian Eriksen (Denmark) whips in the corner, but one of the defending players gets a head on it and intercepts.",Corner,[Shot Blocked] Attempt blocked. Christian Eriksen's right-footed shot denied by Ivan Ilić. Open game continues with 24 total corners.,1950,0.3320121879726153,0.2310697166919047,0.0471799558796489,0.56269586,0.0833333333333333,0.0698712095618248,-0.2952891886234283,0.3651603981852531,20,19,11,17,2,2,5,1,0.5,1,0,0,0.0,1,4,1,1.0,2,5,0,0,1,0,0,0,1,6,0,2,0.6666666666666666,0.39894308353887914
FLASHSCORE,23,1,Christian Eriksen (Denmark) will deliver the ball into the penalty box from a corner kick.,Corner,"[Corner] Corner for Denmark, delivered by Christian Eriksen. Conceded by Saša Lukić. Denmark applying pressure.",1951,0.5180222434865677,0.3687804348690302,0.2023738048741194,0.6539675,0.25,0.0513447299599647,0.0855970606207847,0.03425233066082,15,15,10,12,4,2,4,2,1.0,1,1,1,1.0,2,1,1,0.5,2,4,0,0,1,2,0,1,2,2,0,1,0.8181818181818182,0.5780541584790235
FLASHSCORE,23,2,Christian Eriksen (Denmark) has a shot blocked from inside the box.,Shot,"[Corner] Corner for Denmark, delivered by Christian Eriksen. Conceded by Saša Lukić. Denmark applying pressure.",1951,0.4292243945066309,0.310890255201416,0.1633595929826573,0.55502546,0.2142857142857142,-0.1301761269569397,0.0855970606207847,0.2157731875777244,11,15,7,12,3,2,4,2,1.0,1,1,1,1.0,2,1,0,0.0,2,4,0,0,1,2,0,1,2,2,0,1,0.6363636363636364,0.47065224321085664
FLASHSCORE,23,3,"Christian Eriksen (Denmark) delivers a lovely cross into the penalty area. Nevertheless, an opposition defender is alert and averts the danger with a brilliant clearance. The referee signals a corner kick to Denmark.",Corner,"[Corner] Corner for Denmark, delivered by Christian Eriksen. Conceded by Saša Lukić. Denmark applying pressure.",1951,0.3484149195033372,0.3428037181202651,0.1719331498169257,0.70832986,0.1481481481481481,0.7203485369682312,0.0855970606207847,0.6347514763474464,33,15,22,12,4,3,4,2,0.6666666666666666,1,1,1,1.0,4,1,1,0.25,3,4,0,0,2,2,1,1,4,2,0,1,0.47368421052631576,0.3734687784287886
