data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
SPORTS_MOLE,1,1,KICKOFF:  England kick us off here...,Kick Off,"[Kick Off] The Final is underway! Spain versus England, both teams eager to claim glory.",105,0.2838962394176644,0.3403807356196935,0.1943143401685814,0.61254215,0.2142857142857142,0.0403042882680892,0.9258615374565125,0.8855572491884232,6,15,5,12,3,0,2,0,0.0,1,2,1,1.0,0,0,0,0.0,0,2,0,0,1,2,0,0,0,0,0,0,1.0,0.42711699105317447
SPORTS_MOLE,2,1,"... England immediately look down the right, with Pickford delivering long towards Saka, but it goes behind for a Spain goal kick. The atmosphere inside the stadium really is sensational.",General,"[General] Spain dominating early with 73% possession, controlling midfield play.",106,0.2149492712639084,0.152534622195338,0.0586986864673119,0.36186814,0.037037037037037,0.8671411871910095,0.2693344056606293,0.5978067815303802,30,10,20,8,1,2,1,0,0.0,2,1,1,0.5,2,0,0,0.0,2,1,0,0,2,1,0,0,2,0,0,0,0.1875,0.20945941639479373
SPORTS_MOLE,3,1,"Shaw wins his first battle against Yamal, knocking the Barcelona teenager to the ground in the process, but you can be sure that the 17-year-old will come back time and time again.",General,"[General] Spain controlling the game early, dominating possession in their defensive third.",107,0.2319554713003052,0.1058455542236186,0.1212008999316743,0.19633576,0.0,0.6833057999610901,0.2935910224914551,0.389714777469635,32,12,19,9,0,3,1,0,0.0,0,1,0,0.0,0,0,0,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0.0,0.18556437649240784
SPORTS_MOLE,5,1,"Spain are looking to control the possession early on here, which is not a surprise. England are dropping into their shape, though, and look relatively comfortable in there. Shaw again wins his battle against Yamal, which will give England plenty of confidence early here.",General,"[Corner] Corner for Spain, delivered by Nico Williams. Conceded by John Stones.",109,0.2077804468077728,0.1525919809278261,0.017741938964742,0.41062224,0.0294117647058823,0.6815900206565857,0.0549358651041984,0.6266541555523872,44,12,31,9,1,2,4,0,0.0,2,1,1,0.5,0,1,0,0.0,2,4,0,0,3,1,1,0,0,2,0,1,0.21428571428571427,0.20908150048079027
SPORTS_MOLE,7,1,"Pass, pass, pass from Spain, who have been the better outfit in the first seven minutes. England, though, are not overly concerned at this moment in time. Cagey start here.",General,"[General] Spain dominating possession with 100%, controlling midfield for 2 minutes.",111,0.3626330858059248,0.2094127125988431,0.0539965095470432,0.4909083,0.0833333333333333,0.5169669389724731,0.3392611443996429,0.1777057945728302,30,11,20,8,2,2,1,0,0.0,2,1,1,0.5,1,0,0,0.0,2,1,0,0,2,1,0,0,3,0,2,0,0.25,0.34010646966150926
SPORTS_MOLE,9,1,"England have not yet managed to break clear, but the opportunity will be there at some stage, as Spain are pushing really high. No doubt that La Roja have started the better here, with Williams looking dangerous down the left. Ruiz has also been impressive in midfield.",General,"[General] Even contest in midfield, both teams feeling each other out.",113,0.1048232947831973,0.13565594422097,0.0435383298019904,0.33640248,0.027027027027027,0.5973035097122192,-0.3903711438179016,0.9876746535301208,47,11,28,10,1,4,2,0,0.0,2,0,0,0.0,0,0,0,0.0,4,2,0,0,2,0,0,0,0,0,0,0,0.0,0.0838586366597793
SPORTS_MOLE,11,1,"England deliver a deep free kick into the Spain box, but Guehi pushes Rodri to the ground, and Spain are able to gather control of the ball once again here.",Free Kick,[Foul] Foul by Marc Guehi (England) on Aymeric Laporte (Spain). Free kick awarded on the right wing.,115,0.3513217945397636,0.3122358377775538,0.193914508086279,0.5504853,0.1923076923076923,0.0855519920587539,-0.4458683431148529,0.5314203351736069,30,17,20,13,5,2,4,1,0.5,2,2,2,1.0,1,2,1,1.0,2,4,0,0,3,2,1,0,1,3,0,1,0.625,0.4060574330440729
SPORTS_MOLE,13,1,"CLOSE!  Some concern over Walker here, who stays down after a challenge, but he should be able to continue. Le Normand then hooks one behind from a corner, with Spain having a half-chance.",Close Call,[Shot Missed] Attempt missed. Robin Le Normand's right footed shot from the centre of the box goes wide.,117,0.2267918463902789,0.1745008612814371,0.0589061046162627,0.43429345,0.0303030303030303,0.1673604696989059,-0.4489747285842895,0.6163351982831955,33,18,23,13,1,3,3,1,0.3333333333333333,1,0,0,0.0,2,2,0,0.0,3,3,0,0,1,0,0,0,2,3,0,1,0.11764705882352941,0.20496288909192542
SPORTS_MOLE,15,1,"Trippier is warming up here amid the concerns over Walker, but it does appear that the Manchester City defender will be able to continue. Still all square in the final.",General,"[General] England asserting dominance with 100% possession, particularly in midfield. Phil Foden heavily involved.",119,0.2369043483939172,0.0945419112319948,0.0231174646244055,0.26050827,0.0,0.3004494607448578,0.6364578008651733,0.3360083401203155,30,14,17,12,0,4,2,0,0.0,0,1,0,0.0,0,0,0,0.0,4,2,0,0,0,1,0,0,0,0,0,0,0.0,0.189523478900818
SPORTS_MOLE,16,1,"Walker breaks into a dangerous position for England, and his low cross is cleared behind by Laporte. Much better for England, who have their first corner of the match...",Corner,"[Corner] Corner for England. Phil Foden delivers, conceded by Aymeric Laporte.",120,0.3273850720542561,0.3227594183359399,0.2611810714334901,0.57073355,0.1363636363636363,0.6854457259178162,0.0267077591270208,0.6587379667907953,29,11,18,9,3,3,3,1,0.3333333333333333,1,1,1,1.0,2,1,1,0.5,3,3,0,0,2,1,1,0,2,2,0,1,0.3684210526315789,0.335592268727582
