data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
FLASHSCORE,1,1,The first half has started.,Kick Off,[Kick Off] The first half begins. Group Stage match between Albania and Spain!,2029,0.464949268389722,0.3175802895280789,0.2385534451960735,0.54752076,0.1666666666666666,0.0461693927645683,0.139113187789917,0.0929437950253486,5,13,3,11,2,0,3,0,0.0,0,2,0,0.0,0,0,0,0.0,0,3,0,0,0,2,0,0,0,0,0,0,0.5,0.4719594153674783
FLASHSCORE,1,2,Rey Manaj (Albania) commits a minor foul to interrupt the attacking move of his opponent and is warned by the referee that he will get a yellow card if he does it again.,General,[Kick Off] The first half begins. Group Stage match between Albania and Spain!,2029,0.2265187862927172,0.164394794360062,0.1054116120518139,0.34931123,0.0384615384615384,-0.4479960501194,0.139113187789917,0.587109237909317,33,13,16,11,1,2,3,1,0.5,1,2,1,1.0,2,0,0,0.0,2,3,0,0,1,2,0,0,2,0,0,0,0.2727272727272727,0.23576048306626157
FLASHSCORE,2,1,"Nedim Bajrami (Albania) whips the ball in, but it fails to reach any of his teammates as the opposition's defence averts the threat.",General,"[General] Albania dominates early possession, controlling 63% in midfield.",2030,0.3269019731719286,0.1756106875126879,0.0675818884674043,0.4066186,0.0526315789473684,-0.0348352789878845,0.1843888908624649,0.2192241698503494,23,9,13,7,1,2,2,1,0.5,1,1,1,1.0,0,0,0,0.0,2,2,0,0,1,1,0,0,0,0,0,0,0.42857142857142855,0.34723586522717037
FLASHSCORE,2,2,Albania are showing great team chemistry. They are passing it around beautifully. Excellent team work.,General,"[General] Albania dominates early possession, controlling 63% in midfield.",2030,0.2205332163614581,0.2235271607693766,0.0403489097525877,0.5677326,0.0625,0.972837507724762,0.1843888908624649,0.7884486168622971,15,9,11,7,1,3,2,1,0.3333333333333333,1,1,1,1.0,1,0,0,0.0,3,2,0,0,1,1,0,0,1,0,0,0,0.23076923076923078,0.2225804247319043
FLASHSCORE,3,1,"Alejandro Grimaldo (Spain) crosses into the box from near the side line, but he doesn't connect as he wanted and it's cleared by the well-organized defence.",General,"[General] Spain dominating possession with 100%, controlling the midfield early on. Aymeric Laporte leading the charge with 9 touches.",2031,0.2744270890452674,0.1771250604918548,0.1462450272405421,0.34941587,0.0357142857142857,0.0874411463737487,0.5211079716682434,0.4336668252944946,26,19,16,13,1,1,2,0,0.0,1,1,1,1.0,1,0,0,0.0,1,2,0,0,1,1,0,0,1,0,0,0,0.3333333333333333,0.2862083381987333
FLASHSCORE,5,1,Kristjan Asllani (Albania) takes the corner but fails to find any of his teammates.,Corner,"[Corner] Corner for Albania, delivered by Kristjan Asllani. Conceded by Jesús Navas González.",2033,0.4329054337893969,0.3728111126727589,0.1983439569365596,0.6343751,0.2857142857142857,-0.3587666749954223,0.0280449278652668,0.3868116028606891,14,13,9,10,4,2,5,2,1.0,1,1,1,1.0,1,1,1,1.0,2,5,0,0,1,1,0,0,1,2,0,1,1.0,0.5463243479580312
FLASHSCORE,5,2,"Nedim Bajrami (Albania) dinks a cross into the box in an attempt to find one of his teammates, but the defence manages to clear.",General,"[Corner] Corner for Albania, delivered by Kristjan Asllani. Conceded by Jesús Navas González.",2033,0.3685474142797361,0.1653114878128065,0.0242025785254086,0.42627734,0.0454545454545454,0.0497897341847419,0.0280449278652668,0.0217448063194751,24,13,14,10,1,2,5,1,0.5,1,1,1,1.0,2,1,0,0.0,2,5,0,0,1,1,0,0,2,2,0,1,0.3333333333333333,0.36150459819876246
FLASHSCORE,7,1,Dani Olmo (Spain) races towards goal but the defender gets back well to make a challenge.,General,"[General] Both teams evenly matched, Albania defending well against Spain's midfield control.",2035,0.3396819904659397,0.2005949120010544,0.0815059868623371,0.42936966,0.0909090909090909,0.1372900605201721,0.3803468346595764,0.2430567741394043,16,12,12,12,2,1,3,0,0.0,1,2,1,1.0,1,0,0,0.0,1,3,0,0,1,2,0,0,1,0,0,0,0.3333333333333333,0.3384122593930714
FLASHSCORE,8,1,"Alejandro Grimaldo (Spain) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack.",General,"[General] Spain firmly in control with 100% possession, dominating midfield play.",2036,0.2250854156324578,0.1657124307465968,0.0556903219013838,0.3979687,0.0434782608695652,-0.039584707468748,0.5572109222412109,0.596795629709959,27,11,15,9,1,1,1,0,0.0,1,1,1,1.0,2,0,0,0.0,1,1,0,0,1,1,0,0,2,0,0,0,0.3333333333333333,0.24673499727886467
FLASHSCORE,9,1,Martin Zubimendi (Spain) robs an opponent of the ball and explodes in anger when Glenn Nyberg blows for a foul.,General,[Foul] Foul by Martín Zubimendi (Spain) on Kristjan Asllani (Albania). Free kick awarded in Albania's defensive half.,2037,0.3914020618112314,0.2507957266849184,0.1464623244757257,0.46956122,0.1363636363636363,-0.549689531326294,-0.3629105985164642,0.1867789328098297,20,17,13,14,3,2,5,1,0.5,1,2,1,1.0,1,2,1,1.0,2,5,0,0,1,3,0,1,1,3,0,1,0.6923076923076923,0.4515831880674449
FLASHSCORE,11,1,Mikel Merino (Spain) passes the ball into the box but an opposing player clears.,General,"[General] Albania dominating midfield with 66% possession, Djimsiti very active early on.",2039,0.2503500441089272,0.1022277871767679,0.0,0.30668336,0.0,0.0498990155756473,0.3551822006702423,0.3052831850945949,14,12,10,9,0,1,3,0,0.0,1,1,0,0.0,1,0,0,0.0,1,3,0,0,1,1,0,0,1,0,0,0,0.0,0.20028003498108102
FLASHSCORE,12,1,Joselu (Spain) receives a lofted pass in the goal area and unleashes a dangerous header which sails a few inches over the bar!,Shot,[Shots] Spain applying pressure with two attempts: Mikel Merino's shot saved and Sanmartín's header off target.,2040,0.4051130533390452,0.2462966775130179,0.08799166111506,0.5794698,0.0714285714285714,-0.0521644130349159,0.0662734061479568,0.1184378191828727,23,16,16,14,2,1,3,0,0.0,1,1,1,1.0,3,4,1,0.3333333333333333,1,3,0,0,1,1,0,0,3,5,0,1,0.38461538461538464,0.40101351959522863
FLASHSCORE,12,2,"Mikel Merino (Spain) rises above the opponent's defence and heads a precise cross towards the middle of the goal. His effort, however, is blocked by Thomas Strakosha, who pulls off a comfortable save!",Save,[Shots] Spain applying pressure with two attempts: Mikel Merino's shot saved and Sanmartín's header off target.,2040,0.3961786339509906,0.3071944378916981,0.1170996055679839,0.6832716,0.1212121212121212,0.4031421840190887,0.0662734061479568,0.3368687778711319,33,16,23,14,4,3,3,1,0.3333333333333333,1,1,1,1.0,5,4,1,0.2,3,3,0,0,1,1,0,0,5,5,0,1,0.391304347826087,0.39520377934701206
FLASHSCORE,13,1,Ferran Torres (Spain) has a golden opportunity after receiving a beautiful pass. He keeps his cool and takes a low shot which ricochets in off the left post.,Goal,"[Goal] Goal! Albania 0, Spain 0. Ferrán Torres scores with a left-footed shot from the center of the box, assisted by Daniel Olmo.",2041,0.3351263690909697,0.3060422723718423,0.139473984689653,0.6407218,0.1379310344827586,0.8701686263084412,0.2925472855567932,0.577621340751648,28,23,19,15,4,2,4,1,0.5,1,2,1,1.0,2,3,1,0.5,2,4,0,0,1,2,0,0,2,4,0,1,0.6,0.38810109568415274
FLASHSCORE,16,1,Mikel Merino (Spain) brings an opponent down and Glenn Nyberg interrupts the game.,General,[Foul] Foul by Mikel Merino Zazón (Spain) on Jasir Asani (Albania) in midfield.,2044,0.4365991172661823,0.2777116752293959,0.1217056681595013,0.52392936,0.1875,-0.3783765137195587,-0.4651150703430176,0.0867385566234588,13,13,10,10,3,2,4,0,0.0,1,2,1,1.0,0,1,0,0.0,2,4,0,0,1,2,0,0,0,2,0,1,0.45454545454545453,0.44018838521629944
FLASHSCORE,17,1,"Qazim Laci (Albania) sends a cross into the box, but the opposition's defence clears the ball away to eliminate the danger.",General,[Foul] Foul by Spain on Iván Balliu Campeny (Albania) in midfield.,2045,0.2425537806671881,0.1915508879617881,0.0255034009802433,0.49914926,0.05,-0.0091568119823932,-0.6135943531990051,0.6044375412166119,21,11,14,8,1,2,3,1,0.5,1,2,1,1.0,1,1,0,0.0,2,3,0,0,1,2,0,0,1,2,0,1,0.3333333333333333,0.260709690619393
FLASHSCORE,19,1,"Wonderful movement by Spain. The players are holding possession, mostly exchanging one-touch passes. They control the pace of the game now.",General,"[General] Spain dominating possession with 69%, controlling the midfield effectively. Zubimendi leading with 9 events.",2047,0.3068937371034621,0.2638826283957162,0.1398338805378621,0.5648575,0.0869565217391304,0.9325829744338988,0.3685100376605987,0.5640729367733002,21,15,15,10,2,2,2,0,0.0,1,1,1,1.0,1,0,0,0.0,2,2,0,0,1,1,0,0,1,0,0,0,0.23076923076923078,0.29166883925458464
FLASHSCORE,22,1,"The ball is played back to Dani Olmo (Spain), who controls it instantly and releases a piledriver from long range, but the shot lacks accuracy and drifts well wide of the left post.",Shot,[General] Albania dominating midfield with 62.5% possession against Spain's 37.5%.,2050,0.2560144036006954,0.1280062803284362,0.0261229677742603,0.32085884,0.037037037037037,-0.1458236575126648,0.2141375690698623,0.3599612265825271,33,10,21,7,1,1,2,0,0.0,1,2,1,1.0,1,0,0,0.0,1,2,0,0,1,2,0,0,1,0,0,0,0.3333333333333333,0.2714781903124207
FLASHSCORE,23,1,"Mikel Merino (Spain) sends a beautiful cross into the penalty area, but the opposition's defence manages to clear the ball to safety.",General,[Foul] Foul by Martín Zubimendi (Spain) on Rey Manaj (Albania) in the defensive half.,2051,0.1709277410602953,0.2087488776175692,0.1065426978307682,0.47622567,0.0434782608695652,0.4826503992080688,-0.4598852694034576,0.9425356686115264,22,14,15,10,1,1,4,0,0.0,1,2,1,1.0,2,1,0,0.0,1,4,0,0,1,2,0,0,2,2,0,1,0.2727272727272727,0.19128764656321595
FLASHSCORE,24,1,"Nedim Bajrami (Albania) slaloms his way past challenges, but an opposing player does well to get the ball away.",General,[Foul] Foul by Spain on Arlind Afrim Ajeti (Albania) in midfield.,2052,0.132055423018851,0.1590089484817692,0.0332764718182974,0.3911188,0.0526315789473684,0.3693104386329651,-0.5794947147369385,0.9488051533699036,19,11,13,8,1,2,3,1,0.5,1,2,1,1.0,0,1,0,0.0,2,3,0,0,1,2,0,0,0,2,0,1,0.42857142857142855,0.19135862519343816
FLASHSCORE,25,1,Glenn Nyberg blows his whistle after Kristjan Asllani (Albania) brings one of his opponents down with a strong tackle.,General,[Foul] Foul by Kristjan Asllani (Albania) on Daniel Olmo Carvajal (Spain) in midfield.,2053,0.3102352877883042,0.2246307305730614,0.0959859169236521,0.42790627,0.15,-0.0361762568354606,-0.4691272974014282,0.4329510405659675,19,13,14,10,3,3,4,2,0.6666666666666666,1,2,1,1.0,1,1,0,0.0,3,4,0,0,1,2,0,0,1,2,0,1,0.5384615384615384,0.3558805369638446
