data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
FLASHSCORE,1,1,The first half has just begun.,Kick Off,[Kick Off] The first half begins in this Group Stage match. France vs. Poland!,3785,0.4463947729636685,0.2833377430166742,0.2019261944271944,0.48142037,0.1666666666666666,0.0417455025017261,0.1061796396970748,0.0644341371953487,6,14,4,10,2,0,3,0,0.0,0,2,0,0.0,0,0,0,0.0,0,3,0,0,0,2,0,0,0,0,0,0,0.5,0.4571158187797025
FLASHSCORE,3,1,Nicola Zalewski (Poland) makes a reckless foul in order to win the ball from his opponent. Marco Guida has a clear sight of it and blows his whistle.,General,[Foul] Free kick awarded to France. Foul by Nicola Zalewski on Jules Koundé.,3787,0.4388084499969078,0.3322609979489105,0.1460367090150778,0.71438265,0.1363636363636363,-0.2422276139259338,-0.4837768077850342,0.2415491938591003,28,13,16,10,3,3,4,1,0.3333333333333333,1,1,0,0.0,1,2,1,1.0,3,4,0,0,1,1,0,0,1,3,0,1,0.46153846153846156,0.4433544526116151
FLASHSCORE,4,1,The ball is cleared after Bradley Barcola (France) attempted to dribble past an opposing player.,General,[Foul] Foul by Krystian Bielik (Poland) on Theo Hernández (France) in midfield.,3788,0.2459333650766055,0.1939241637783898,0.0361672159691281,0.49004972,0.0555555555555555,0.0504701137542724,-0.5475689172744751,0.5980390310287476,15,12,11,9,1,1,4,0,0.0,1,2,1,1.0,2,1,0,0.0,1,4,0,0,1,2,0,0,2,2,0,1,0.42857142857142855,0.2824609778134729
FLASHSCORE,5,1,Ousmane Dembele (France) swings the ball into the box from the corner kick but it's a bit too strong and it goes out of play.,Corner,"[Corner] Corner for France, delivered by Ousmane Dembélé, conceded by Jakub Moder.",3789,0.4276441539251949,0.2816656838588112,0.1015172990358453,0.59347975,0.15,-0.1641306579113006,-0.0297102220356464,0.1344204358756542,25,12,15,9,3,1,3,1,1.0,1,1,1,1.0,1,1,1,1.0,1,3,0,0,1,1,0,0,1,2,0,1,1.0,0.5421153226320382
FLASHSCORE,5,2,"Bradley Barcola (France) attempts to find his teammate with a final pass from outside of the box, but one of the defenders clears the ball to safety.",General,"[Corner] Corner for France, delivered by Ousmane Dembélé, conceded by Jakub Moder.",3789,0.3544997505426701,0.1652929283122614,0.0215751682179719,0.42884907,0.0454545454545454,0.0481695607304573,-0.0297102220356464,0.0778797827661037,27,12,15,9,1,1,3,0,0.0,1,1,1,1.0,2,1,0,0.0,1,3,0,0,1,1,0,0,2,2,0,1,0.3333333333333333,0.3502664668479494
FLASHSCORE,6,1,"Piotr Zielinski (Poland) gets to the rebound outside the penalty box and unleashes a long-range shot towards the bottom right corner, but Mike Maignan makes a decent save to stop the effort.",Save,[Shot Saved] Attempt saved. Piotr Zieliński's right-footed shot from the edge of the box denied by Mike Maignan.,3790,0.5393305936188031,0.4066542862992193,0.3015085016353425,0.7115578,0.2068965517241379,-0.0579760372638702,0.004664447158575,0.0626404844224453,32,18,23,14,6,3,4,1,0.3333333333333333,1,0,0,0.0,5,3,2,0.4,3,4,0,0,1,0,0,0,5,5,0,2,0.5263157894736842,0.5367276316821439
FLASHSCORE,8,1,Ousmane Dembele (France) tries to send a pass but it's blocked.,General,"[General] France dominating early, holding 75.6% possession and controlling midfield play.",3792,0.2442276506245637,0.142736190374759,0.0506560876450952,0.31088582,0.0666666666666666,-0.1637603640556335,0.2875376045703888,0.4512979686260223,11,11,7,9,1,1,1,0,0.0,1,1,1,1.0,2,0,0,0.0,1,1,0,0,1,1,0,0,2,0,0,0,0.2727272727272727,0.24992757568260243
FLASHSCORE,9,1,Kacper Urbanski (Poland) commits a rough foul. Marco Guida stops the game and makes a call.,General,[Foul] Foul by Kacper Urbanski (Poland) on Theo Hernández (France) in the defensive half.,3793,0.5555771360453485,0.4219339582200208,0.2576800721337007,0.7728277,0.2352941176470588,-0.4453102350234985,-0.4888035655021667,0.0434933304786682,16,14,12,10,4,3,4,2,0.6666666666666666,1,2,1,1.0,1,1,1,1.0,3,4,0,0,1,2,0,0,1,2,0,1,0.6923076923076923,0.5829232503219567
FLASHSCORE,10,1,A pass from Ousmane Dembele (France) is intercepted by Lukasz Skorupski and the move breaks down.,General,[Foul] Foul by Adrien Rabiot (France) on Przemysław Frankowski (Poland) in midfield.,3794,0.2689279509338466,0.1691000642382738,0.0749811441418324,0.37349552,0.0588235294117647,-0.0854503139853477,-0.5170387029647827,0.4315883889794349,16,12,10,9,1,2,4,0,0.0,1,2,1,1.0,1,1,0,0.0,2,4,0,0,1,2,0,0,1,2,0,1,0.23076923076923078,0.26129620706867857
FLASHSCORE,11,1,"Theo Hernandez (France) darts into the penalty area to latch on to a pass, and he unleashes a low shot in the direction of the left post. Lukasz Skorupski is alert and denies him with a nice save.",Save,[Shot Saved] Attempt saved. Theo Hernández's left-footed shot from the centre of the box denied by Łukasz Skorupski.,3795,0.4803664063714292,0.3527765440016782,0.2253818334350374,0.69961447,0.1333333333333333,0.1338765323162078,-0.0029874742031097,0.1368640065193176,38,18,22,14,4,2,4,2,1.0,1,0,0,0.0,4,3,2,0.5,2,4,0,0,1,0,0,0,4,5,0,2,0.5263157894736842,0.4895562839445474
