data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
FLASHSCORE,1,1,The first half has just begun.,Kick Off,[Kick Off] The First Half begins. Group Stage match between Germany and Hungary!,2755,0.4413015360981193,0.2893053433597043,0.2105089159401429,0.50356096,0.1538461538461538,0.0417455025017261,0.1444553881883621,0.1027098856866359,6,13,4,11,2,0,4,0,0.0,0,2,0,0.0,0,0,0,0.0,0,4,0,0,0,2,0,0,0,0,0,0,0.5,0.45304122881993214
FLASHSCORE,2,1,"Germany keep possession of the ball with some short passes, waiting for the moment to hit the opposition swiftly on the break.",General,[Foul] Foul by Attila Fiola (Hungary) on Florian Wirtz (Germany) on the right wing.,2756,0.1961862358857757,0.1947442079132884,0.182358734316313,0.35425484,0.0476190476190476,0.1890001595020294,-0.6104875206947327,0.7994876801967621,22,14,13,10,1,0,4,0,0.0,1,2,1,1.0,1,1,0,0.0,0,4,0,0,1,2,0,0,1,2,0,1,0.6,0.2769489883477197
FLASHSCORE,3,1,"Antonio Rudiger (Germany) whips the ball into the box and Kai Havertz takes a perfect touch to control it, but one of the defenders does well to intercept.",General,"[General] Early exchanges are even, with Germany holding slight possession advantage.",2757,0.335857747655878,0.1291645548896915,0.0265880984535595,0.32090557,0.04,0.2087243199348449,0.1646616458892822,0.0440626740455627,28,11,17,9,1,2,2,0,0.0,1,1,1,1.0,0,0,0,0.0,2,2,0,0,1,1,0,0,0,0,0,0,0.2727272727272727,0.3232316534270539
FLASHSCORE,4,1,Andras Schafer (Hungary) tries to slide the ball through to a teammate but it's well blocked by a defender.,General,"[General] Germany dominating early with 63% possession, Gündoğan orchestrating play in midfield.",2758,0.2495960281230509,0.0921928286552429,0.0,0.2765785,0.0,0.0311558190733194,0.3093501925468445,0.278194373473525,19,12,11,9,0,2,1,0,0.0,1,1,0,0.0,1,0,0,0.0,2,1,0,0,1,1,0,0,1,0,0,0,0.0,0.199676825305295
FLASHSCORE,5,1,"Kai Havertz (Germany) hits a shot towards the bottom right corner from the edge of the box, but it's a weak attempt and is easily saved by Peter Gulacsi.",Save,[Shot Saved] Attempt saved. Kai Havertz's left footed shot from the edge of the box denied by Péter Gulácsi.,2759,0.6312589137554279,0.5234682627916482,0.4821242839748646,0.7700987,0.3181818181818182,0.0323671363294124,-0.0130019970238208,0.0453691333532333,29,19,17,14,7,2,4,2,1.0,1,0,0,0.0,4,3,3,0.75,2,4,0,0,1,0,0,0,4,5,0,2,0.7058823529411765,0.6461836043489252
FLASHSCORE,6,1,"Dominik Szoboszlai (Hungary) lifts the ball into the box from the corner, but one of the defending players gets there first to head it clear.",Corner,[Shot Blocked] Attempt blocked. Bendegúz Bolla's right-footed shot from the left side of the box denied by Robert Andrich. Open game with 11 corners so far,2760,0.3688837495571851,0.252283252891763,0.1949480700995444,0.5306517,0.03125,0.0691322088241577,-0.2121825516223907,0.2813147604465484,25,26,16,19,1,2,5,0,0.0,1,0,0,0.0,1,4,1,1.0,2,5,0,0,1,0,0,0,1,6,0,2,0.2222222222222222,0.33955144637504364
FLASHSCORE,7,1,"Dominik Szoboszlai (Hungary) takes the corner, but the opposition's defence is ready and clears the ball to safety.",Corner,"[Corner] Corner for Hungary, delivered by Dominik Szoboszlai. Conceded by Manuel Neuer.",2761,0.5062328233564759,0.3727776546272787,0.1522857206046042,0.6993806,0.2666666666666666,0.1306431889533996,0.037241518497467,0.0934016704559326,18,12,11,9,4,2,5,2,1.0,1,1,1,1.0,1,1,1,1.0,2,5,0,0,1,1,0,0,1,2,0,1,1.0,0.6049862633630676
FLASHSCORE,7,2,"The ball breaks to Bendeguz Bolla (Hungary) after a scramble in the box, but his first-time effort is immediately blocked. Good work from Hungary as they win a corner.",Corner,"[Corner] Corner for Hungary, delivered by Dominik Szoboszlai. Conceded by Manuel Neuer.",2761,0.2741937813746924,0.2546695109987253,0.1013002893980672,0.5757517,0.0869565217391304,0.704474925994873,0.037241518497467,0.667233407497406,29,12,18,9,2,2,5,1,0.5,1,1,1,1.0,3,1,1,0.3333333333333333,2,5,0,0,2,1,1,0,3,2,0,1,0.45454545454545453,0.3102641116370492
FLASHSCORE,9,1,"Toni Kroos (Germany) clips a neat ball into the box in the direction of Ilkay Gundogan, but he can't get on the end of the pass. The ball is off of the pitch and it's a goal kick for Hungary.",General,"[General] Germany dominating early, 100% possession in Hungary's half. Toni Kroos heavily involved with 15 touches.",2763,0.3277745570272863,0.2478861842593431,0.0802463905422245,0.520555,0.1428571428571428,-0.0077483057975769,0.4248120188713074,0.4325603246688843,40,16,20,13,4,3,3,2,0.6666666666666666,2,2,2,1.0,3,0,0,0.0,3,3,0,0,2,2,0,0,3,0,0,0,0.5555555555555556,0.37333075285720774
FLASHSCORE,11,1,"CHANCE! Kai Havertz (Germany) goes very close! He gathers a cross inside the box and fires a sublime shot to the left side of the goal, but Peter Gulacsi produces an excellent save. The referee and his assistant both point at the corner flag. Germany will have an opportunity to threaten the opposition's goal.",Save,[Shot Saved] Attempt saved. Kai Havertz's left-footed shot from six yards denied by Péter Gulácsi.,2765,0.2470628808305666,0.2511276258847456,0.0655891398514867,0.58522964,0.1025641025641025,0.7459244132041931,-0.0192069411277771,0.7651313543319702,54,15,33,14,4,3,4,2,0.6666666666666666,1,0,0,0.0,7,3,2,0.2857142857142857,3,4,0,0,2,0,1,0,8,5,1,2,0.4444444444444444,0.2865391945056127
