data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
FOX,1,1,Felix Zwayer signals a free kick to Netherlands.,Free Kick,[Kick Off] The first half begins. Euro 2024 Semi-Final between Netherlands and England!,0,0.3973554359640355,0.1992233527058595,0.1144676006896002,0.35820246,0.125,0.1672322750091552,0.1589839607477188,0.0082483142614364,8,13,6,12,2,1,3,0,0.0,1,2,1,1.0,1,0,0,0.0,1,3,0,0,1,2,0,0,1,0,0,0,0.3333333333333333,0.3845510159522994
FOX,2,1,Netherlands's Donyell Malen has run offside.,Offside,[Foul] Foul by Declan Rice (England) on Donyell Malen (Netherlands). Free kick awarded.,1,0.3822828787476683,0.2941567233583483,0.1943143401685814,0.43815583,0.25,-0.0013619400560855,-0.3547005951404571,0.3533386550843715,6,13,5,11,3,1,4,1,1.0,1,2,1,1.0,1,2,0,0.0,1,4,0,0,1,2,0,0,1,3,0,1,0.7777777777777778,0.46138185857239755
FOX,3,1,Free kick England.,Free Kick,[Foul] Foul by Jerdy Schouten (Netherlands) on Phil Foden (England) in midfield.,2,0.2832314309821251,0.2119574463825388,0.0870123495045196,0.44886,0.1,0.0620879828929901,-0.4408586323261261,0.5029466152191162,3,12,3,9,1,1,3,0,0.0,1,2,1,1.0,1,1,0,0.0,1,3,0,0,1,2,0,0,1,2,0,1,0.6,0.3465851468570807
FOX,5,1,England drive forward but Kieran Trippier is judged offside.,Offside,[Foul] Foul by Declan Rice (England) on Stefan de Vrij (Netherlands). Free kick awarded in the defensive half.,4,0.3271270276563142,0.1711653810682263,0.0393010469768211,0.41863954,0.0555555555555555,-0.1607851386070251,-0.3657731711864471,0.204988032579422,9,18,7,13,1,1,5,0,0.0,1,2,1,1.0,1,2,0,0.0,1,5,0,0,1,2,0,0,1,3,0,1,0.3333333333333333,0.32836828865725753
FOX,7,1,Goal! Xavi Simons gives Netherlands a 1-0 lead in Dortmund.,Goal,"[Goal] Goal! Xavi Simons puts the Netherlands on the scoreboard with a right-footed shot from the edge of the box. Netherlands 0, England 0.",6,0.4978185151427754,0.436059386122196,0.2152117647368784,0.8262997,0.2666666666666666,0.6848024725914001,0.3678983747959137,0.3169040977954864,10,24,7,14,4,3,2,2,0.6666666666666666,1,2,1,1.0,1,2,1,1.0,3,2,0,0,1,3,0,1,1,3,0,1,0.6923076923076923,0.5367163451831501
FOX,9,1,Felix Zwayer signals a free kick to England just outside Netherlands's area.,Free Kick,[Foul] Foul by Jerdy Schouten (Netherlands) on Jude Bellingham (England) near the box.,8,0.2797527883045298,0.2219026028901235,0.0854793537439359,0.4625814,0.1176470588235294,0.1097869202494621,-0.4369097352027893,0.5466966554522514,12,13,10,10,2,1,3,0,0.0,2,2,2,1.0,1,1,0,0.0,1,3,0,0,2,2,0,0,1,2,0,1,0.5,0.32380223142304276
FOX,11,1,Felix Zwayer signals a free kick to England.,Free Kick,[Foul] Foul by Cody Mathès Gakpo (Netherlands) on Bukayo Saka (England). Free kick awarded.,10,0.3296053700636361,0.279791473413909,0.1696669005742376,0.4554218,0.2142857142857142,0.1396830081939697,-0.3812699317932129,0.5209529399871826,8,14,6,12,3,1,4,0,0.0,1,2,1,1.0,1,2,1,1.0,1,4,0,0,1,2,0,0,1,3,0,1,0.5555555555555556,0.374795406085665
FOX,11,2,Felix Zwayer blows against England's Kieran Trippier for offside.,Offside,[Foul] Foul by Cody Mathès Gakpo (Netherlands) on Bukayo Saka (England). Free kick awarded.,10,0.3290435897859225,0.1665112081570479,0.0440795994674987,0.39989847,0.0555555555555555,-0.1979106664657592,-0.3812699317932129,0.1833592653274536,9,14,8,12,1,2,4,0,0.0,1,2,1,1.0,1,2,0,0.0,2,4,0,0,1,2,0,0,1,3,0,1,0.23076923076923078,0.3093887180929663
FOX,12,1,"Felix Zwayer signals a throw-in for England, close to Netherlands's area.",General,[Foul] Foul by Matthijs de Ligt (Netherlands) on Kieran Trippier (England) at the edge of the box.,11,0.2650760468315267,0.184630252450199,0.0715267207110657,0.3490307,0.1333333333333333,0.0729661881923675,-0.4206203818321228,0.4935865700244903,11,17,8,10,2,1,4,0,0.0,2,2,2,1.0,1,1,0,0.0,1,4,0,0,2,2,0,0,1,2,0,1,0.6,0.33206083680398174
FOX,13,1,"England drives forward and Harry Kane gets in a shot. Without netting, however.",General,[Shot Saved] Attempt saved. Harry Kane's right footed shot from the edge of the box denied by Bart Verbruggen.,12,0.4284738675595205,0.2683263062061046,0.1330017499829957,0.51408243,0.1578947368421052,0.0732011422514915,-0.0178823061287403,0.0910834483802318,13,19,10,14,3,2,4,1,0.5,1,0,0,0.0,1,3,1,1.0,2,4,0,0,1,0,0,0,1,5,0,2,0.46153846153846156,0.43508678599666606
