data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
SPORTS_MOLE,1,1,"KICKOFF:  France kick off, and we are under way in Dusseldorf!",Kick Off,[Kick Off] The Round of 16 match begins. France versus Belgium underway!,1594,0.5100194541435072,0.3489545123869352,0.1517783674419899,0.66431594,0.2307692307692307,0.1647304594516754,0.1579447388648986,0.0067857205867767,11,12,7,9,3,1,3,0,0.0,1,2,1,1.0,0,0,0,0.0,1,3,0,0,1,2,0,0,0,0,0,0,0.42857142857142855,0.4937298492391745
SPORTS_MOLE,2,1,"Early on, France put a half-chance wide, as Rabiot prods the ball several yards to the left of Casteels' goal. It was a tough volley to execute, in all fairness to the Juventus midfielder.",General,[Shot Missed] Attempt missed. Adrien Rabiot's left footed shot from the centre of the box goes over the bar.,1595,0.3128835573799498,0.2523139461884349,0.2023120935433618,0.49011362,0.064516129032258,0.0237605348229408,-0.4816470742225647,0.5054076090455055,34,19,21,14,2,5,3,1,0.2,1,0,0,0.0,3,2,0,0.0,5,3,0,0,1,0,0,0,3,3,0,1,0.08,0.2663068467060229
SPORTS_MOLE,4,1,"Interestingly, six players that started the 2018 World Cup semi-final between these nations also start in Germany today: Mbappe, Kante and Griezmann for France; De Bruyne, Lukaku and Vertonghen for Belgium.",General,[Foul] Foul by Adrien Rabiot (France) on Wout Faes (Belgium). Free kick awarded in midfield.,1597,0.2435604437095363,0.1355826346612558,0.0656183923889951,0.2786295,0.0625,0.1310734301805496,-0.3014326989650726,0.4325061291456222,31,15,23,12,2,9,5,1,0.1111111111111111,3,2,2,0.6666666666666666,0,2,0,0.0,9,5,0,0,3,2,0,0,0,3,0,1,0.14634146341463414,0.2241166453316014
SPORTS_MOLE,6,1,"France are enjoying their first sustained spell of pressure, but it all dies out when Thuram tries to win a free kick from Theate on the right byline and his claims are quickly dismissed by the referee.",General,"[General] Belgium firmly in control early on, dominating possession with 96.1%.",1599,0.1810335755811604,0.1140534004193508,0.0248486759132039,0.31731153,0.0,-0.2179157733917236,0.400110125541687,0.6180258989334106,37,11,22,7,0,2,2,0,0.0,1,1,0,0.0,1,0,0,0.0,2,2,0,0,1,1,0,0,1,0,0,0,0.0,0.14482686139595863
SPORTS_MOLE,8,1,"This is just the second time Openda and Lukaku have started together for their national team, and it seems a curious point of the tournament to experiment. Will Tedesco's tinkering pay off, though?",General,"[General] France continues to dominate, 78.5% possession, Tchouaméni influential in midfield.",1601,0.1793562401287248,0.0376683578163373,0.026211010000106,0.08679406,0.0,0.2611145377159118,0.6566946506500244,0.3955801129341125,33,11,19,8,0,3,2,0,0.0,0,1,0,0.0,0,0,0,0.0,3,2,0,0,0,1,0,0,0,0,0,0,0.0,0.14348499141319868
SPORTS_MOLE,10,1,"Allowed to travel through midfield and towards the edge of Belgium's area, Griezmann eyes up a shot. However, his 20-yard effort is sent bobbling low along the turf, and Casteels comfortably gathers it.",General,[Shot Saved] Attempt saved. Antoine Griezmann's left footed shot from the edge of the box denied by Koen Casteels.,1603,0.4678453134982546,0.3083028088826286,0.2031475496744158,0.58842754,0.1333333333333333,0.056010290980339,0.0024831183254718,0.0535271726548671,33,19,22,14,4,5,4,2,0.4,1,0,0,0.0,2,3,1,0.5,5,4,0,0,1,0,0,0,2,5,0,2,0.2857142857142857,0.4314191072134335
SPORTS_MOLE,12,1,"Griezmann and Kounde cleverly combine on the right flank, and the ball is cut back into the box by the latter, only to evade every French player. A real moment of concern for the Belgians there.",General,"[General] France dominating, holding 100% possession in the attacking third for two minutes. Jules Koundé heavily involved with seven events.",1605,0.2093036331601668,0.188905031531086,0.1048251719743922,0.46188992,0.0,-0.1875863969326019,0.541914165019989,0.7295005619525909,36,20,22,16,0,4,2,1,0.25,0,1,0,0.0,0,0,0,0.0,4,2,0,0,0,1,0,0,0,0,0,0,0.125,0.19244290600436026
SPORTS_MOLE,14,1,"After Hernandez lays a short pass off to Mbappe on the left side of the area, the France captain lashes an angled shot towards goal. It takes a deflection and flies wide, but the referee somehow misses the Belgian defender's touch and awards a goal kick instead.",Shot,[Yellow Card] Aurélien Tchouaméni (France) receives a yellow card for a foul.,1607,0.2656422810839409,0.1603472399495435,0.0167656577309481,0.43649828,0.0277777777777777,-0.0133624300360679,-0.4318350255489349,0.418472595512867,47,12,31,9,1,4,2,0,0.0,1,1,1,1.0,4,2,0,0.0,4,2,0,0,1,1,0,0,5,3,1,1,0.12,0.23651382399917176
SPORTS_MOLE,15,1,"YELLOW CARD!  After France are mistakenly denied a corner kick, Tchouameni protests a little too long and too loudly, so he receives the game's first booking. He'll have to tread carefully from now on.",Yellow Card,"[General] Belgium in complete control with 91% possession, France struggling to break through.",1608,0.1637579966561697,0.1398012737733393,0.0486795790109737,0.33624148,0.0344827586206896,-0.774528980255127,-0.0101571455597877,0.7643718346953392,34,13,22,9,1,3,2,0,0.0,1,2,1,1.0,2,0,0,0.0,3,2,0,0,1,2,0,0,2,0,0,0,0.15789473684210525,0.16258534395568586
SPORTS_MOLE,17,1,"CHANCE!  France continue to press for an opening goal: Thuram arrives in front of his marker at the near post, only to steer a header from Griezmann's corner well wide of the target.",Chance,"[General] France in complete control, dominating midfield for the last two minutes. Upamecano heavily involved with six key contributions.",1610,0.2969639783282191,0.1865130510832349,0.1043763580987235,0.42575103,0.0294117647058823,0.3036043047904968,0.6752875447273254,0.3716832399368286,33,19,20,15,1,2,2,0,0.0,1,1,1,1.0,4,0,0,0.0,2,2,0,0,1,1,0,0,4,0,0,0,0.17647058823529413,0.2728653002206142
