data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
FLASHSCORE,1,1,The match has just started.,Kick Off,"[Kick Off] First Half begins. Round of 16 match, Austria vs Turkey!",1254,0.4407449204139959,0.2637486914347345,0.070304920864595,0.63003206,0.0909090909090909,0.0633523017168045,0.0916186943650245,0.02826639264822,5,12,3,9,1,0,5,0,0.0,0,2,0,0.0,0,0,0,0.0,0,5,0,0,0,2,0,0,0,0,0,0,0.5,0.45259593582509317
FLASHSCORE,1,2,The match has just started.,Kick Off,[Kick Off] The Round of 16 begins. Austria vs. Turkey is underway!,1255,0.3929783976556095,0.1993891963006698,0.070304920864595,0.52786267,0.0,0.0633523017168045,0.089606299996376,0.0262539982795715,5,12,3,7,0,0,4,0,0.0,0,2,0,0.0,0,0,0,0.0,0,4,0,0,0,2,0,0,0,0,0,0,0.5,0.41438271851700464
FLASHSCORE,1,3,"Arda Guler (Turkey) slides a pass forward, but one of the defenders cuts it out. Turkey force a corner. They send men into the box.",Corner,[Kick Off] The Round of 16 begins. Austria vs. Turkey is underway!,1255,0.3484678508597193,0.1814192717118498,0.1643293915357863,0.33447388,0.0454545454545454,-0.0607801117002964,0.089606299996376,0.1503864116966724,25,12,17,7,1,3,4,1,0.3333333333333333,1,2,1,1.0,2,0,0,0.0,3,4,0,0,2,2,1,0,2,0,0,0,0.2,0.31877428105873185
FLASHSCORE,1,4,Arda Guler (Turkey) floats the ball in from the corner but it's intercepted.,Corner,[Kick Off] The Round of 16 begins. Austria vs. Turkey is underway!,1255,0.3440808748742867,0.1667030331877773,0.1292830890426903,0.29390293,0.0769230769230769,-0.0341793000698089,0.089606299996376,0.123785600066185,13,12,7,7,1,2,4,1,0.5,1,2,1,1.0,1,0,0,0.0,2,4,0,0,1,2,0,0,1,0,0,0,0.3333333333333333,0.3419313658465831
FLASHSCORE,1,5,"Arda Guler (Turkey) slides a pass forward, but one of the defenders cuts it out. Turkey force a corner. They send men into the box.",Corner,"[Kick Off] First Half begins. Round of 16 match, Austria vs Turkey!",1254,0.32218256882543,0.1470430271223471,0.0924014577454185,0.30706096,0.0416666666666666,-0.0607801117002964,0.0916186943650245,0.1523988060653209,25,12,17,9,1,3,5,1,0.3333333333333333,1,2,1,1.0,2,0,0,0.0,3,5,0,0,2,2,1,0,2,0,0,0,0.2,0.29774605566935286
FLASHSCORE,1,6,Goal! Merih Demiral (Turkey) fires the rebound into the roof of the net after the ball breaks to him in the box. The score is 0:1.,Goal,[Kick Off] The Round of 16 begins. Austria vs. Turkey is underway!,1255,0.3185174075102041,0.2136481529918286,0.2406922331223381,0.35263318,0.0476190476190476,0.4564811289310455,0.089606299996376,0.3668748289346695,26,12,15,7,1,3,4,1,0.3333333333333333,1,2,1,1.0,1,0,0,0.0,3,4,0,0,1,2,0,0,1,0,0,0,0.3333333333333333,0.3214805930280099
FLASHSCORE,1,7,Arda Guler (Turkey) floats the ball in from the corner but it's intercepted.,Corner,"[Kick Off] First Half begins. Round of 16 match, Austria vs Turkey!",1254,0.3048649347375136,0.1150859111282959,0.0391846151353126,0.23940645,0.0666666666666666,-0.0341793000698089,0.0916186943650245,0.1257979944348335,13,12,7,9,1,2,5,1,0.5,1,2,1,1.0,1,0,0,0.0,2,5,0,0,1,2,0,0,1,0,0,0,0.3333333333333333,0.31055861414009583
FLASHSCORE,1,8,Goal! Merih Demiral (Turkey) fires the rebound into the roof of the net after the ball breaks to him in the box. The score is 0:1.,Goal,"[Kick Off] First Half begins. Round of 16 match, Austria vs Turkey!",1254,0.2808164120705369,0.1627093609493895,0.0415145222959862,0.4031353,0.0434782608695652,0.4564811289310455,0.0916186943650245,0.3648624345660209,26,12,15,9,1,3,5,1,0.3333333333333333,1,2,1,1.0,1,0,0,0.0,3,5,0,0,1,2,0,0,1,0,0,0,0.3333333333333333,0.29131979638657274
FLASHSCORE,3,1,Christoph Baumgartner (Austria) unleashes a decent effort from just outside the box which goes narrowly wide of the left post.,Shot,[Shot Missed] Attempt missed. Christoph Baumgartner's right footed shot from the edge of the box goes wide.,1257,0.3230694281561152,0.358968621823917,0.3367107557410758,0.5020999,0.238095238095238,0.270320177078247,-0.514307975769043,0.78462815284729,20,17,15,13,5,2,3,1,0.5,1,0,0,0.0,1,2,0,0.0,2,3,0,0,1,0,0,0,1,3,0,1,0.5714285714285714,0.372741262483519
FLASHSCORE,5,1,"Marcel Sabitzer (Austria) sends a pass into the box, but his attempt is thwarted and cleared. Austria force their opponents to concede a corner.",Corner,[Injury] Early concern for Austria as Christoph Baumgartner goes down injured.,1259,0.25044877766686,0.1562986589354584,0.0665592466079485,0.35688218,0.0454545454545454,-0.0387682244181633,-0.5058690905570984,0.4671008661389351,24,11,15,9,1,2,4,1,0.5,1,1,1,1.0,3,0,0,0.0,2,4,0,0,2,1,1,0,3,0,0,0,0.2727272727272727,0.2549044757301663
