data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,Today's referee will be Ivan Kruzliak.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0515490248799324,0.0,0.0515490248799324,6,0,4,0,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,The players are on the pitch and Austria will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0783812254667282,0.0,0.0783812254667282,12,0,5,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,"Today's match has just started, enjoy the game!",Kick Off,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Marcel Sabitzer under pressure, plays a short pass back along the ground to Nicolas Seiwald",1,0.3664057116636566,0.1774271542402018,0.0668819872867179,0.4397584497928619,0.0256410256410256,0.9681601524353028,0.9015015363693236,0.066658616065979,8,58,6,39,1,1,8,0,0.0,0,2,0,0.0,0,2,0,0.0,1,8,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,2,"Today's match has just started, enjoy the game!",Kick Off,"[0:56] Maximilian Wöber under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Maximilian Wöber under pressure, plays a medium pass forward along the ground to Romano Schmid, Romano Schmid under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Romano Schmid under pressure, plays a medium pass forward through the air, INTERCEPTED! Austria loses the ball . Stefan de Vrij under pressure, plays a medium pass forward through the air, INTERCEPTED! Netherlands loses the ball",8,0.3632919451886891,0.1680424162142116,0.1096161233381526,0.3717838525772095,0.0227272727272727,0.9681601524353028,0.9172006845474244,0.0509594678878784,8,128,6,94,1,1,8,0,0.0,0,2,0,0.0,0,2,0,0.0,1,8,0,0,0,6,0,4,0,5,0,3
FLASHSCORE,1,3,"Today's match has just started, enjoy the game!",Kick Off,"[0:40] Patrick Pentz under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Patrick Pentz under pressure, plays a medium pass along the ground to Maximilian Wöber, Maximilian Wöber under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Maximilian Wöber under pressure, plays a medium pass back along the ground to Patrick Pentz, Patrick Pentz under pressure, carries the ball",6,0.3567036599431611,0.15456971334274305,0.0940272044668985,0.3433661460876465,0.0263157894736842,0.9681601524353028,0.931265652179718,0.0368945002555847,8,113,6,83,1,1,6,0,0.0,0,2,0,0.0,0,2,0,0.0,1,6,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,4,"Today's match has just started, enjoy the game!",Kick Off,"[0:27] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Philipp Lienhart under pressure, plays a long pass along the ground to Maximilian Wöber, Maximilian Wöber under pressure, carries the ball from the central midfield into the right midfield 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Maximilian Wöber under pressure, plays a medium pass forward along the ground to Marcel Sabitzer, Marcel Sabitzer under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Marcel Sabitzer under pressure, plays a medium pass back along the ground to Maximilian Wöber",5,0.3561393494827528,0.15426862576577116,0.1018691708165409,0.33919757604599,0.0217391304347826,0.9681601524353028,0.9299116730690002,0.0382484793663024,8,160,6,115,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,6,0,4,0,6,0,4
FLASHSCORE,1,5,"Today's match has just started, enjoy the game!",Kick Off,"[0:02] Nicolas Seiwald under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nicolas Seiwald under pressure, plays a medium pass forward along the ground, INTERCEPTED! Austria loses the ball . Jerdy Schouten wins the ball back under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jerdy Schouten under pressure, plays a medium pass forward along the ground to Donyell Malen",2,0.3508853440377903,0.16144861445079808,0.1104790847890925,0.351139485836029,0.0227272727272727,0.9681601524353028,0.8873556852340698,0.0808044672012329,8,114,6,83,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,5,0,3,0,4,0,2
FLASHSCORE,1,6,"Today's match has just started, enjoy the game!",Kick Off,"[0:17] Philipp Lienhart under pressure, carries the ball from the central midfield into the left midfield 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Philipp Lienhart under pressure, plays a medium pass forward along the ground to Stefan Posch, Stefan Posch under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Stefan Posch under pressure, plays a short pass along the ground to Nicolas Seiwald, Nicolas Seiwald under pressure, carries the ball",4,0.3472444767709546,0.1673574321741491,0.1138727274031,0.3659773468971252,0.0222222222222222,0.9681601524353028,0.8550657629966736,0.1130943894386291,8,121,6,88,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,7,"Today's match has just started, enjoy the game!",Kick Off,"[0:09] Marcel Sabitzer under pressure, carries the ball from the central midfield into the right midfield 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Marcel Sabitzer under pressure, plays a short pass along the ground to Alexander Prass, Alexander Prass under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Alexander Prass under pressure, plays a short pass along the ground to Florian Grillitsch, Florian Grillitsch under pressure, carries the ball",3,0.3356438842989606,0.14988266992272303,0.1137061399160144,0.3126860558986664,0.0232558139534883,0.9681601524353028,0.8610876798629761,0.1070724725723266,8,120,6,87,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,8,"Today's match has just started, enjoy the game!",Kick Off,"[0:51] Maximilian Wöber under pressure, carries the ball from the right defensive third into the right midfield 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Maximilian Wöber under pressure, plays a medium pass forward along the ground to Patrick Wimmer . Lutsharel Geertruida closes down Maximilian Wöber . Patrick Wimmer under pressure, carries the ball is dispossessed by Lutsharel Geertruida!",7,0.3117046927538324,0.16494659253316576,0.1116211712864277,0.3623852729797363,0.0208333333333333,0.9681601524353028,0.7201391458511353,0.2480210065841674,8,83,6,60,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,2,0,0,0,2,0,0
