data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,Glenn Nyberg will officiate today.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0625046268105506,0.0,0.0625046268105506,5,0,4,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,Albania will kick the game off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0309062972664833,0.0,0.0309062972664833,6,0,4,0,0,1,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,The first half has started.,Kick Off,[0:57] Jesús Navas González closes down Kristjan Asllani . Nedim Bajrami wins the ball back,7,0.3451864726741356,0.1358674408113615,0.0648911121832301,0.3427112102508545,0.0,0.0461693927645683,0.0193129610270261,0.0268564317375421,5,15,3,12,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0.5
FLASHSCORE,1,2,Rey Manaj (Albania) commits a minor foul to interrupt the attacking move of his opponent and is warned by the referee that he will get a yellow card if he does it again.,General,"[0:58] Nedim Bajrami under pressure, carries the ball from the right attacking third into the right midfield under pressure, plays a short pass along the ground to Mario Mitaj, Mario Mitaj under pressure, carries the ball - BUT LOSES IT! . Ferrán Torres García closes down Mario Mitaj . Mario Mitaj under MASSIVE pressure, plays a medium pass back to Berat Djimsiti",8,0.3308009253750925,0.1763532422397778,0.1143925457259933,0.3919399082660675,0.0227272727272727,-0.4479960501194,-0.2421400249004364,0.2058560252189636,33,62,16,46,1,2,4,0,0.0,1,0,0,0.0,2,1,0,0.0,2,4,0,0,1,0,0,0,2,2,0,1,0.0
FLASHSCORE,1,3,The first half has started.,Kick Off,"[0:08] Mario Mitaj closes down Martín Zubimendi Ibáñez . Ferrán Torres García under pressure, carries the ball under pressure, plays a short pass along the ground to Jesús Navas González . Rey Manaj closes down Ferrán Torres García . Jesús Navas González under pressure, carries the ball",3,0.3291438450078968,0.1216402867152696,0.0817680414659993,0.2831528186798095,0.0,0.0461693927645683,-0.0021760873496532,0.0483454801142215,5,47,3,38,0,0,5,0,0.0,0,0,0,0.0,0,1,0,0.0,0,5,0,0,0,0,0,0,0,1,0,0,0.5
FLASHSCORE,1,4,The first half has started.,Kick Off,"[0:45] Aymeric Laporte under pressure, carries the ball under pressure, plays a medium pass along the ground to Daniel Vivian Moreno, Daniel Vivian Moreno under pressure, carries the ball from the central defensive third into the left defensive third under pressure, plays a medium pass forward along the ground to Jesús Navas González, Jesús Navas González under pressure, carries the ball",6,0.3278539583886402,0.1166759410076323,0.1333120103397915,0.2167158126831054,0.0,0.0461693927645683,0.0075574032962322,0.0386119894683361,5,61,3,48,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,5,The first half has started.,Kick Off,"[0:39] Aymeric Laporte under pressure, carries the ball from the right defensive third into the central defensive third under pressure, plays a short pass along the ground to David Raya Martin . Qazim Laçi closes down Aymeric Laporte . David Raya Martin under pressure, carries the ball under pressure, plays a short pass along the ground to Martín Zubimendi Ibáñez",5,0.3210351407165791,0.1201245922112419,0.1294267738652093,0.2309470027685165,0.0,0.0461693927645683,-0.0300638210028409,0.0762332137674093,5,60,3,46,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,6,Rey Manaj (Albania) commits a minor foul to interrupt the attacking move of his opponent and is warned by the referee that he will get a yellow card if he does it again.,General,"[0:26] Daniel Vivian Moreno under pressure, plays a short pass forward along the ground to Jesús Navas González, Jesús Navas González under pressure, carries the ball from the left defensive third into the left midfield - BUT LOSES IT! . Nedim Bajrami closes down Jesús Navas González . Jesús Navas González under MASSIVE pressure, plays a long ball back through the air to Alejandro Grimaldo García, Alejandro Grimaldo García under pressure, carries the ball",4,0.2955966436360422,0.1555516810541873,0.106477287806727,0.3601777553558349,0.0,-0.4479960501194,-0.163727581501007,0.2842684686183929,33,74,16,57,0,2,4,0,0.0,1,0,0,0.0,2,1,0,0.0,2,4,0,0,1,0,0,0,2,1,0,0,0.0
FLASHSCORE,1,7,Rey Manaj (Albania) commits a minor foul to interrupt the attacking move of his opponent and is warned by the referee that he will get a yellow card if he does it again.,General,"[0:08] Mario Mitaj closes down Martín Zubimendi Ibáñez . Ferrán Torres García under pressure, carries the ball under pressure, plays a short pass along the ground to Jesús Navas González . Rey Manaj closes down Ferrán Torres García . Jesús Navas González under pressure, carries the ball",3,0.2863940548091287,0.1971320606687538,0.0936264466448613,0.445138156414032,0.0526315789473684,-0.4479960501194,-0.0021760873496532,0.4458199627697468,33,47,16,38,2,2,5,1,0.5,1,0,0,0.0,2,1,0,0.0,2,5,0,0,1,0,0,0,2,1,0,0,0.36363636363636365
FLASHSCORE,1,8,The first half has started.,Kick Off,"[0:26] Daniel Vivian Moreno under pressure, plays a short pass forward along the ground to Jesús Navas González, Jesús Navas González under pressure, carries the ball from the left defensive third into the left midfield - BUT LOSES IT! . Nedim Bajrami closes down Jesús Navas González . Jesús Navas González under MASSIVE pressure, plays a long ball back through the air to Alejandro Grimaldo García, Alejandro Grimaldo García under pressure, carries the ball",4,0.2861183495728036,0.1181234575189299,0.1126906445256314,0.2416797280311584,0.0,0.0461693927645683,-0.163727581501007,0.2098969742655754,5,74,3,57,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,1,0,0,0.5
FLASHSCORE,1,9,The first half has started.,Kick Off,"[0:58] Nedim Bajrami under pressure, carries the ball from the right attacking third into the right midfield under pressure, plays a short pass along the ground to Mario Mitaj, Mario Mitaj under pressure, carries the ball - BUT LOSES IT! . Ferrán Torres García closes down Mario Mitaj . Mario Mitaj under MASSIVE pressure, plays a medium pass back to Berat Djimsiti",8,0.2730258046731881,0.1268042121192524,0.1067986470045774,0.2736139893531799,0.0,0.0461693927645683,-0.2421400249004364,0.2883094176650047,5,62,3,46,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,10,Rey Manaj (Albania) commits a minor foul to interrupt the attacking move of his opponent and is warned by the referee that he will get a yellow card if he does it again.,General,"[0:39] Aymeric Laporte under pressure, carries the ball from the right defensive third into the central defensive third under pressure, plays a short pass along the ground to David Raya Martin . Qazim Laçi closes down Aymeric Laporte . David Raya Martin under pressure, carries the ball under pressure, plays a short pass along the ground to Martín Zubimendi Ibáñez",5,0.2484063716102114,0.1371859051858016,0.1133171433432783,0.2982405722141266,0.0,-0.4479960501194,-0.0300638210028409,0.417932229116559,33,60,16,46,0,2,4,0,0.0,1,0,0,0.0,2,1,0,0.0,2,4,0,0,1,0,0,0,2,2,0,1,0.0
FLASHSCORE,1,11,Rey Manaj (Albania) commits a minor foul to interrupt the attacking move of his opponent and is warned by the referee that he will get a yellow card if he does it again.,General,"[0:45] Aymeric Laporte under pressure, carries the ball under pressure, plays a medium pass along the ground to Daniel Vivian Moreno, Daniel Vivian Moreno under pressure, carries the ball from the central defensive third into the left defensive third under pressure, plays a medium pass forward along the ground to Jesús Navas González, Jesús Navas González under pressure, carries the ball",6,0.2402687572065716,0.1388761607473062,0.1141302608445189,0.3024982213973999,0.0,-0.4479960501194,0.0075574032962322,0.4555534534156322,33,61,16,48,0,2,3,0,0.0,1,0,0,0.0,2,1,0,0.0,2,3,0,0,1,0,0,0,2,2,0,1,0.0
FLASHSCORE,1,12,Rey Manaj (Albania) commits a minor foul to interrupt the attacking move of his opponent and is warned by the referee that he will get a yellow card if he does it again.,General,[0:57] Jesús Navas González closes down Kristjan Asllani . Nedim Bajrami wins the ball back,7,0.2275700135524993,0.1258630217854745,0.0479403620197078,0.3296487033367157,0.0,-0.4479960501194,0.0193129610270261,0.4673090111464262,33,15,16,12,0,2,3,0,0.0,1,0,0,0.0,2,0,0,0.0,2,3,0,0,1,0,0,0,2,0,0,0,0.0
FLASHSCORE,1,13,The first half has started.,Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under pressure, plays a medium pass back along the ground to Ylber Ramadani",1,0.1772435112909046,0.1839471622130032,0.1190957153633835,0.4049679934978485,0.0277777777777777,0.0461693927645683,0.8890368342399597,0.8428674414753914,5,57,3,39,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,1,14,The first half has started.,Kick Off,"[0:05] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Rey Manaj under pressure, plays a short pass through the air to Nedim Bajrami, but the pass doesn't find its target . Martín Zubimendi Ibáñez under pressure, plays a short pass to Ferrán Torres García",2,0.115562221059134,0.1113486985682519,0.0731887520310499,0.260857343673706,0.0,0.0461693927645683,0.917966604232788,0.8717972114682198,5,67,3,47,0,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,2,0,0,0,4,0,2,0.5
