data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,The referee of today's match will be Felix Zwayer.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0598689913749694,0.0,0.0598689913749694,9,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,The players are out and the match is about to start. Portugal will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0649986490607261,0.0,0.0649986490607261,16,0,8,0,0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,The first half has started.,Kick Off,"[0:57] Nuno Mendes under pressure, carries the ball - BUT LOSES IT! . Yunus Akgün closes down Nuno Mendes . From the goal kick, Nuno Mendes under MASSIVE pressure, plays a medium pass forward along the ground to Rafael Alexandre Conceição Leão . Mehmet Zeki Çelik closes down Nuno Mendes . From the goal kick, Rafael Alexandre Conceição Leão under pressure, plays a short pass along the ground to Bruno Miguel Borges Fernandes",4,0.2547526892171861,0.08554129698495873,0.1016306697911265,0.1549932211637497,0.0,0.0461693927645683,-0.1914437413215637,0.237613134086132,5,73,3,54,0,0,6,0,0.0,0,0,0,0.0,0,3,0,0.0,0,6,0,0,0,0,0,0,0,6,0,3
FLASHSCORE,1,2,The first half has started.,Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Bruno Miguel Borges Fernandes under pressure, plays a medium pass back along the ground to Nuno Mendes",1,0.1863994946983793,0.1872271987673095,0.1174763906104404,0.4178894162178039,0.0263157894736842,0.0461693927645683,0.8622530102729797,0.8160836175084114,5,60,3,41,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,3,The first half has started.,Kick Off,"[0:26] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Samet Akaydin under pressure, plays a long ball forward through the air to Yunus Akgün into the left attacking third, but it goes out of play, Yunus Akgün receives under pressure in the left attacking third . From the goal kick, Kléper Laveran Lima Ferreira under pressure, plays a medium pass along the ground to Rúben Santos Gato Alves Dias, Rúben Santos Gato Alves Dias under pressure, carries the ball From the goal kick, Rúben Santos Gato Alves Dias under pressure, plays a long pass along the ground to Kléper Laveran Lima Ferreira",3,0.1319704754782302,0.1295024318671999,0.1258184204032355,0.2626888751983642,0.0,0.0461693927645683,0.9067947864532472,0.8606253936886787,5,125,3,93,0,0,9,0,0.0,0,2,0,0.0,0,4,0,0.0,0,9,0,0,0,2,0,0,0,7,0,3
FLASHSCORE,1,4,The first half has started.,Kick Off,"[0:02] Nuno Mendes under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Portugal and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nuno Mendes under pressure, plays a long ball forward through the air to Bernardo Mota Veiga de Carvalho e Silva into the central attacking third, Bernardo Mota Veiga de Carvalho e Silva loses control under pressure! . Altay Bayındır wins the ball back under pressure, carries the ball",2,0.1259906613735219,0.09950467515758143,0.1126906445256313,0.185823380947113,0.0,0.0461693927645683,0.8407207727432251,0.7945513799786568,5,87,3,64,0,0,9,0,0.0,0,2,0,0.0,0,1,0,0.0,0,9,0,0,0,2,0,0,0,1,0,0
FLASHSCORE,2,1,"The ball is crossed into the box and Cristiano Ronaldo (Portugal) reacts quickest to send a shot flying towards the bottom right corner, but Altay Bayindir gets a glove on it to thwart him.",Save,"[1:01] From the goal kick, Bruno Miguel Borges Fernandes under MASSIVE pressure, plays a medium pass forward along the ground to Bernardo Mota Veiga de Carvalho e Silva, Bernardo Mota Veiga de Carvalho e Silva surges forward on a BRILLIANT run from the right midfield into the right attacking third From the goal kick, Bernardo Mota Veiga de Carvalho e Silva under pressure, plays a dangerous long ball through the air to Cristiano Ronaldo dos Santos Aveiro into the left attacking third, Cristiano Ronaldo dos Santos Aveiro receives under pressure in the left attacking third under pressure, shoots with the right foot from a DANGEROUS position - SAVED by the goalkeeper! Parried away!",5,0.4643613637901136,0.3155776433039757,0.2612746274140634,0.6073333024978638,0.078125,0.0503011643886566,0.1395886391401291,0.0892874747514724,34,113,22,81,5,2,8,1,0.5,1,0,0,0.0,3,4,0,0.0,2,8,0,0,1,0,0,0,3,7,0,3
FLASHSCORE,2,2,"The ball is crossed into the box and Cristiano Ronaldo (Portugal) reacts quickest to send a shot flying towards the bottom right corner, but Altay Bayindir gets a glove on it to thwart him.",Save,"[1:32] Bruno Miguel Borges Fernandes closes down Altay Bayındır . Altay Bayındır under MASSIVE pressure, plays a long ball forward through the air to Barış Alper Yılmaz, but the pass doesn't find its target . João Maria Lobo Alves Palhinha Gonçalves under pressure, plays a short pass into the right attacking third, INTERCEPTED! Portugal loses the ball . Barış Alper Yılmaz in the duel, Hakan Çalhanoğlu wins the ball back",7,0.4258417149195216,0.3170134818963397,0.2761065154509313,0.5916005969047546,0.0833333333333333,0.0503011643886566,-0.1973724216222763,0.2476735860109329,34,70,22,54,5,2,5,0,0.0,1,1,1,1.0,3,1,0,0.0,2,5,0,0,1,1,0,0,3,2,0,1
FLASHSCORE,2,3,"The ball is crossed into the box and Cristiano Ronaldo (Portugal) reacts quickest to send a shot flying towards the bottom right corner, but Altay Bayindir gets a glove on it to thwart him.",Save,[1:09] The goalkeeper deals with it,6,0.3855775126243161,0.19939964103030197,0.1527467992105196,0.4454521238803863,0.0,0.0503011643886566,-0.0055877082049846,0.0558888725936412,34,6,22,2,0,2,0,0,0.0,1,0,0,0.0,3,1,0,0.0,2,0,0,0,1,0,0,0,3,1,0,0
FLASHSCORE,2,4,"The ball is crossed into the box and Cristiano Ronaldo (Portugal) reacts quickest to send a shot flying towards the bottom right corner, but Altay Bayindir gets a glove on it to thwart him.",Save,"[1:58] Kléper Laveran Lima Ferreira under pressure, plays a medium pass back to Diogo Meireles Costa",9,0.3693247601830522,0.17245170616521568,0.0431099874798695,0.4742451310157776,0.0,0.0503011643886566,0.0102450866252183,0.0400560777634382,34,16,22,13,0,2,2,0,0.0,1,0,0,0.0,3,1,0,0.0,2,2,0,0,1,0,0,0,3,1,0,0
