data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,Anthony Taylor will referee today's match.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.026875976473093,0.0,0.026875976473093,6,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,The players are out at last! Belgium will take the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.3555037975311279,0.0,0.3555037975311279,11,0,7,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,Georgiy Sudakov (Ukraine) rolls the ball short to a teammate from the corner instead of sending a cross into the box.,Corner,"[0:42] Mykola Shaparenko under pressure, carries the ball under pressure, delivers the corner a dangerous short pass back along the ground to Georgiy Sudakov into the DANGER ZONE, Georgiy Sudakov receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass through the air into the central attacking third, INTERCEPTED! Ukraine loses the ball",5,0.539272392693126,0.4543664474824585,0.4379206689151016,0.7307342290878296,0.1944444444444444,-0.0208243615925312,-0.2268341332674026,0.2060097716748714,21,65,13,50,7,2,3,2,1.0,1,1,1,1.0,2,2,1,0.5,2,3,0,0,1,1,0,0,2,4,0,2
FLASHSCORE,1,2,"Roman Yaremchuk (Ukraine) sends a pass into the box, but the opposition's defence is alert to the danger and makes a clearance. Ukraine will take a corner kick.",Corner,"[0:42] Mykola Shaparenko under pressure, carries the ball under pressure, delivers the corner a dangerous short pass back along the ground to Georgiy Sudakov into the DANGER ZONE, Georgiy Sudakov receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass through the air into the central attacking third, INTERCEPTED! Ukraine loses the ball",5,0.471644821930249,0.3742699652656178,0.3237800715864771,0.6770786046981812,0.1219512195121951,0.0093964748084545,-0.2268341332674026,0.2362306080758571,28,65,17,50,5,2,3,1,0.5,1,1,1,1.0,3,2,2,0.6666666666666666,2,3,0,0,2,1,1,0,3,4,0,2
FLASHSCORE,1,3,"Roman Yaremchuk (Ukraine) sends a pass into the box, but the opposition's defence is alert to the danger and makes a clearance. Ukraine will take a corner kick.",Corner,"[0:20] Artem Dovbyk receives under pressure in the right attacking third . Wout Faes in the duel . Artem Dovbyk under pressure, plays a dangerous medium pass forward to Roman Yaremchuk into the DANGER ZONE, Roman Yaremchuk receives under pressure in the right attacking third under pressure, carries the ball",4,0.4467714530091471,0.27411379027512156,0.2364696357854856,0.4388129115104675,0.1470588235294117,0.0093964748084545,-0.0258590839803218,0.0352555587887764,28,50,17,37,5,2,3,1,0.5,1,0,0,0.0,3,1,1,0.3333333333333333,2,3,0,0,2,0,1,0,3,1,0,0
FLASHSCORE,1,4,Georgiy Sudakov (Ukraine) rolls the ball short to a teammate from the corner instead of sending a cross into the box.,Corner,"[0:20] Artem Dovbyk receives under pressure in the right attacking third . Wout Faes in the duel . Artem Dovbyk under pressure, plays a dangerous medium pass forward to Roman Yaremchuk into the DANGER ZONE, Roman Yaremchuk receives under pressure in the right attacking third under pressure, carries the ball",4,0.4109788678137426,0.21631673121425374,0.2095077939726652,0.3806188702583313,0.0588235294117647,-0.0208243615925312,-0.0258590839803218,0.0050347223877906,21,50,13,37,2,2,3,0,0.0,1,0,0,0.0,2,1,0,0.0,2,3,0,0,1,0,0,0,2,1,0,0
FLASHSCORE,1,5,"Roman Yaremchuk (Ukraine) sends a pass into the box, but the opposition's defence is alert to the danger and makes a clearance. Ukraine will take a corner kick.",Corner,"[0:13] Wout Faes under pressure, carries the ball - BUT LOSES IT! . Roman Yaremchuk closes down Wout Faes . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Wout Faes under MASSIVE pressure, plays a long ball forward through the air to Romelu Lukaku Menama, but the pass doesn't find its target . Oleksandr Svatok under pressure, plays a long ball forward through the air to Artem Dovbyk into the right attacking third",3,0.3651869241344884,0.30182949580390644,0.281261263585483,0.5258665680885315,0.0983606557377049,0.0093964748084545,0.4541372656822204,0.4447407908737659,28,96,17,68,6,2,10,2,1.0,1,2,1,1.0,3,2,1,0.3333333333333333,2,10,0,0,2,2,1,0,3,2,0,0
FLASHSCORE,1,6,The match has just started.,Kick Off,"[0:20] Artem Dovbyk receives under pressure in the right attacking third . Wout Faes in the duel . Artem Dovbyk under pressure, plays a dangerous medium pass forward to Roman Yaremchuk into the DANGER ZONE, Roman Yaremchuk receives under pressure in the right attacking third under pressure, carries the ball",4,0.3309221194355516,0.1376332878131109,0.1188508984620683,0.2940489649772644,0.0,0.0633523017168045,-0.0258590839803218,0.0892113856971263,5,50,3,37,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,1,0,0
FLASHSCORE,1,7,Georgiy Sudakov (Ukraine) rolls the ball short to a teammate from the corner instead of sending a cross into the box.,Corner,"[0:13] Wout Faes under pressure, carries the ball - BUT LOSES IT! . Roman Yaremchuk closes down Wout Faes . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Wout Faes under MASSIVE pressure, plays a long ball forward through the air to Romelu Lukaku Menama, but the pass doesn't find its target . Oleksandr Svatok under pressure, plays a long ball forward through the air to Artem Dovbyk into the right attacking third",3,0.3095551272830886,0.2377273788023687,0.262541786804016,0.4014600217342376,0.0491803278688524,-0.0208243615925312,0.4541372656822204,0.4749616272747516,21,96,13,68,3,2,10,1,0.5,1,2,1,1.0,2,2,0,0.0,2,10,0,0,1,2,0,0,2,2,0,0
FLASHSCORE,1,8,The match has just started.,Kick Off,"[0:42] Mykola Shaparenko under pressure, carries the ball under pressure, delivers the corner a dangerous short pass back along the ground to Georgiy Sudakov into the DANGER ZONE, Georgiy Sudakov receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass through the air into the central attacking third, INTERCEPTED! Ukraine loses the ball",5,0.296509106327333,0.15874095343117978,0.1831084365417083,0.293114423751831,0.0,0.0633523017168045,-0.2268341332674026,0.2901864349842071,5,65,3,50,0,0,3,0,0.0,0,1,0,0.0,0,2,0,0.0,0,3,0,0,0,1,0,0,0,4,0,2
