data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,Daniele Orsato will referee today's match.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0476818978786468,0.0,0.0476818978786468,6,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,England will kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0969357043504715,0.0,0.0969357043504715,3,0,3,0,0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,The first half of this match is about to start.,Kick Off,"[0:33] John Stones under pressure, carries the ball under pressure, plays a medium pass along the ground to Jordan Pickford, Jordan Pickford under pressure, carries the ball under pressure, plays a long pass forward along the ground to Ezri Konsa Ngoyo, Ezri Konsa Ngoyo under pressure, carries the ball",3,0.3215729537725754,0.1064455005437543,0.1057146766514808,0.2136218249797821,0.0,0.0536048263311386,0.0205601397901773,0.0330446865409612,10,49,5,39,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1
FLASHSCORE,1,2,The first half of this match is about to start.,Kick Off,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kobbie Mainoo under pressure, plays a long pass back along the ground to Jordan Pickford",1,0.2973698088965113,0.33925388878468604,0.3327855455642124,0.6016427874565125,0.0833333333333333,0.0536048263311386,0.8818872570991516,0.828282430768013,10,59,5,39,3,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,3,The first half of this match is about to start.,Kick Off,"[0:55] Ezri Konsa Ngoyo under pressure, plays a long pass back to Jordan Pickford, Jordan Pickford under pressure, carries the ball - BUT LOSES IT! . Breel-Donald Embolo closes down Jordan Pickford . Jordan Pickford under MASSIVE pressure, plays a long pass along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball",5,0.2754009293116747,0.10146776359579553,0.0787681943566081,0.2256350964307785,0.0,0.0536048263311386,-0.1491947472095489,0.2027995735406875,10,55,5,43,0,0,5,0,0.0,0,0,0,0.0,0,1,0,0.0,0,5,0,0,0,0,0,0,0,2,0,1
FLASHSCORE,1,4,The first half of this match is about to start.,Kick Off,"[0:48] Jordan Pickford under pressure, plays a medium pass along the ground to Ezri Konsa Ngoyo, Ezri Konsa Ngoyo under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Jude Bellingham, Jude Bellingham under pressure, carries the ball - BUT LOSES IT! . Dan Ndoye closes down Jude Bellingham",4,0.253472741299488,0.08113250083872715,0.0959805234417034,0.1474169790744781,0.0,0.0536048263311386,-0.175901710987091,0.2295065373182296,10,55,5,42,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,2,0,1
FLASHSCORE,1,5,The first half of this match is about to start.,Kick Off,"[0:27] Yann Sommer under pressure, carries the ball - BUT LOSES IT! . Jude Bellingham closes down Yann Sommer . Yann Sommer under MASSIVE pressure, plays a long ball forward through the air to Ruben Vargas into the right attacking third, but the pass doesn't find its target . John Stones wins the ball back",2,0.2468622136747726,0.13162083375929307,0.1123082026385817,0.2825542986392975,0.0,0.0536048263311386,-0.3538088202476501,0.4074136465787887,10,55,5,39,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,1,0,0
FLASHSCORE,3,1,"Breel Embolo (Switzerland) looks to break free, but an opposing player clears the ball away.",General,"[2:04] Fabian Rieder under MASSIVE pressure, plays a medium pass along the ground to Ricardo Iván Rodríguez Araya, Ricardo Iván Rodríguez Araya under pressure, carries the ball under pressure, plays a short pass along the ground to Michel Aebischer, Michel Aebischer under pressure, carries the ball under pressure, plays a medium pass back along the ground to Manuel Obafemi Akanji",12,0.383603490421166,0.20152280044753015,0.1138578159362582,0.460407555103302,0.0303030303030303,0.0748167932033538,0.0046623535454273,0.0701544396579265,15,60,11,48,1,2,4,0,0.0,1,0,0,0.0,0,1,0,0.0,2,4,0,0,1,0,0,0,0,3,0,2
FLASHSCORE,3,2,"Breel Embolo (Switzerland) looks to break free, but an opposing player clears the ball away.",General,"[2:17] Fabian Lukas Schär under pressure, carries the ball from the left defensive third into the left midfield - BUT LOSES IT! . Jude Bellingham closes down Fabian Lukas Schär . Fabian Lukas Schär under MASSIVE pressure, plays a short pass, INTERCEPTED! Switzerland loses the ball . Crucial block by Jude Bellingham! . Dan Ndoye under pressure, plays a short pass to Remo Freuler",13,0.3173345262903979,0.2270333780313876,0.1264254271331836,0.5020431280136108,0.0526315789473684,0.0748167932033538,-0.3369452357292175,0.4117620289325714,15,64,11,47,2,2,5,1,0.5,1,1,1,1.0,0,2,0,0.0,2,5,0,0,1,1,0,0,0,3,0,1
FLASHSCORE,3,3,"Breel Embolo (Switzerland) looks to break free, but an opposing player clears the ball away.",General,"[2:41] Dan Ndoye under pressure, carries the ball - BUT LOSES IT! . Jude Bellingham closes down Dan Ndoye, Kieran Trippier closes down the ball carrier is beaten by Kieran Trippier! . Dan Ndoye takes on the defender",14,0.2953007675451352,0.17820256050988226,0.1103088663763836,0.3872617781162262,0.037037037037037,0.0748167932033538,-0.2785878181457519,0.3534046113491058,15,38,11,26,1,2,3,0,0.0,1,0,0,0.0,0,0,0,0.0,2,3,0,0,1,0,0,0,0,0,0,0
