data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,Artur Soares Dias will referee today's match.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0392450541257858,0.0,0.0392450541257858,7,0,6,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,England will kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0969357043504715,0.0,0.0969357043504715,3,0,3,0,0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,"Pierre-Emile Hojbjerg (Denmark) produces a ferocious strike from the edge of the box. His dangerous effort towards the middle of the goal is blocked by Jordan Pickford, who pulls off a superb save to keep the ball out of the net.",Save,"[0:22] Pierre-Emile Højbjerg under pressure, plays a short pass along the ground to Christian Dannemann Eriksen into the central attacking third, Christian Dannemann Eriksen receives under pressure in the central attacking third under pressure, plays a dangerous short pass along the ground to Pierre-Emile Højbjerg into the DANGER ZONE, Pierre-Emile Højbjerg receives under pressure in the central attacking third under pressure, shoots with the right foot from a DANGEROUS position - SAVED by the goalkeeper! Parried away!",4,0.4264762195713667,0.3296143187771039,0.2975468969796108,0.6336037516593933,0.0576923076923076,0.2192316055297851,-0.0637064725160598,0.282938078045845,41,77,26,60,3,5,4,1,0.2,1,0,0,0.0,5,3,2,0.4,5,4,0,0,1,0,0,0,5,4,0,1,0.32
FLASHSCORE,1,2,"Pierre-Emile Hojbjerg (Denmark) produces a ferocious strike from the edge of the box. His dangerous effort towards the middle of the goal is blocked by Jordan Pickford, who pulls off a superb save to keep the ball out of the net.",Save,"[0:45] Declan Rice under pressure, carries the ball from the central defensive third into the right defensive third under pressure, plays a medium pass along the ground to Kieran Trippier, Kieran Trippier under pressure, carries the ball under pressure, plays a short pass along the ground to Phil Foden, but the pass doesn't find its target . Crucial block by Joakim Mæhle!",7,0.3891994752340756,0.2682973760337619,0.2934912946565108,0.4925329089164734,0.0188679245283018,0.2192316055297851,-0.0288626216351985,0.2480942271649837,41,62,26,45,1,5,4,0,0.0,1,0,0,0.0,5,2,1,0.2,5,4,0,0,1,0,0,0,5,4,0,2,0.08
FLASHSCORE,1,3,"Pierre-Emile Hojbjerg (Denmark) produces a ferocious strike from the edge of the box. His dangerous effort towards the middle of the goal is blocked by Jordan Pickford, who pulls off a superb save to keep the ball out of the net.",Save,"[0:52] Jonas Older Wind under pressure, carries the ball is dispossessed by Kieran Trippier! . Kieran Trippier in the duel, Trent Alexander-Arnold wins the ball back under pressure, carries the ball",8,0.3877643284170413,0.2519389903503768,0.2883971446482337,0.4430295825004577,0.024390243902439,0.2192316055297851,0.01447194814682,0.2047596573829651,41,31,26,23,1,5,4,0,0.0,1,0,0,0.0,5,0,0,0.0,5,4,0,0,1,0,0,0,5,0,0,0,0.0
FLASHSCORE,1,4,"Pierre-Emile Hojbjerg (Denmark) produces a ferocious strike from the edge of the box. His dangerous effort towards the middle of the goal is blocked by Jordan Pickford, who pulls off a superb save to keep the ball out of the net.",Save,"[0:32] Jordan Pickford under pressure, plays a short pass along the ground to John Stones, John Stones under pressure, carries the ball from the left defensive third into the central defensive third under pressure, plays a short pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball under pressure, plays a short pass along the ground to John Stones",6,0.3869006445208226,0.2589560489537364,0.2600637830227473,0.4470369219779968,0.0697674418604651,0.2192316055297851,-0.0100339632481336,0.2292655687779188,41,63,26,48,3,5,3,1,0.2,1,0,0,0.0,5,1,0,0.0,5,3,0,0,1,0,0,0,5,3,0,2,0.16
FLASHSCORE,1,5,"Pierre-Emile Hojbjerg (Denmark) produces a ferocious strike from the edge of the box. His dangerous effort towards the middle of the goal is blocked by Jordan Pickford, who pulls off a superb save to keep the ball out of the net.",Save,"[0:03] Jordan Pickford under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Denmark and England. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jordan Pickford under pressure, plays a long ball forward through the air into the central attacking third, INTERCEPTED! England loses the ball . Jannik Vestergaard under pressure, plays a medium pass forward to Christian Dannemann Eriksen",2,0.3545161373466295,0.3408647626042422,0.3099968580603767,0.6344724297523499,0.078125,0.2192316055297851,0.8237613439559937,0.6045297384262085,41,75,26,56,5,5,7,2,0.4,1,2,1,1.0,5,2,0,0.0,5,7,0,0,1,3,0,1,5,2,0,0,0.28
FLASHSCORE,1,6,"Pierre-Emile Hojbjerg (Denmark) produces a ferocious strike from the edge of the box. His dangerous effort towards the middle of the goal is blocked by Jordan Pickford, who pulls off a superb save to keep the ball out of the net.",Save,"[0:10] Declan Rice closes down Jannik Vestergaard . Christian Dannemann Eriksen under pressure, carries the ball under pressure, plays a long ball forward through the air to Rasmus Winther Højlund into the right attacking third, Rasmus Winther Højlund under pressure, carries the ball - BUT LOSES IT! . Kyle Walker closes down Rasmus Winther Højlund",3,0.3376466175721716,0.2423704204700564,0.1951648857252512,0.5130784511566162,0.0188679245283018,0.2192316055297851,-0.1572931855916977,0.3765247911214828,41,55,26,43,1,5,5,0,0.0,1,0,0,0.0,5,0,0,0.0,5,5,0,0,1,0,0,0,5,0,0,0,0.0
FLASHSCORE,1,7,"Pierre-Emile Hojbjerg (Denmark) produces a ferocious strike from the edge of the box. His dangerous effort towards the middle of the goal is blocked by Jordan Pickford, who pulls off a superb save to keep the ball out of the net.",Save,[0:24] The goalkeeper deals with it,5,0.327582065102876,0.1775737939939509,0.169640463192943,0.3630809187889099,0.0,0.2192316055297851,-0.0031615160405635,0.2223931215703487,41,6,26,2,0,5,0,0,0.0,1,0,0,0.0,5,1,1,0.2,5,0,0,0,1,0,0,0,5,1,0,0,0.08
FLASHSCORE,1,8,The first half has just begun.,Kick Off,"[0:52] Jonas Older Wind under pressure, carries the ball is dispossessed by Kieran Trippier! . Kieran Trippier in the duel, Trent Alexander-Arnold wins the ball back under pressure, carries the ball",8,0.3253702678298846,0.1095848752248148,0.1207207957470002,0.2080338299274444,0.0,0.0417455025017261,0.01447194814682,0.027273554354906,6,31,4,23,0,0,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0.5
