data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,The referee of today's match will be Glenn Nyberg.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0593808181583881,0.0,0.0593808181583881,9,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,France will kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0708376467227935,0.0,0.0708376467227935,3,0,3,0,0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,"Here we go, today's match is starting right now.",Kick Off,"[0:49] Antoine Griezmann under pressure, carries the ball - BUT LOSES IT! . Jeremy Doku loses control under pressure! . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Antoine Griezmann under pressure, plays a medium pass along the ground to Adrien Rabiot into the central attacking third, Adrien Rabiot under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adrien Rabiot under pressure, plays a short pass along the ground to Antoine Griezmann into the left attacking third",8,0.3424221054929366,0.14393811440704532,0.0578967014292445,0.3526410460472107,0.0212765957446808,0.2893508374691009,0.3514767587184906,0.0621259212493896,9,127,6,91,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,2,"Here we go, today's match is starting right now.",Kick Off,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Marcus Thuram under pressure, plays a short pass back along the ground to Aurélien Djani Tchouaméni",1,0.2597417062393194,0.20929388879025856,0.111361401549601,0.4652382135391235,0.0512820512820512,0.2893508374691009,0.8782656788825989,0.5889148414134979,9,60,6,40,2,1,8,0,0.0,0,2,0,0.0,0,2,0,0.0,1,8,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,3,"Here we go, today's match is starting right now.",Kick Off,"[0:55] Theo Bernard François Hernández under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Theo Bernard François Hernández under pressure, plays a medium pass forward along the ground to Kylian Mbappé Lottin into the right attacking third, Kylian Mbappé Lottin receives under pressure in the right attacking third under pressure, carries the ball - BUT LOSES IT! . Jeremy Doku closes down Kylian Mbappé Lottin",9,0.2235157911617536,0.15320508342835362,0.0697358662442284,0.3498793840408325,0.04,0.2893508374691009,0.8549029231071472,0.5655520856380463,9,92,6,69,2,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,4,"Here we go, today's match is starting right now.",Kick Off,"[0:21] Jules Koundé under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under pressure, plays a short pass along the ground to Dayotchanculle Upamecano, Dayotchanculle Upamecano under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Dayotchanculle Upamecano under pressure, plays a long pass along the ground to Adrien Rabiot, Adrien Rabiot under pressure, drives forward with the ball",4,0.2044655443012142,0.14868515541545868,0.0606061745516442,0.3616397678852081,0.0238095238095238,0.2893508374691009,0.91754412651062,0.6281932890415192,9,114,6,83,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,5,"Here we go, today's match is starting right now.",Kick Off,"[0:33] Kylian Mbappé Lottin under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kylian Mbappé Lottin under pressure, plays a short pass along the ground to Theo Bernard François Hernández, Theo Bernard François Hernández under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Theo Bernard François Hernández under pressure, plays a medium pass back along the ground to William Saliba, William Saliba under pressure, carries the ball",5,0.2012471794478325,0.13957834434406327,0.0584583122916115,0.3375494480133056,0.0227272727272727,0.2893508374691009,0.9030971527099608,0.61374631524086,9,121,6,91,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,6,"Here we go, today's match is starting right now.",Kick Off,"[0:13] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Theo Bernard François Hernández under pressure, plays a medium pass forward along the ground to Kylian Mbappé Lottin, Kylian Mbappé Lottin under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kylian Mbappé Lottin under pressure, plays a short pass back along the ground to Theo Bernard François Hernández, Theo Bernard François Hernández under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Theo Bernard François Hernández under pressure, plays a medium pass back along the ground to William Saliba",3,0.200548724939744,0.14753626996983465,0.0659044435699265,0.3544821441173553,0.0222222222222222,0.2893508374691009,0.9297647476196288,0.640413910150528,9,164,6,122,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,6,0,4,0,6,0,4
FLASHSCORE,1,7,"Here we go, today's match is starting right now.",Kick Off,"[0:41] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under pressure, plays a medium pass forward along the ground to Antoine Griezmann, Antoine Griezmann under pressure, carries the ball - BUT LOSES IT! . Arthur Theate closes down Antoine Griezmann . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Antoine Griezmann under MASSIVE pressure, plays a short pass along the ground to N'Golo Kanté, N'Golo Kanté under pressure, carries the ball - BUT LOSES IT!",6,0.1989857977163086,0.14208023422708638,0.0618209418250366,0.3431431651115417,0.0212765957446808,0.2893508374691009,0.9196483492851256,0.6302975118160248,9,123,6,86,1,1,8,0,0.0,0,2,0,0.0,0,2,0,0.0,1,8,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,8,"Here we go, today's match is starting right now.",Kick Off,"[0:04] Antoine Griezmann under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Antoine Griezmann under pressure, plays a medium pass back along the ground to Jules Koundé, Jules Koundé under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Belgium and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jules Koundé under pressure, plays a long pass along the ground to William Saliba, William Saliba under pressure, carries the ball",2,0.1941091542828526,0.12965616257832396,0.0603358713197155,0.3042423725128174,0.024390243902439,0.2893508374691009,0.9018827080726624,0.6125318706035614,9,113,6,83,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,9,"Here we go, today's match is starting right now.",Kick Off,"[0:45] Marcus Thuram under pressure, carries the ball - BUT LOSES IT! . Amadou Onana closes down Marcus Thuram, Jan Vertonghen closes down the ball carrier . Marcus Thuram is dispossessed by Jan Vertonghen! . Jan Vertonghen in the duel",7,0.1864361724712441,0.10901517158852553,0.0205266918571751,0.3065188229084015,0.0,0.2893508374691009,-0.291949987411499,0.5813008248806,9,40,6,27,0,1,3,0,0.0,0,0,0,0.0,0,0,0,0.0,1,3,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,2,1,Adrien Rabiot (France) latches on to a lofted pass and strikes a snap shot from outside the box. His effort curls way wide of the left post. The ball is off of the pitch and it's a goal kick for Belgium.,Shot,"[1:07] The goalkeeper deals with it, From the goal kick, Wout Faes under pressure, plays a short pass along the ground to Koen Casteels",11,0.462990625495108,0.3073998748188443,0.298567426735869,0.5379179120063782,0.0857142857142857,0.1113457232713699,0.041108600795269,0.0702371224761009,41,24,23,15,3,3,3,0,0.0,2,0,0,0.0,6,3,3,0.5,3,3,0,0,2,0,0,0,6,4,0,1
FLASHSCORE,2,2,Adrien Rabiot (France) latches on to a lofted pass and strikes a snap shot from outside the box. His effort curls way wide of the left post. The ball is off of the pitch and it's a goal kick for Belgium.,Shot,"[1:49] Wout Faes under pressure, carries the ball From the goal kick, Wout Faes under pressure, plays a short pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball From the goal kick, Jan Vertonghen under pressure, plays a medium pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball",13,0.4523515743410841,0.29907321498079503,0.2471583287928098,0.5357756018638611,0.1142857142857142,0.1113457232713699,0.0235323756933212,0.0878133475780487,41,58,23,44,4,3,3,0,0.0,2,0,0,0.0,6,3,3,0.5,3,3,0,0,2,0,0,0,6,6,0,3
FLASHSCORE,2,3,Adrien Rabiot (France) latches on to a lofted pass and strikes a snap shot from outside the box. His effort curls way wide of the left post. The ball is off of the pitch and it's a goal kick for Belgium.,Shot,"[1:31] Koen Casteels under pressure, carries the ball From the goal kick, Koen Casteels under pressure, plays a short pass forward along the ground to Amadou Onana, Amadou Onana under pressure, carries the ball From the goal kick, Amadou Onana under pressure, plays a medium pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball",12,0.441880265745082,0.28679141095619526,0.259341872264651,0.495769202709198,0.1052631578947368,0.1113457232713699,0.0184925533831119,0.0928531698882579,41,59,23,45,4,3,4,0,0.0,2,0,0,0.0,6,3,3,0.5,3,4,0,0,2,0,0,0,6,6,0,3
FLASHSCORE,2,4,Adrien Rabiot (France) latches on to a lofted pass and strikes a snap shot from outside the box. His effort curls way wide of the left post. The ball is off of the pitch and it's a goal kick for Belgium.,Shot,"[1:05] Adrien Rabiot receives under pressure in the central attacking third under pressure, shoots with the left foot from a DANGEROUS position (15m out!) - just wide!",10,0.3362678750128635,0.31394062125299876,0.1933401662526216,0.6373705863952637,0.1111111111111111,0.1113457232713699,-0.4854046404361725,0.5967503637075424,41,27,23,19,4,3,1,1,0.3333333333333333,2,0,0,0.0,6,0,0,0.0,3,1,0,0,2,0,0,0,6,0,0,0
FLASHSCORE,3,1,"Marcus Thuram (France) finds himself beyond the last defender, but the game is stopped by the referee after the linesman signals for offside.",Offside,"[2:22] Aurélien Djani Tchouaméni under pressure, carries the ball under pressure, plays a long pass along the ground to Theo Bernard François Hernández, Theo Bernard François Hernández under pressure, carries the ball under pressure, plays a short pass forward along the ground to Kylian Mbappé Lottin, Kylian Mbappé Lottin under pressure, carries the ball - BUT LOSES IT!",16,0.3793363639923625,0.19347365620569298,0.1753449715028974,0.4050759971141815,0.0,-0.1795976608991623,-0.242673173546791,0.0630755126476287,23,58,15,45,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,2,0,1
FLASHSCORE,3,2,"Marcus Thuram (France) finds himself beyond the last defender, but the game is stopped by the referee after the linesman signals for offside.",Offside,"[2:04] From the goal kick, Amadou Onana under pressure, plays a short pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball From the goal kick, Jan Vertonghen under pressure, plays a medium pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball From the goal kick, Arthur Theate under pressure, plays a long ball forward through the air to Ikoma Loïs Openda, but the pass doesn't find its target",14,0.3701153937943852,0.2117039872001377,0.245659146544566,0.3894528150558471,0.0,-0.1795976608991623,-0.0249472744762897,0.1546503864228725,23,78,15,57,0,1,5,0,0.0,1,0,0,0.0,1,3,0,0.0,1,5,0,0,1,0,0,0,1,9,0,6
FLASHSCORE,3,3,"Marcus Thuram (France) finds himself beyond the last defender, but the game is stopped by the referee after the linesman signals for offside.",Offside,"[2:31] Yannick Ferreira Carrasco under pressure, carries the ball - BUT LOSES IT! . Kylian Mbappé Lottin closes down Yannick Ferreira Carrasco . Yannick Ferreira Carrasco under MASSIVE pressure, plays a short pass along the ground to Timothy Castagne . Kylian Mbappé Lottin closes down Yannick Ferreira Carrasco . Timothy Castagne under pressure, carries the ball",18,0.3644075658460379,0.1566390301174482,0.1179243342240335,0.3519927561283111,0.0,-0.1795976608991623,-0.1673108339309692,0.012286826968193,23,56,15,43,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,1,0,0
FLASHSCORE,3,4,"Marcus Thuram (France) finds himself beyond the last defender, but the game is stopped by the referee after the linesman signals for offside.",Offside,"[2:14] N'Golo Kanté under pressure, carries the ball under pressure, plays a short pass along the ground to Jules Koundé, Jules Koundé under pressure, carries the ball under pressure, plays a medium pass back along the ground to Dayotchanculle Upamecano, Dayotchanculle Upamecano under pressure, carries the ball",15,0.3255800542787171,0.16036914703653346,0.1756149207772639,0.3054925203323364,0.0,-0.1795976608991623,-0.0008104369044303,0.1787872239947319,23,47,15,37,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,2,0,1
FLASHSCORE,3,5,"Marcus Thuram (France) finds himself beyond the last defender, but the game is stopped by the referee after the linesman signals for offside.",Offside,"[2:42] Dayotchanculle Upamecano wins the ball back under pressure, carries the ball under pressure, plays a medium pass back along the ground to Mike Maignan . Ikoma Loïs Openda closes down Dayotchanculle Upamecano . Mike Maignan under pressure, carries the ball",19,0.3028608388644362,0.1447517903403315,0.1832435225712875,0.251011848449707,0.0,-0.1795976608991623,0.0432143546640872,0.2228120155632496,23,41,15,32,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,1,0,0
FLASHSCORE,3,6,"Marcus Thuram (France) finds himself beyond the last defender, but the game is stopped by the referee after the linesman signals for offside.",Offside,[2:31] Yannick Ferreira Carrasco in the duel,17,0.2957716198959009,0.12793865071542485,0.1525003393533058,0.2313156127929687,0.0,-0.1795976608991623,0.0211318116635084,0.2007294725626707,23,7,15,4,0,1,1,0,0.0,1,0,0,0.0,1,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,0
