data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,Today's referee will be Sandro Scharer.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0886761099100112,0.0,0.0886761099100112,6,0,4,0,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,The players are on the pitch and Slovenia will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.1061278656125068,0.0,0.1061278656125068,12,0,5,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,The referee blows his whistle and we are underway.,Kick Off,[0:09] Kasper Schmeichel wins the ball back,2,0.3232111164326358,0.100945509592015,0.0680496308783247,0.2347868978977203,0.0,0.0803631544113159,0.0703710913658142,0.0099920630455017,9,7,4,5,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
FLASHSCORE,1,2,The referee blows his whistle and we are underway.,Kick Off,"[0:34] Jonas Older Wind is dispossessed by Jaka Bijol! . Jaka Bijol in the duel . Pierre-Emile Højbjerg under pressure, plays a short pass along the ground to Morten Hjulmand, Morten Hjulmand under pressure, plays a medium pass back along the ground to Andreas Christensen, Andreas Christensen under pressure, carries the ball",5,0.3204034827456505,0.1321699271342001,0.074394717735303,0.3221150636672973,0.0,0.0803631544113159,-0.0345326960086822,0.1148958504199981,9,52,4,39,0,0,6,0,0.0,0,0,0,0.0,0,1,0,0.0,0,6,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,3,The referee blows his whistle and we are underway.,Kick Off,"[0:55] Victor Bernth Kristansen under pressure, plays a medium pass back along the ground to Jannik Vestergaard, Jannik Vestergaard under pressure, carries the ball under pressure, plays a long pass along the ground to Joachim Andersen, Joachim Andersen under pressure, plays a short pass along the ground to Andreas Christensen, Andreas Christensen under pressure, carries the ball",7,0.3115872810552597,0.1035507625533579,0.071422534046602,0.2392297536134719,0.0,0.0803631544113159,0.0160599909722805,0.0643031634390354,9,57,4,45,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,3,0,2,0.5
FLASHSCORE,1,4,The referee blows his whistle and we are underway.,Kick Off,"[0:26] Jannik Vestergaard under pressure, plays a long pass along the ground to Joachim Andersen, Joachim Andersen under pressure, carries the ball under pressure, plays a medium pass along the ground to Alexander Hartmann Bah, Alexander Hartmann Bah under pressure, carries the ball under pressure, plays a medium pass forward to Jonas Older Wind",4,0.3069550920139683,0.0933512218112327,0.0601813695772224,0.2198722958564758,0.0,0.0803631544113159,0.0281298570334911,0.0522332973778247,9,54,4,43,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,3,0,2,0.5
FLASHSCORE,1,5,The referee blows his whistle and we are underway.,Kick Off,"[0:09] Kasper Schmeichel under pressure, carries the ball under pressure, plays a medium pass along the ground to Jannik Vestergaard, Jannik Vestergaard under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Victor Bernth Kristansen, Victor Bernth Kristansen under pressure, carries the ball",3,0.3058817042337991,0.0938419104022631,0.0765148551472574,0.2050108760595321,0.0,0.0803631544113159,0.0223642401397228,0.057998914271593,9,49,4,39,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,6,The referee blows his whistle and we are underway.,Kick Off,"[0:43] Joachim Andersen under pressure, plays a short pass along the ground to Andreas Christensen, Andreas Christensen under pressure, drives forward with the ball from the left midfield into the central midfield under pressure, plays a medium pass along the ground to Jannik Vestergaard, Jannik Vestergaard under pressure, drives forward with the ball - BUT LOSES IT! . Andraž Šporar closes down Jannik Vestergaard",6,0.2802845178829211,0.1134875286005044,0.0905702913946225,0.2498922944068908,0.0,0.0803631544113159,-0.1389613598585128,0.2193245142698288,9,64,4,46,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,7,The referee blows his whistle and we are underway.,Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Denmark and Slovenia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andraž Šporar under pressure, plays a medium pass back along the ground to Vanja Drkušić",1,0.1611584094826042,0.1548871156458934,0.1121263214441614,0.3255079984664917,0.027027027027027,0.0803631544113159,0.9003908634185791,0.8200277090072632,9,57,4,39,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,2,1,"Joachim Andersen (Denmark) sends a cross into the box, but the opposition's defence clears the ball to safety.",General,"[1:42] Jonas Older Wind under pressure, plays a medium pass back along the ground to Joachim Andersen, Joachim Andersen under pressure, carries the ball under pressure, plays a medium pass along the ground to Alexander Hartmann Bah into the left attacking third, Alexander Hartmann Bah under pressure, carries the ball under pressure, plays a medium pass forward through the air to Christian Dannemann Eriksen, but the pass doesn't find its target",12,0.47486762333714,0.3192959900207392,0.3218670651299511,0.5334568023681641,0.1025641025641025,0.0592951700091362,0.0008776932954788,0.0584174767136573,18,71,12,55,4,2,4,1,0.5,1,0,0,0.0,1,1,0,0.0,2,4,0,0,1,0,0,0,1,4,0,3,0.4444444444444444
