data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,"Let us introduce today's referee to you, and it's Facundo Tello.",General,,-1,0.0,0.0,0.0,0.0,0.0,0.274617463350296,0.0,0.274617463350296,11,0,6,0,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,The players are out and the match is about to start. Hungary will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0275210905820131,0.0,0.0275210905820131,16,0,8,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,Referee Facundo Tello sees the trip by Marton Dardai (Hungary) and doesn't hesitate to blow his whistle.,General,"[0:58] Willi Orban under pressure, delivers the free kick a medium pass forward through the air to Callum Styles, Callum Styles under pressure, delivers the free kick a short pass, INTERCEPTED! Hungary loses the ball . Billy Gilmour in the duel . Crucial block by Milos Kerkez! . John McGinn wins the ball back",8,0.377978346153291,0.1775352058697964,0.1333102046967881,0.3749051690101623,0.024390243902439,0.0447811372578144,0.024088904261589,0.0206922329962253,17,54,12,39,1,3,6,1,0.3333333333333333,1,1,1,1.0,0,3,0,0.0,3,6,0,0,1,1,0,0,0,5,0,2,0.2727272727272727
FLASHSCORE,1,2,The first half of this match is about to start.,Kick Off,"[0:58] Willi Orban under pressure, delivers the free kick a medium pass forward through the air to Callum Styles, Callum Styles under pressure, delivers the free kick a short pass, INTERCEPTED! Hungary loses the ball . Billy Gilmour in the duel . Crucial block by Milos Kerkez! . John McGinn wins the ball back",8,0.3637778890745682,0.1615424927892741,0.1330339839525393,0.3515934944152832,0.0,0.0536048263311386,0.024088904261589,0.0295159220695495,10,54,5,39,0,0,6,0,0.0,0,1,0,0.0,0,3,0,0.0,0,6,0,0,0,1,0,0,0,5,0,2,0.5
FLASHSCORE,1,3,The first half of this match is about to start.,Kick Off,"[0:28] Grant Campbell Hanley under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Scott McKenna, Scott McKenna under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Grant Campbell Hanley, Grant Campbell Hanley under pressure, carries the ball from the central defensive third into the central midfield",5,0.3503435122486245,0.1428668149665052,0.1367366756066843,0.2918637692928314,0.0,0.0536048263311386,0.0263784304261207,0.0272263959050178,10,64,5,49,0,0,2,0,0.0,0,0,0,0.0,0,2,0,0.0,0,2,0,0,0,0,0,0,0,4,0,2,0.5
FLASHSCORE,1,4,The first half of this match is about to start.,Kick Off,"[0:42] Jack Hendry under pressure, delivers the free kick a medium pass along the ground to Grant Campbell Hanley, Grant Campbell Hanley under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Scott McKenna, Scott McKenna under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Andrew Robertson",6,0.3401242439186096,0.1301050000535806,0.1371377745709896,0.2531772255897522,0.0,0.0536048263311386,0.0237868018448352,0.0298180244863033,10,64,5,49,0,0,4,0,0.0,0,0,0,0.0,0,2,0,0.0,0,4,0,0,0,0,0,0,0,6,0,4,0.5
FLASHSCORE,1,5,Referee Facundo Tello sees the trip by Marton Dardai (Hungary) and doesn't hesitate to blow his whistle.,General,"[0:42] Jack Hendry under pressure, delivers the free kick a medium pass along the ground to Grant Campbell Hanley, Grant Campbell Hanley under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Scott McKenna, Scott McKenna under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Andrew Robertson",6,0.3371400955952365,0.1231849059313084,0.1028845205454664,0.2666701972484588,0.0,0.0447811372578144,0.0237868018448352,0.0209943354129791,17,64,12,49,0,3,4,0,0.0,1,0,0,0.0,0,2,0,0.0,3,4,0,0,1,0,0,0,0,6,0,4,0.0
FLASHSCORE,1,6,Referee Facundo Tello sees the trip by Marton Dardai (Hungary) and doesn't hesitate to blow his whistle.,General,"[0:28] Grant Campbell Hanley under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Scott McKenna, Scott McKenna under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Grant Campbell Hanley, Grant Campbell Hanley under pressure, carries the ball from the central defensive third into the central midfield",5,0.3264184164003748,0.1080254574777309,0.1025836050992086,0.2214927673339843,0.0,0.0447811372578144,0.0263784304261207,0.0184027068316936,17,64,12,49,0,3,2,0,0.0,1,0,0,0.0,0,2,0,0.0,3,2,0,0,1,0,0,0,0,4,0,2,0.0
FLASHSCORE,1,7,The first half of this match is about to start.,Kick Off,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! András Schäfer under pressure, plays a medium pass back along the ground to Willi Orban",1,0.2935014674505884,0.3350077532319618,0.3327855455642124,0.5889043807983398,0.0833333333333333,0.0536048263311386,0.8846222162246704,0.8310173898935318,10,58,5,39,3,0,9,0,0.0,0,2,0,0.0,0,2,0,0.0,0,9,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,1,8,The first half of this match is about to start.,Kick Off,"[0:08] John McGinn is fouled, Jack Hendry under pressure, delivers the free kick a medium pass along the ground to Grant Campbell Hanley, Grant Campbell Hanley under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Billy Gilmour, Billy Gilmour under pressure, carries the ball from the central defensive third into the central midfield - BUT LOSES IT!",4,0.2834700324864925,0.1621385635576964,0.1618697707779173,0.3245459198951721,0.0,0.0536048263311386,-0.2989307343959808,0.3525355607271194,10,66,5,48,0,0,4,0,0.0,0,0,0,0.0,0,3,0,0.0,0,4,0,0,0,0,0,0,0,5,0,2,0.5
FLASHSCORE,1,9,Referee Facundo Tello sees the trip by Marton Dardai (Hungary) and doesn't hesitate to blow his whistle.,General,"[0:08] John McGinn is fouled, Jack Hendry under pressure, delivers the free kick a medium pass along the ground to Grant Campbell Hanley, Grant Campbell Hanley under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Billy Gilmour, Billy Gilmour under pressure, carries the ball from the central defensive third into the central midfield - BUT LOSES IT!",4,0.2657505628435083,0.1355713743426094,0.1071422512703209,0.2995718717575073,0.0,0.0447811372578144,-0.2989307343959808,0.3437118716537952,17,66,12,48,0,3,4,0,0.0,1,0,0,0.0,0,3,0,0.0,3,4,0,0,1,0,0,0,0,5,0,2,0.0
FLASHSCORE,1,10,The first half of this match is about to start.,Kick Off,"[0:49] Andrew Robertson under MASSIVE pressure, delivers the free kick a medium pass back along the ground to Grant Campbell Hanley, Grant Campbell Hanley under pressure, carries the ball - BUT LOSES IT! . Barnabás Varga closes down Grant Campbell Hanley . Grant Campbell Hanley under MASSIVE pressure, delivers the free kick a long pass along the ground to Jack Hendry, Jack Hendry under pressure, carries the ball - BUT LOSES IT!",7,0.2595135052799108,0.1471308426458203,0.1046277750726234,0.3367647528648376,0.0,0.0536048263311386,-0.3497336804866791,0.4033385068178177,10,72,5,53,0,0,4,0,0.0,0,0,0,0.0,0,2,0,0.0,0,4,0,0,0,0,0,0,0,4,0,2,0.5
FLASHSCORE,1,11,The first half of this match is about to start.,Kick Off,"[0:08] John McGinn under pressure, carries the ball - BUT LOSES IT! . ⚠️ FOUL by Márton Dárdai in the right attacking third",3,0.2579618215309055,0.1372814684770466,0.0733836620038633,0.3384607434272766,0.0,0.0536048263311386,-0.3263922929763794,0.379997119307518,10,22,5,13,0,0,2,0,0.0,0,0,0,0.0,0,1,0,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0.5
FLASHSCORE,1,12,Referee Facundo Tello sees the trip by Marton Dardai (Hungary) and doesn't hesitate to blow his whistle.,General,"[0:08] John McGinn under pressure, carries the ball - BUT LOSES IT! . ⚠️ FOUL by Márton Dárdai in the right attacking third",3,0.254305420470398,0.1294650373719287,0.0858790093249536,0.3025161027908325,0.0,0.0447811372578144,-0.3263922929763794,0.3711734302341938,17,22,12,13,0,3,2,1,0.3333333333333333,1,0,0,0.0,0,1,0,0.0,3,2,0,0,1,0,0,0,0,1,0,0,0.36363636363636365
FLASHSCORE,1,13,Referee Facundo Tello sees the trip by Marton Dardai (Hungary) and doesn't hesitate to blow his whistle.,General,"[0:49] Andrew Robertson under MASSIVE pressure, delivers the free kick a medium pass back along the ground to Grant Campbell Hanley, Grant Campbell Hanley under pressure, carries the ball - BUT LOSES IT! . Barnabás Varga closes down Grant Campbell Hanley . Grant Campbell Hanley under MASSIVE pressure, delivers the free kick a long pass along the ground to Jack Hendry, Jack Hendry under pressure, carries the ball - BUT LOSES IT!",7,0.2441460639376712,0.1236996911650595,0.0784946270840457,0.2926044464111328,0.0,0.0447811372578144,-0.3497336804866791,0.3945148177444935,17,72,12,53,0,3,4,0,0.0,1,0,0,0.0,0,2,0,0.0,3,4,0,0,1,0,0,0,0,4,0,2,0.0
FLASHSCORE,1,14,The first half of this match is about to start.,Kick Off,"[0:01] Willi Orban under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Hungary and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Willi Orban under pressure, plays a long ball forward through the air to Barnabás Varga into the right attacking third, but the pass doesn't find its target . Jack Hendry clears the danger . Márton Dárdai closes down Jack Hendry . John McGinn wins the ball back",2,0.2294998016968885,0.2325499898215821,0.2395597748307178,0.440233051776886,0.0178571428571428,0.0536048263311386,0.8332555890083313,0.7796507626771927,10,86,5,62,1,0,10,0,0.0,0,2,0,0.0,0,2,0,0.0,0,10,0,0,0,2,0,0,0,2,0,0,0.5
