data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,Szymon Marciniak will referee today's match.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0442173928022384,0.0,0.0442173928022384,6,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,Switzerland will kick the game off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0570955649018287,0.0,0.0570955649018287,6,0,4,0,0,1,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,The defender bravely blocks the shot from Breel Embolo (Switzerland) inside the box.,Shot,"[0:24] Fabian Lukas Schär under pressure, plays a medium pass back along the ground to Manuel Obafemi Akanji, Manuel Obafemi Akanji under pressure, carries the ball under pressure, plays a medium pass along the ground to Fabian Lukas Schär, Fabian Lukas Schär under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka",3,0.3512117481770753,0.17852269063130202,0.1555826201956029,0.3799854516983032,0.0,0.1553504168987274,0.0246293377131223,0.130721079185605,13,59,9,47,0,2,3,0,0.0,1,0,0,0.0,2,1,0,0.0,2,3,0,0,1,0,0,0,2,3,0,2
FLASHSCORE,1,2,The defender bravely blocks the shot from Breel Embolo (Switzerland) inside the box.,Shot,"[0:32] Fabian Rieder under pressure, carries the ball - BUT LOSES IT! . Alessandro Bastoni closes down Fabian Rieder . Fabian Rieder under pressure, plays a short pass to Michel Aebischer into the central attacking third, but the pass doesn't find its target, Michel Aebischer receives under pressure in the right attacking third . Bryan Cristante intercepts!",4,0.3335714696899762,0.21854625431109942,0.1659157361808264,0.4897230267524719,0.0,0.1553504168987274,-0.1660024672746658,0.3213528841733932,13,57,9,41,0,2,4,0,0.0,1,0,0,0.0,2,1,0,0.0,2,4,0,0,1,0,0,0,2,2,0,1
FLASHSCORE,1,3,The defender bravely blocks the shot from Breel Embolo (Switzerland) inside the box.,Shot,"[0:07] Stephan El Shaarawy closes down Fabian Lukas Schär . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Italy and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Fabian Lukas Schär under MASSIVE pressure, plays a long ball forward through the air to Breel-Donald Embolo into the left attacking third, Breel-Donald Embolo receives under pressure in the left attacking third under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Italy and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Breel-Donald Embolo under pressure, plays a dangerous short pass along the ground to Fabian Rieder into the DANGER ZONE, but the pass doesn't find its target",2,0.277715505490353,0.26304717041340175,0.2688720288894651,0.4710891544818878,0.0491803278688524,0.1553504168987274,0.8336299061775208,0.6782794892787933,13,135,9,101,3,2,9,2,1.0,1,2,1,1.0,2,2,0,0.0,2,9,0,0,1,4,0,2,2,4,0,2
FLASHSCORE,1,4,"Here we go, today's match is starting right now.",Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Italy and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Breel-Donald Embolo under pressure, plays a medium pass back along the ground to Manuel Obafemi Akanji",1,0.2527026455265268,0.2037836704866071,0.1106119257855354,0.4507390856742859,0.05,0.2893508374691009,0.8898912668228149,0.600540429353714,9,58,6,41,2,1,9,0,0.0,0,2,0,0.0,0,2,0,0.0,1,9,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,5,"Here we go, today's match is starting right now.",Kick Off,"[0:24] Fabian Lukas Schär under pressure, plays a medium pass back along the ground to Manuel Obafemi Akanji, Manuel Obafemi Akanji under pressure, carries the ball under pressure, plays a medium pass along the ground to Fabian Lukas Schär, Fabian Lukas Schär under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka",3,0.2401610310189426,0.07512187461058296,0.0,0.2253656238317489,0.0,0.2893508374691009,0.0246293377131223,0.2647214997559786,9,59,6,47,0,1,3,0,0.0,0,0,0,0.0,0,1,0,0.0,1,3,0,0,0,0,0,0,0,3,0,2
FLASHSCORE,1,6,The defender bravely blocks the shot from Breel Embolo (Switzerland) inside the box.,Shot,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Italy and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Breel-Donald Embolo under pressure, plays a medium pass back along the ground to Manuel Obafemi Akanji",1,0.2272831016646585,0.21455775219424056,0.1459409706403716,0.4263037145137787,0.0714285714285714,0.1553504168987274,0.8898912668228149,0.7345408499240875,13,58,9,41,3,2,9,2,1.0,1,2,1,1.0,2,2,0,0.0,2,9,0,0,1,2,0,0,2,2,0,0
FLASHSCORE,1,7,"Here we go, today's match is starting right now.",Kick Off,"[0:07] Stephan El Shaarawy closes down Fabian Lukas Schär . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Italy and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Fabian Lukas Schär under MASSIVE pressure, plays a long ball forward through the air to Breel-Donald Embolo into the left attacking third, Breel-Donald Embolo receives under pressure in the left attacking third under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Italy and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Breel-Donald Embolo under pressure, plays a dangerous short pass along the ground to Fabian Rieder into the DANGER ZONE, but the pass doesn't find its target",2,0.2236968929092939,0.1463555467818651,0.0570459721568645,0.3653540015220642,0.0166666666666666,0.2893508374691009,0.8336299061775208,0.5442790687084198,9,135,6,101,1,1,9,0,0.0,0,2,0,0.0,0,2,0,0.0,1,9,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,8,"Here we go, today's match is starting right now.",Kick Off,"[0:32] Fabian Rieder under pressure, carries the ball - BUT LOSES IT! . Alessandro Bastoni closes down Fabian Rieder . Fabian Rieder under pressure, plays a short pass to Michel Aebischer into the central attacking third, but the pass doesn't find its target, Michel Aebischer receives under pressure in the right attacking third . Bryan Cristante intercepts!",4,0.2164718271084734,0.10708020439255346,0.0174006623271448,0.2735369205474853,0.0303030303030303,0.2893508374691009,-0.1660024672746658,0.4553533047437668,9,57,6,41,1,1,4,0,0.0,0,0,0,0.0,0,1,0,0.0,1,4,0,0,0,0,0,0,0,2,0,1
