data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,Today's referee will be Francois Letexier.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0384090095758438,0.0,0.0384090095758438,6,0,4,0,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,The players are on the pitch and Spain will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.1408889889717102,0.0,0.1408889889717102,12,0,5,0,0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,The first half of this match is about to start.,Kick Off,"[0:59] Aymeric Laporte under pressure, plays a short pass forward along the ground to Fabián Ruiz Peña",7,0.3310440549997017,0.128623840013812,0.0870444679250422,0.298827052116394,0.0,0.0536048263311386,-0.0080904737114906,0.0616953000426292,10,17,5,13,0,0,2,0,0.0,0,0,0,0.0,0,1,0,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0.5
FLASHSCORE,1,2,An attempted cross from Nico Williams (Spain) is cleared.,General,"[0:59] Aymeric Laporte under pressure, plays a short pass forward along the ground to Fabián Ruiz Peña",7,0.2906864024698734,0.0801816533009211,0.0,0.2405449599027633,0.0,0.069708876311779,-0.0080904737114906,0.0777993500232696,9,17,6,13,0,2,2,0,0.0,1,0,0,0.0,2,1,0,0.0,2,2,0,0,1,0,0,0,2,1,0,0,0.15384615384615385
FLASHSCORE,1,3,The first half of this match is about to start.,Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Álvaro Borja Morata Martín under pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",1,0.2805343231274608,0.3161775268732076,0.3253223247033208,0.5462871789932251,0.0769230769230769,0.0536048263311386,0.880000114440918,0.8263952881097794,10,60,5,42,3,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,1,4,The first half of this match is about to start.,Kick Off,"[0:50] Giorgi Kochorashvili under pressure, carries the ball - BUT LOSES IT! . Álvaro Borja Morata Martín closes down Giorgi Kochorashvili . Giorgi Kochorashvili is dispossessed by Álvaro Borja Morata Martín! . Álvaro Borja Morata Martín in the duel . Otar Kiteishvili under pressure, plays a medium pass along the ground to Luka Lochoshvili",6,0.2468609656756272,0.1301421765970058,0.0921514762898883,0.2982750535011291,0.0,0.0536048263311386,-0.34937784075737,0.4029826670885086,10,54,5,38,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,1,0,0,0.5
FLASHSCORE,1,5,The first half of this match is about to start.,Kick Off,"[0:28] Aymeric Laporte under pressure, carries the ball from the right midfield into the central midfield 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Aymeric Laporte under pressure, plays a long pass along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a medium pass along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, carries the ball",4,0.2389780362174706,0.2303507284622453,0.2341815051167483,0.4351315498352051,0.0217391304347826,0.0536048263311386,0.7887448668479919,0.7351400405168533,10,131,5,95,1,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,4,0,2,0,4,0,2,0.5
FLASHSCORE,1,6,An attempted cross from Nico Williams (Spain) is cleared.,General,"[0:50] Giorgi Kochorashvili under pressure, carries the ball - BUT LOSES IT! . Álvaro Borja Morata Martín closes down Giorgi Kochorashvili . Giorgi Kochorashvili is dispossessed by Álvaro Borja Morata Martín! . Álvaro Borja Morata Martín in the duel . Otar Kiteishvili under pressure, plays a medium pass along the ground to Luka Lochoshvili",6,0.2246773234368203,0.1059320036054767,0.0179502557161802,0.2998457551002502,0.0,0.069708876311779,-0.34937784075737,0.419086717069149,9,54,6,38,0,2,4,0,0.0,1,0,0,0.0,2,1,0,0.0,2,4,0,0,1,0,0,0,2,1,0,0,0.0
FLASHSCORE,1,7,The first half of this match is about to start.,Kick Off,"[0:38] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a medium pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball from the central midfield into the right midfield 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Aymeric Laporte under pressure, plays a medium pass forward along the ground to Nicholas Williams Arthuer into the right attacking third, Nicholas Williams Arthuer under pressure, drives forward with the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nicholas Williams Arthuer under pressure, plays a dangerous long ball through the air into the central attacking third, but the pass doesn't find its target",5,0.2018847664990447,0.2247673390042016,0.25621798311466,0.400226891040802,0.0178571428571428,0.0536048263311386,0.9203677773475648,0.8667629510164261,10,182,5,131,1,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,6,0,4,0,6,0,4,0.5
FLASHSCORE,1,8,The first half of this match is about to start.,Kick Off,"[0:04] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Daniel Carvajal Ramos under pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robin Aime Robert Le Normand under pressure, plays a long pass along the ground to Aymeric Laporte",2,0.1971761052042905,0.22067558126061,0.2294923850636518,0.4098070859909057,0.0227272727272727,0.0536048263311386,0.9269271492958068,0.8733223229646683,10,167,5,121,1,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,6,0,4,0,6,0,4,0.5
