data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,"Let us introduce today's referee to you, and it's Jesus Gil Manzano.",General,,-1,0.0,0.0,0.0,0.0,0.0,0.3352889716625213,0.0,0.3352889716625213,12,0,7,0,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,Austria will kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0661201849579811,0.0,0.0661201849579811,3,0,3,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,"Phillipp Mwene (Austria) swings a cross into the box, but it's far too close to Mike Maignan, who smothers the ball.",General,"[0:47] Mike Maignan under pressure, carries the ball under pressure, plays a medium pass along the ground to Dayotchanculle Upamecano, Dayotchanculle Upamecano under pressure, carries the ball - BUT LOSES IT! . Christoph Baumgartner closes down Dayotchanculle Upamecano . Dayotchanculle Upamecano under MASSIVE pressure, plays a short pass forward along the ground to N'Golo Kanté",5,0.3939059369078236,0.2437711844591242,0.1868177272692577,0.4587815403938293,0.0857142857142857,-0.1283470690250396,-0.2840368747711181,0.1556898057460785,21,55,15,41,3,3,4,1,0.3333333333333333,1,0,0,0.0,1,1,0,0.0,3,4,0,0,1,0,0,0,1,2,0,1,0.3076923076923077
FLASHSCORE,1,2,"Phillipp Mwene (Austria) swings a cross into the box, but it's far too close to Mike Maignan, who smothers the ball.",General,"[0:33] Kevin Danso under pressure, carries the ball under pressure, plays a long pass along the ground to Maximilian Wöber, Maximilian Wöber surges forward on a BRILLIANT run from the central defensive third into the right midfield under pressure, plays a medium pass forward along the ground to Philipp Mwene into the right attacking third, Philipp Mwene under pressure, carries the ball",4,0.379418634571437,0.2728928237462096,0.2364602964876405,0.5052950978279114,0.0769230769230769,-0.1283470690250396,0.1726568639278412,0.3010039329528808,21,62,15,47,3,3,3,1,0.3333333333333333,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,2,0,1,0.0
FLASHSCORE,1,3,"Phillipp Mwene (Austria) swings a cross into the box, but it's far too close to Mike Maignan, who smothers the ball.",General,"[0:24] Maximilian Wöber under pressure, carries the ball under pressure, plays a medium pass along the ground to Kevin Danso, Kevin Danso under pressure, carries the ball under pressure, plays a short pass along the ground to Nicolas Seiwald, Nicolas Seiwald under pressure, carries the ball",3,0.3668142882328089,0.2050942249799247,0.1621250394099381,0.4198243021965027,0.0333333333333333,-0.1283470690250396,0.0196784529834985,0.1480255220085382,21,46,15,36,1,3,3,0,0.0,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,2,0,1,0.0
FLASHSCORE,1,4,The first half has just begun.,Kick Off,"[0:24] Maximilian Wöber under pressure, carries the ball under pressure, plays a medium pass along the ground to Kevin Danso, Kevin Danso under pressure, carries the ball under pressure, plays a short pass along the ground to Nicolas Seiwald, Nicolas Seiwald under pressure, carries the ball",3,0.3097330221007804,0.0869997126404498,0.0977991767358942,0.1631999611854553,0.0,0.0417455025017261,0.0196784529834985,0.0220670495182275,6,46,4,36,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,5,The first half has just begun.,Kick Off,"[0:33] Kevin Danso under pressure, carries the ball under pressure, plays a long pass along the ground to Maximilian Wöber, Maximilian Wöber surges forward on a BRILLIANT run from the central defensive third into the right midfield under pressure, plays a medium pass forward along the ground to Philipp Mwene into the right attacking third, Philipp Mwene under pressure, carries the ball",4,0.2948933547825189,0.1034949268520635,0.1320433156552201,0.1784414649009704,0.0,0.0417455025017261,0.1726568639278412,0.130911361426115,6,62,4,47,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,6,The first half has just begun.,Kick Off,"[0:47] Mike Maignan under pressure, carries the ball under pressure, plays a medium pass along the ground to Dayotchanculle Upamecano, Dayotchanculle Upamecano under pressure, carries the ball - BUT LOSES IT! . Christoph Baumgartner closes down Dayotchanculle Upamecano . Dayotchanculle Upamecano under MASSIVE pressure, plays a short pass forward along the ground to N'Golo Kanté",5,0.2344441814679211,0.0878530343815095,0.0800896139277242,0.1834694892168045,0.0,0.0417455025017261,-0.2840368747711181,0.3257823772728443,6,55,4,41,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,7,The first half has just begun.,Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Christoph Baumgartner under pressure, plays a short pass back along the ground to Nicolas Seiwald",1,0.1773552766386072,0.1851448779726558,0.106555614283824,0.4218519926071167,0.027027027027027,0.0417455025017261,0.8877590298652649,0.8460135273635387,6,57,4,39,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,1,8,"Phillipp Mwene (Austria) swings a cross into the box, but it's far too close to Mike Maignan, who smothers the ball.",General,"[0:03] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Christoph Baumgartner under pressure, plays a short pass along the ground to Florian Grillitsch, Florian Grillitsch under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Austria and France. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Florian Grillitsch under pressure, plays a long ball forward through the air to Michael Gregoritsch into the left attacking third, but the pass doesn't find its target, Michael Gregoritsch receives under pressure in the left attacking third . Theo Bernard François Hernández clears the danger",2,0.1510196563288836,0.2210634962300816,0.193025474423277,0.4232900142669678,0.046875,-0.1283470690250396,0.9307647943496704,1.05911186337471,21,129,15,93,3,3,8,1,0.3333333333333333,1,2,1,1.0,1,2,0,0.0,3,8,0,0,1,4,0,2,1,4,0,2,0.38461538461538464
