data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,Istvan Kovacs will supervise the game today.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0265467595309019,0.0,0.0265467595309019,7,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,The players are out at last! Slovenia will take the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.2454969435930252,0.0,0.2454969435930252,11,0,7,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,A long ball forward to Aleksandar Mitrovic (Serbia) is intercepted.,General,"[0:41] Aleksandar Mitrović in the duel . Jaka Bijol clears the danger, Timi Elšnik wins the ball back under pressure, carries the ball under pressure, plays a short pass, INTERCEPTED! Slovenia loses the ball",7,0.4252617062886229,0.2913719368324904,0.1227353120882,0.6313804984092712,0.12,-0.1854851096868515,-0.012416124343872,0.1730689853429794,10,34,7,25,3,2,4,0,0.0,1,1,0,0.0,0,1,0,0.0,2,4,0,0,1,1,0,0,0,1,0,0,0.2857142857142857
FLASHSCORE,1,2,A long ball forward to Aleksandar Mitrovic (Serbia) is intercepted.,General,"[0:12] Aleksandar Mitrović under pressure, carries the ball - BUT LOSES IT! . Timi Elšnik closes down Aleksandar Mitrović . Aleksandar Mitrović under MASSIVE pressure, plays a short pass to Ivan Ilić, Ivan Ilić under pressure, drives forward with the ball from the left midfield into the central midfield - BUT LOSES IT! . Petar Stojanović closes down Ivan Ilić",3,0.4135610358888947,0.2772414994869023,0.1283019479633233,0.5999742746353149,0.1034482758620689,-0.1854851096868515,-0.36296546459198,0.1774803549051284,10,60,7,42,3,2,4,0,0.0,1,0,0,0.0,0,1,0,0.0,2,4,0,0,1,0,0,0,0,1,0,0,0.2857142857142857
FLASHSCORE,1,3,A long ball forward to Aleksandar Mitrovic (Serbia) is intercepted.,General,"[0:32] Dušan Tadić under pressure, carries the ball under pressure, plays a short pass along the ground to Andrija Živković, Andrija Živković under pressure, carries the ball - BUT LOSES IT! . Adam Gnezda Čerin closes down Andrija Živković . Andrija Živković under pressure, plays a long ball forward through the air to Filip Mladenović into the right attacking third",6,0.4040709370922941,0.2349593801037336,0.1183643555124919,0.4956046938896179,0.0909090909090909,-0.1854851096868515,-0.2740795016288757,0.0885943919420242,10,60,7,45,3,2,3,0,0.0,1,0,0,0.0,0,1,0,0.0,2,3,0,0,1,0,0,0,0,1,0,0,0.0
FLASHSCORE,1,4,A long ball forward to Aleksandar Mitrovic (Serbia) is intercepted.,General,"[0:52] Crucial block by Benjamin Šeško! . Nikola Milenković under pressure, plays a long ball forward through the air to Filip Mladenović into the right attacking third, but it goes out of play, Filip Mladenović receives under pressure in the right attacking third . Žan Karničnik under pressure, plays a medium pass forward through the air to Andraž Šporar",9,0.3797865007559953,0.2285896639678871,0.1181627461334877,0.4793709516525268,0.088235294117647,-0.1854851096868515,-0.0188621208071708,0.1666229888796806,10,59,7,43,3,2,3,0,0.0,1,0,0,0.0,0,2,0,0.0,2,3,0,0,1,0,0,0,0,2,0,0,0.0
FLASHSCORE,1,5,The match has just started.,Kick Off,"[0:41] Aleksandar Mitrović in the duel . Jaka Bijol clears the danger, Timi Elšnik wins the ball back under pressure, carries the ball under pressure, plays a short pass, INTERCEPTED! Slovenia loses the ball",7,0.3708960576273565,0.1864508855233675,0.1692139708668251,0.3901386857032776,0.0,0.0633523017168045,-0.012416124343872,0.0757684260606765,5,34,3,25,0,0,4,0,0.0,0,1,0,0.0,0,1,0,0.0,0,4,0,0,0,1,0,0,0,1,0,0,0.5
FLASHSCORE,1,6,A long ball forward to Aleksandar Mitrovic (Serbia) is intercepted.,General,"[0:08] Adam Gnezda Čerin wins the ball back under pressure, drives forward with the ball - BUT LOSES IT! . Dušan Tadić closes down Adam Gnezda Čerin . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Serbia and Slovenia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adam Gnezda Čerin under MASSIVE pressure, plays a short pass to Timi Elšnik, but the pass doesn't find its target . Ivan Ilić under pressure, plays a short pass forward to Aleksandar Mitrović",2,0.3619971367109014,0.2683587892039873,0.16815363382824,0.5569227337837219,0.08,-0.1854851096868515,0.1716027110815048,0.3570878207683563,10,92,7,65,4,2,9,1,0.5,1,2,1,1.0,0,2,0,0.0,2,9,0,0,1,2,0,0,0,4,0,2,0.7142857142857143
FLASHSCORE,1,7,A long ball forward to Aleksandar Mitrovic (Serbia) is intercepted.,General,"[0:20] Filip Mladenović under pressure, plays a short pass along the ground to Ivan Ilić, Ivan Ilić under pressure, carries the ball under pressure, plays a medium pass back along the ground to Strahinja Pavlović, Strahinja Pavlović under pressure, carries the ball under pressure, plays a short pass along the ground to Saša Lukić",4,0.3555997137492783,0.1971720410573333,0.0733608380519895,0.4781552851200104,0.04,-0.1854851096868515,-0.0163678415119647,0.1691172681748867,10,54,7,42,1,2,3,0,0.0,1,0,0,0.0,0,1,0,0.0,2,3,0,0,1,0,0,0,0,3,0,2,0.2857142857142857
FLASHSCORE,1,8,A long ball forward to Aleksandar Mitrovic (Serbia) is intercepted.,General,"[0:25] Strahinja Pavlović under pressure, carries the ball under pressure, plays a medium pass along the ground to Nikola Milenković, Nikola Milenković under pressure, carries the ball under pressure, plays a medium pass along the ground to Milos Veljkovic, Milos Veljkovic under pressure, carries the ball",5,0.3555769002586056,0.2126942170857653,0.0785552512632179,0.5119083523750305,0.0476190476190476,-0.1854851096868515,0.0302899405360221,0.2157750502228737,10,46,7,36,1,2,3,0,0.0,1,0,0,0.0,0,1,0,0.0,2,3,0,0,1,0,0,0,0,2,0,1,0.0
FLASHSCORE,1,9,The match has just started.,Kick Off,"[0:08] Adam Gnezda Čerin wins the ball back under pressure, drives forward with the ball - BUT LOSES IT! . Dušan Tadić closes down Adam Gnezda Čerin . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Serbia and Slovenia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Adam Gnezda Čerin under MASSIVE pressure, plays a short pass to Timi Elšnik, but the pass doesn't find its target . Ivan Ilić under pressure, plays a short pass forward to Aleksandar Mitrović",2,0.3520301988204849,0.1721237348822133,0.1026276989741074,0.3933353424072265,0.0204081632653061,0.0633523017168045,0.1716027110815048,0.1082504093647003,5,92,3,65,1,0,9,0,0.0,0,2,0,0.0,0,2,0,0.0,0,9,0,0,0,2,0,0,0,4,0,2,0.5
FLASHSCORE,1,10,A long ball forward to Aleksandar Mitrovic (Serbia) is intercepted.,General,"[0:47] Dušan Vlahović receives under pressure in the central attacking third under pressure, carries the ball - NOW IN THE DANGER ZONE! - BUT LOSES IT! . Erik Janža closes down Dušan Vlahović . Dušan Vlahović under MASSIVE pressure, plays a dangerous short pass along the ground to Andrija Živković into the DANGER ZONE, but the pass doesn't find its target, Andrija Živković receives under pressure in the central attacking third",8,0.3292670315126578,0.1738136348618401,0.0275135586974858,0.4669003188610077,0.027027027027027,-0.1854851096868515,-0.3898578882217407,0.2043727785348892,10,71,7,50,1,2,2,0,0.0,1,0,0,0.0,0,1,0,0.0,2,2,0,0,1,0,0,0,0,2,0,1,0.0
FLASHSCORE,1,11,The match has just started.,Kick Off,"[0:25] Strahinja Pavlović under pressure, carries the ball under pressure, plays a medium pass along the ground to Nikola Milenković, Nikola Milenković under pressure, carries the ball under pressure, plays a medium pass along the ground to Milos Veljkovic, Milos Veljkovic under pressure, carries the ball",5,0.3254610938484909,0.1116355788582486,0.107229614816285,0.227677121758461,0.0,0.0633523017168045,0.0302899405360221,0.0330623611807823,5,46,3,36,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1,0.5
