data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,"Let us introduce today's referee to you, and it's Daniel Siebert.",General,,-1,0.0,0.0,0.0,0.0,0.0,0.2889947295188904,0.0,0.2889947295188904,11,0,6,0,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,The players are out and the match is about to start. Slovakia will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0464693829417228,0.0,0.0464693829417228,16,0,8,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,"Juraj Kucka (Slovakia) reacts well to get to the rebound and takes a shot from the edge of the box, but he fails to get the ball through the players standing between him and the goal.",Shot,"[0:44] Ivan Schranz receives under pressure in the left attacking third under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to Juraj Kucka into the DANGER ZONE . Marius Mihai Marin closes down Ivan Schranz . Juraj Kucka receives under pressure in the left attacking third",8,0.4901324338240478,0.3431998112497136,0.2774426652227911,0.6807281970977783,0.0714285714285714,-0.0370261147618293,-0.1060958132147789,0.0690696984529495,36,52,20,40,3,2,3,1,0.5,1,0,0,0.0,2,1,0,0.0,2,3,0,0,1,0,0,0,2,1,0,0,0.36363636363636365
FLASHSCORE,1,2,"Juraj Kucka (Slovakia) reacts well to get to the rebound and takes a shot from the edge of the box, but he fails to get the ball through the players standing between him and the goal.",Shot,"[0:56] Denis Vavro under pressure, carries the ball under pressure, plays a short pass along the ground to Juraj Kucka, Juraj Kucka under pressure, carries the ball under pressure, plays a short pass along the ground to Stanislav Lobotka, Stanislav Lobotka under pressure, carries the ball",10,0.4815296197486071,0.3235446031129556,0.285548837649458,0.5883107781410217,0.0967741935483871,-0.0370261147618293,0.0074892155826091,0.0445153303444385,36,46,20,36,3,2,3,1,0.5,1,0,0,0.0,2,1,0,0.0,2,3,0,0,1,0,0,0,2,2,0,1,0.36363636363636365
FLASHSCORE,1,3,"Juraj Kucka (Slovakia) reacts well to get to the rebound and takes a shot from the edge of the box, but he fails to get the ball through the players standing between him and the goal.",Shot,"[0:47] Ivan Schranz closes down Denis Mihai Drăguş . Denis Mihai Drăguş under MASSIVE pressure, plays a short pass along the ground to Marius Mihai Marin, but the pass doesn't find its target . Peter Pekarík under pressure, plays a dangerous medium pass back along the ground to Denis Vavro into the DANGER ZONE, Denis Vavro under pressure, carries the ball from the left attacking third into the left midfield under pressure, plays a long pass back along the ground to Milan Škriniar",9,0.4184613008001594,0.2673131555251477,0.3122377697708516,0.4718445539474487,0.0178571428571428,-0.0370261147618293,-0.1651203781366348,0.1280942633748054,36,83,20,63,1,2,6,0,0.0,1,0,0,0.0,2,1,0,0.0,2,6,0,0,1,0,0,0,2,4,0,3,0.0
FLASHSCORE,1,4,"Peter Pekarik (Slovakia) gets to the rebound just outside the box, but his attempt is blocked by one of the defending players.",Shot,"[0:26] Peter Pekarík under pressure, plays a medium pass forward to Ivan Schranz",7,0.4120596770065754,0.2195912986818591,0.0587036145833414,0.5546157360076904,0.0454545454545454,-0.0090866051614284,0.0014485828578472,0.0105351880192756,22,13,13,10,1,2,2,1,0.5,1,0,0,0.0,2,1,0,0.0,2,2,0,0,1,0,0,0,2,1,0,0,0.4444444444444444
FLASHSCORE,1,5,"Peter Pekarik (Slovakia) gets to the rebound just outside the box, but his attempt is blocked by one of the defending players.",Shot,"[0:44] Ivan Schranz receives under pressure in the left attacking third under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to Juraj Kucka into the DANGER ZONE . Marius Mihai Marin closes down Ivan Schranz . Juraj Kucka receives under pressure in the left attacking third",8,0.3995630113006777,0.2317537510853537,0.1702373160307194,0.5250239372253418,0.0,-0.0090866051614284,-0.1060958132147789,0.0970092080533504,22,52,13,40,0,2,3,0,0.0,1,0,0,0.0,2,1,0,0.0,2,3,0,0,1,0,0,0,2,1,0,0,0.0
FLASHSCORE,1,6,"Peter Pekarik (Slovakia) gets to the rebound just outside the box, but his attempt is blocked by one of the defending players.",Shot,"[0:56] Denis Vavro under pressure, carries the ball under pressure, plays a short pass along the ground to Juraj Kucka, Juraj Kucka under pressure, carries the ball under pressure, plays a short pass along the ground to Stanislav Lobotka, Stanislav Lobotka under pressure, carries the ball",10,0.39568895166195,0.1997772091306125,0.1624593239059673,0.4368723034858703,0.0,-0.0090866051614284,0.0074892155826091,0.0165758207440376,22,46,13,36,0,2,3,0,0.0,1,0,0,0.0,2,1,0,0.0,2,3,0,0,1,0,0,0,2,2,0,1,0.0
FLASHSCORE,1,7,"Peter Pekarik (Slovakia) gets to the rebound just outside the box, but his attempt is blocked by one of the defending players.",Shot,"[0:47] Ivan Schranz closes down Denis Mihai Drăguş . Denis Mihai Drăguş under MASSIVE pressure, plays a short pass along the ground to Marius Mihai Marin, but the pass doesn't find its target . Peter Pekarík under pressure, plays a dangerous medium pass back along the ground to Denis Vavro into the DANGER ZONE, Denis Vavro under pressure, carries the ball from the left attacking third into the left midfield under pressure, plays a long pass back along the ground to Milan Škriniar",9,0.3881401166606589,0.236198079872614,0.2297521409049208,0.4588420987129211,0.02,-0.0090866051614284,-0.1651203781366348,0.1560337729752063,22,83,13,63,1,2,6,1,0.5,1,0,0,0.0,2,1,0,0.0,2,6,0,0,1,0,0,0,2,4,0,3,0.4444444444444444
FLASHSCORE,1,8,"Juraj Kucka (Slovakia) reacts well to get to the rebound and takes a shot from the edge of the box, but he fails to get the ball through the players standing between him and the goal.",Shot,"[0:20] Florinel Teodor Coman under pressure, carries the ball under pressure, plays a short pass to Nicușor Silviu Bancu, Nicușor Silviu Bancu under pressure, carries the ball under pressure, plays a short pass along the ground to Nicolae Claudiu Stanciu, Nicolae Claudiu Stanciu under pressure, carries the ball",6,0.3826177718492939,0.1888585404061732,0.21480523346302,0.3239926099777221,0.0277777777777777,-0.0370261147618293,-0.000921580940485,0.0361045338213443,36,48,20,39,1,2,3,0,0.0,1,0,0,0.0,2,1,0,0.0,2,3,0,0,1,0,0,0,2,2,0,1,0.0
