data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,Slavko Vincic was nominated as the referee for this game.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.1552309244871139,0.0,0.1552309244871139,10,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,The players are out and the match is about to start. Italy will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0438847430050373,0.0,0.0438847430050373,16,0,8,0,0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,The first half of this match is about to start.,Kick Off,"[0:54] From the goal kick, Aymeric Laporte under pressure, plays a long ball forward through the air to Lamine Yamal Nasraoui Ebana into the central attacking third, but the pass doesn't find its target",3,0.3432876782907386,0.15581909299470836,0.1393575513535099,0.3280997276306152,0.0,0.0536048263311386,-0.0407017394900321,0.0943065658211708,10,34,5,24,0,0,3,0,0.0,0,0,0,0.0,0,3,0,0.0,0,3,0,0,0,0,0,0,0,3,0,0
FLASHSCORE,1,2,The first half of this match is about to start.,Kick Off,"[0:58] From the goal kick, Alessandro Bastoni under pressure, plays a short pass forward through the air to Jorge Luiz Frello Filho, Jorge Luiz Frello Filho under pressure, carries the ball From the goal kick, Jorge Luiz Frello Filho under pressure, plays a short pass through the air, INTERCEPTED! Italy loses the ball . From the goal kick, Rodrigo Hernández Cascante under pressure, plays a short pass forward through the air to Nicholas Williams Arthuer, Nicholas Williams Arthuer under pressure, carries the ball",4,0.2975777421929164,0.12032659312588946,0.1199784714133435,0.2410013079643249,0.0,0.0536048263311386,-0.1170639842748642,0.1706688106060028,10,83,5,64,0,0,5,0,0.0,0,1,0,0.0,0,3,0,0.0,0,5,0,0,0,1,0,0,0,9,0,6
FLASHSCORE,1,3,The first half of this match is about to start.,Kick Off,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Italy and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jorge Luiz Frello Filho under pressure, plays a short pass along the ground to Nicolò Barella",1,0.283660450788009,0.3219889772755144,0.3302410276711213,0.5546448230743408,0.081081081081081,0.0536048263311386,0.8849299550056458,0.8313251286745071,10,59,5,40,3,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,4,The first half of this match is about to start.,Kick Off,"[0:02] Nicolò Barella under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Italy and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nicolò Barella under pressure, plays a medium pass along the ground to Giovanni Di Lorenzo, Giovanni Di Lorenzo under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Italy and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Giovanni Di Lorenzo under pressure, plays a long ball forward through the air to Federico Chiesa into the left attacking third, but the pass doesn't find its target, Federico Chiesa receives under pressure in the left attacking third",2,0.204720782268313,0.22548133900200987,0.2404222527276178,0.4160217642784118,0.02,0.0536048263311386,0.911165714263916,0.8575608879327774,10,131,5,93,1,0,6,0,0.0,0,2,0,0.0,0,2,0,0.0,0,6,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,2,1,Nico Williams (Spain) works the corner short instead of sending the ball into the penalty area.,Corner,"[1:26] The goalkeeper deals with it . Nicholas Williams Arthuer under pressure, delivers the corner a dangerous short pass back along the ground to Lamine Yamal Nasraoui Ebana into the DANGER ZONE, Lamine Yamal Nasraoui Ebana receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous short pass along the ground to Nicholas Williams Arthuer into the DANGER ZONE",8,0.5099457459346975,0.37735381273051444,0.3835940439077037,0.6056102514266968,0.1428571428571428,0.0122667588293552,-0.0800116956233978,0.092278454452753,16,69,12,51,5,1,2,0,0.0,1,0,0,0.0,2,3,1,0.5,1,2,0,0,1,0,0,0,2,5,0,2
FLASHSCORE,2,2,Nico Williams (Spain) works the corner short instead of sending the ball into the penalty area.,Corner,"[1:20] Nicholas Williams Arthuer receives under pressure in the right attacking third under pressure, drives forward with the ball From the goal kick, Nicholas Williams Arthuer under pressure, plays a dangerous medium pass through the air to Pedro González López into the central attacking third, Pedro González López receives under pressure in the central attacking third under pressure, shoots with the head from a DANGEROUS position (7m out!) - SAVED by the goalkeeper! Parried away!",7,0.4626543058258793,0.2885324349241127,0.2716058719012007,0.5225628614425659,0.0714285714285714,0.0122667588293552,0.0272468402981758,0.0149800814688205,16,75,12,54,3,1,4,0,0.0,1,0,0,0.0,2,4,0,0.0,1,4,0,0,1,0,0,0,2,5,0,1
FLASHSCORE,2,3,Nico Williams (Spain) works the corner short instead of sending the ball into the penalty area.,Corner,"[1:12] Rodrigo Hernández Cascante under pressure, carries the ball From the goal kick, Rodrigo Hernández Cascante under pressure, plays a short pass along the ground to Fabián Ruiz Peña, Fabián Ruiz Peña under pressure, drives forward with the ball from the left attacking third into the central attacking third - BUT LOSES IT! . Davide Frattesi closes down Fabián Ruiz Peña . From the goal kick, Fabián Ruiz Peña under MASSIVE pressure, plays a long pass along the ground to Marc Cucurella Saseta into the right attacking third",6,0.4274102550170419,0.2653500932185647,0.277135753496581,0.4507327079772949,0.0681818181818181,0.0122667588293552,-0.074142500758171,0.0864092595875263,16,88,12,65,3,1,5,0,0.0,1,0,0,0.0,2,3,0,0.0,1,5,0,0,1,0,0,0,2,6,0,3
FLASHSCORE,2,4,Nico Williams (Spain) works the corner short instead of sending the ball into the penalty area.,Corner,"[1:03] Pedro González López under pressure, carries the ball - BUT LOSES IT! . Jorge Luiz Frello Filho closes down Pedro González López . From the goal kick, Pedro González López under MASSIVE pressure, plays a short pass along the ground to Rodrigo Hernández Cascante . Nicolò Barella closes down Pedro González López . Rodrigo Hernández Cascante under pressure, carries the ball",5,0.4091411174126207,0.24388130839172195,0.170563079548541,0.5070267915725708,0.054054054054054,0.0122667588293552,-0.0828126966953277,0.095079455524683,16,62,12,47,2,1,5,0,0.0,1,0,0,0.0,2,3,0,0.0,1,5,0,0,1,0,0,0,2,3,0,0
FLASHSCORE,2,5,Pedri (Spain) attempts to convert a lofted cross as he jumps high and heads the ball towards the roof of the net. Gianluigi Donnarumma shows his brilliant reflexes and pulls off a glorious save to stop the ball from hitting the net.,Save,"[1:26] The goalkeeper deals with it . Nicholas Williams Arthuer under pressure, delivers the corner a dangerous short pass back along the ground to Lamine Yamal Nasraoui Ebana into the DANGER ZONE, Lamine Yamal Nasraoui Ebana receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous short pass along the ground to Nicholas Williams Arthuer into the DANGER ZONE",8,0.2689083595528084,0.28375198502724414,0.2879005676558421,0.5437475442886353,0.0196078431372549,0.6956108212471008,-0.0800116956233978,0.7756225168704987,42,69,26,51,1,2,2,0,0.0,1,0,0,0.0,3,3,0,0.0,2,2,0,0,1,0,0,0,3,5,0,2
FLASHSCORE,2,6,Pedri (Spain) attempts to convert a lofted cross as he jumps high and heads the ball towards the roof of the net. Gianluigi Donnarumma shows his brilliant reflexes and pulls off a glorious save to stop the ball from hitting the net.,Save,"[1:20] Nicholas Williams Arthuer receives under pressure in the right attacking third under pressure, drives forward with the ball From the goal kick, Nicholas Williams Arthuer under pressure, plays a dangerous medium pass through the air to Pedro González López into the central attacking third, Pedro González López receives under pressure in the central attacking third under pressure, shoots with the head from a DANGEROUS position (7m out!) - SAVED by the goalkeeper! Parried away!",7,0.2544079475303467,0.22866525702343712,0.2499921371624484,0.4181464910507202,0.0178571428571428,0.6956108212471008,0.0272468402981758,0.668363980948925,42,75,26,54,1,2,4,0,0.0,1,0,0,0.0,3,4,1,0.3333333333333333,2,4,0,0,1,0,0,0,3,5,0,1
FLASHSCORE,2,7,Pedri (Spain) attempts to convert a lofted cross as he jumps high and heads the ball towards the roof of the net. Gianluigi Donnarumma shows his brilliant reflexes and pulls off a glorious save to stop the ball from hitting the net.,Save,"[1:12] Rodrigo Hernández Cascante under pressure, carries the ball From the goal kick, Rodrigo Hernández Cascante under pressure, plays a short pass along the ground to Fabián Ruiz Peña, Fabián Ruiz Peña under pressure, drives forward with the ball from the left attacking third into the central attacking third - BUT LOSES IT! . Davide Frattesi closes down Fabián Ruiz Peña . From the goal kick, Fabián Ruiz Peña under MASSIVE pressure, plays a long pass along the ground to Marc Cucurella Saseta into the right attacking third",6,0.2395626079625155,0.24266791795177803,0.2742781569012515,0.4364842176437378,0.0172413793103448,0.6956108212471008,-0.074142500758171,0.7697533220052719,42,88,26,65,1,2,5,0,0.0,1,0,0,0.0,3,3,0,0.0,2,5,0,0,1,0,0,0,3,6,0,3
FLASHSCORE,2,8,Pedri (Spain) attempts to convert a lofted cross as he jumps high and heads the ball towards the roof of the net. Gianluigi Donnarumma shows his brilliant reflexes and pulls off a glorious save to stop the ball from hitting the net.,Save,"[1:03] Pedro González López under pressure, carries the ball - BUT LOSES IT! . Jorge Luiz Frello Filho closes down Pedro González López . From the goal kick, Pedro González López under MASSIVE pressure, plays a short pass along the ground to Rodrigo Hernández Cascante . Nicolò Barella closes down Pedro González López . Rodrigo Hernández Cascante under pressure, carries the ball",5,0.1995907569652396,0.19226218193446232,0.1749897089503596,0.3817968368530273,0.02,0.6956108212471008,-0.0828126966953277,0.7784235179424286,42,62,26,47,1,2,5,0,0.0,1,0,0,0.0,3,3,0,0.0,2,5,0,0,1,0,0,0,3,3,0,0
FLASHSCORE,3,1,Slavko Vincic has a clear sight and sees a foul from Lorenzo Pellegrini (Italy).,General,"[2:27] Nicolò Barella under pressure, plays a short pass forward through the air to Lorenzo Pellegrini, ⚠️ FOUL by Lorenzo Pellegrini in the right midfield",13,0.4497780773727421,0.2835933767177428,0.1574953120488933,0.5504276752471924,0.1428571428571428,0.0697051286697387,0.0180373080074787,0.05166782066226,14,24,9,17,3,2,2,1,0.5,1,0,0,0.0,1,2,1,1.0,2,2,0,0,1,0,0,0,1,2,0,0
FLASHSCORE,3,2,"Nico Williams (Spain) dinks a cross into the box in an attempt to find one of his teammates, but the defence manages to clear.",General,"[2:45] Rodrigo Hernández Cascante under pressure, carries the ball from the left midfield into the central midfield under pressure, delivers the free kick a short pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, drives forward with the ball from the central midfield into the right midfield",16,0.4057942325766346,0.22228622120558708,0.2029323170876635,0.440116822719574,0.0238095238095238,0.0724742263555526,0.02879249304533,0.0436817333102226,24,78,14,57,1,1,3,0,0.0,1,0,0,0.0,2,2,0,0.0,1,3,0,0,1,0,0,0,2,4,0,2
