data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,Facundo Tello is introduced as the referee for today's match.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0607538297772407,0.0,0.0607538297772407,10,0,6,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,The players are out and the match is about to start. Georgia will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0397074185311794,0.0,0.0397074185311794,16,0,8,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,The Turkey players are exchanging some short passes to try and open up the opposition's defence and hit them swiftly on the break.,General,"[0:29] Samet Akaydin under pressure, carries the ball under pressure, plays a short pass along the ground to Mert Müldür, Mert Müldür under pressure, carries the ball under pressure, plays a short pass along the ground to Hakan Çalhanoğlu, Hakan Çalhanoğlu under pressure, carries the ball",5,0.3775295448209958,0.1884617520744425,0.1738606212439384,0.3544875979423523,0.037037037037037,0.0468266308307647,-0.0084404461085796,0.0552670769393444,23,46,13,36,1,1,3,0,0.0,1,0,0,0.0,1,1,1,1.0,1,3,0,0,1,0,0,0,1,2,0,1,0.2222222222222222
FLASHSCORE,1,2,The Turkey players are exchanging some short passes to try and open up the opposition's defence and hit them swiftly on the break.,General,"[0:38] Arda Güler under pressure, carries the ball under pressure, plays a short pass along the ground to Mert Müldür, Mert Müldür under pressure, carries the ball under pressure, plays a medium pass back along the ground to Hakan Çalhanoğlu, Hakan Çalhanoğlu under pressure, carries the ball",6,0.3725305827610164,0.1795997860898533,0.1643799558099881,0.3399366438388824,0.0344827586206896,0.0468266308307647,-0.0018503963947296,0.0486770272254943,23,47,13,37,1,1,3,0,0.0,1,0,0,0.0,1,1,1,1.0,1,3,0,0,1,0,0,0,1,2,0,1,0.2222222222222222
FLASHSCORE,1,3,The first half of this match is about to start.,Kick Off,"[0:29] Samet Akaydin under pressure, carries the ball under pressure, plays a short pass along the ground to Mert Müldür, Mert Müldür under pressure, carries the ball under pressure, plays a short pass along the ground to Hakan Çalhanoğlu, Hakan Çalhanoğlu under pressure, carries the ball",5,0.3153112320598358,0.1077634002263537,0.1070099191353296,0.2162802815437317,0.0,0.0536048263311386,-0.0084404461085796,0.0620452724397182,10,46,5,36,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,4,The Turkey players are exchanging some short passes to try and open up the opposition's defence and hit them swiftly on the break.,General,"[0:55] Samet Akaydin under pressure, plays a medium pass along the ground to Hakan Çalhanoğlu, Hakan Çalhanoğlu under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Arda Güler, Arda Güler under pressure, carries the ball - BUT LOSES IT! . Giorgi Kochorashvili closes down Arda Güler",8,0.3052909225757747,0.1679049333646336,0.134132862303984,0.369581937789917,0.0,0.0468266308307647,-0.2357244789600372,0.282551109790802,23,53,13,40,0,1,4,0,0.0,1,0,0,0.0,1,1,1,1.0,1,4,0,0,1,0,0,0,1,2,0,1,0.2222222222222222
FLASHSCORE,1,5,The Turkey players are exchanging some short passes to try and open up the opposition's defence and hit them swiftly on the break.,General,"[0:46] Samet Akaydin under pressure, plays a medium pass back along the ground to Abdülkerim Bardakcı, Abdülkerim Bardakcı under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Ferdi Erenay Kadıoğlu, Ferdi Erenay Kadıoğlu under pressure, carries the ball - BUT LOSES IT! . Giorgi Chakvetadze closes down Ferdi Erenay Kadıoğlu",7,0.3052815509918549,0.1824366268956951,0.1282790653241551,0.4190308153629303,0.0,0.0468266308307647,-0.2793570458889007,0.3261836767196655,23,57,13,44,0,1,4,0,0.0,1,0,0,0.0,1,1,1,1.0,1,4,0,0,1,0,0,0,1,2,0,1,0.2222222222222222
FLASHSCORE,1,6,The first half of this match is about to start.,Kick Off,"[0:38] Arda Güler under pressure, carries the ball under pressure, plays a short pass along the ground to Mert Müldür, Mert Müldür under pressure, carries the ball under pressure, plays a medium pass back along the ground to Hakan Çalhanoğlu, Hakan Çalhanoğlu under pressure, carries the ball",6,0.3029268197769743,0.0890541672779218,0.1074523627975868,0.1597101390361786,0.0,0.0536048263311386,-0.0018503963947296,0.0554552227258682,10,47,5,37,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,7,The first half of this match is about to start.,Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georges Mikautadze under pressure, plays a short pass along the ground to Giorgi Kochorashvili",1,0.2820536043950366,0.3127709672462208,0.3353898014034049,0.5172088146209717,0.0857142857142857,0.0536048263311386,0.8637033104896545,0.8100984841585159,10,57,5,38,3,0,9,0,0.0,0,2,0,0.0,0,2,0,0.0,0,9,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,1,8,The first half of this match is about to start.,Kick Off,"[0:55] Samet Akaydin under pressure, plays a medium pass along the ground to Hakan Çalhanoğlu, Hakan Çalhanoğlu under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Arda Güler, Arda Güler under pressure, carries the ball - BUT LOSES IT! . Giorgi Kochorashvili closes down Arda Güler",8,0.2482039990741992,0.0940484338626575,0.0977560381964779,0.1843892633914947,0.0,0.0536048263311386,-0.2357244789600372,0.2893293052911758,10,53,5,40,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,9,The Turkey players are exchanging some short passes to try and open up the opposition's defence and hit them swiftly on the break.,General,"[0:12] Guram Kashia under pressure, drives forward with the ball from the right defensive third into the central defensive third 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Guram Kashia under pressure, plays a medium pass back along the ground to Giorgi Mamardashvili, Giorgi Mamardashvili under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Giorgi Mamardashvili under pressure, plays a medium pass forward along the ground to Giorgi Kochorashvili, Giorgi Kochorashvili under pressure, carries the ball from the right defensive third into the central defensive third",3,0.2473384209029339,0.2428047051101873,0.2223058763186177,0.4872403144836426,0.0188679245283018,0.0468266308307647,0.7858870625495911,0.7390604317188263,23,136,13,99,1,1,8,1,1.0,1,2,1,1.0,1,2,1,1.0,1,8,0,0,1,4,0,2,1,4,0,2,0.5555555555555556
FLASHSCORE,1,10,The first half of this match is about to start.,Kick Off,"[0:12] Guram Kashia under pressure, drives forward with the ball from the right defensive third into the central defensive third 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Guram Kashia under pressure, plays a medium pass back along the ground to Giorgi Mamardashvili, Giorgi Mamardashvili under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Georgia and Turkey. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Giorgi Mamardashvili under pressure, plays a medium pass forward along the ground to Giorgi Kochorashvili, Giorgi Kochorashvili under pressure, carries the ball from the right defensive third into the central defensive third",3,0.2403481080334303,0.2312248894507245,0.2395816875964737,0.4318707585334778,0.0222222222222222,0.0536048263311386,0.7858870625495911,0.7322822362184525,10,136,5,99,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,4,0,2,0,4,0,2,0.5
