data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,Daniel Siebert will supervise the game today.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0195755530148744,0.0,0.0195755530148744,7,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,Georgia will kick the game off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0320522151887416,0.0,0.0320522151887416,6,0,4,0,0,1,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,"Lasha Dvali (Georgia) picks out Georges Mikautadze with a fine lofted pass, but the latter wasn't able to create some space to get into shooting range.",General,"[0:34] Zuriko Davitashvili is fouled, Giorgi Kochorashvili under pressure, delivers the free kick a long pass forward along the ground to Lasha Dvali into the right attacking third, Lasha Dvali under pressure, delivers the free kick a short pass along the ground to Khvicha Kvaratskhelia . Tomáš Souček closes down Lasha Dvali . Khvicha Kvaratskhelia under pressure, carries the ball",6,0.423911370018926,0.2628653877209382,0.2057469974951565,0.4958926439285278,0.0869565217391304,-0.0411531068384647,-0.1341037899255752,0.0929506830871105,26,60,20,46,4,3,4,1,0.3333333333333333,1,0,0,0.0,1,3,1,1.0,3,4,0,0,1,0,0,0,1,5,0,2,0.46153846153846156
FLASHSCORE,1,2,"Lasha Dvali (Georgia) picks out Georges Mikautadze with a fine lofted pass, but the latter wasn't able to create some space to get into shooting range.",General,"[0:55] Robin Hranáč under pressure, carries the ball from the central defensive third into the left defensive third under pressure, plays a long ball forward through the air to Václav Černý, but the pass doesn't find its target . Lasha Dvali under pressure, plays a short pass forward through the air to Khvicha Kvaratskhelia into the right attacking third, but the pass doesn't find its target . Tomáš Souček under pressure, plays a short pass forward through the air to Patrik Schick, Patrik Schick under pressure, carries the ball",8,0.3850601804652167,0.2172512356471156,0.1875082294401203,0.3826128244400024,0.0816326530612244,-0.0411531068384647,-0.1526660919189453,0.1115129850804805,26,89,20,65,4,3,5,1,0.3333333333333333,1,0,0,0.0,1,1,1,1.0,3,5,0,0,1,0,0,0,1,4,0,3,0.46153846153846156
FLASHSCORE,1,3,The match has just started.,Kick Off,[0:53] Vladimír Coufal is beaten by Heorhii Tsitaishvili! . Heorhii Tsitaishvili takes on the defender . Robin Hranáč wins the ball back,7,0.3467297503983356,0.1711675656683416,0.0973085560939225,0.4161941409111023,0.0,0.0633523017168045,-0.0632313936948776,0.1265836954116821,5,22,3,14,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0.5
FLASHSCORE,1,4,"Lasha Dvali (Georgia) picks out Georges Mikautadze with a fine lofted pass, but the latter wasn't able to create some space to get into shooting range.",General,[0:53] Vladimír Coufal is beaten by Heorhii Tsitaishvili! . Heorhii Tsitaishvili takes on the defender . Robin Hranáč wins the ball back,7,0.3295541692206041,0.1134316545796097,0.0401221579526964,0.3001728057861328,0.0,-0.0411531068384647,-0.0632313936948776,0.0220782868564128,26,22,20,14,0,3,3,0,0.0,1,0,0,0.0,1,0,0,0.0,3,3,0,0,1,0,0,0,1,0,0,0,0.0
FLASHSCORE,1,5,The match has just started.,Kick Off,"[0:34] Zuriko Davitashvili is fouled, Giorgi Kochorashvili under pressure, delivers the free kick a long pass forward along the ground to Lasha Dvali into the right attacking third, Lasha Dvali under pressure, delivers the free kick a short pass along the ground to Khvicha Kvaratskhelia . Tomáš Souček closes down Lasha Dvali . Khvicha Kvaratskhelia under pressure, carries the ball",6,0.3237947677863126,0.1642117209292101,0.1362900456954979,0.3563451170921325,0.0,0.0633523017168045,-0.1341037899255752,0.1974560916423797,5,60,3,46,0,0,4,0,0.0,0,0,0,0.0,0,3,0,0.0,0,4,0,0,0,0,0,0,0,5,0,2,0.5
FLASHSCORE,1,6,The match has just started.,Kick Off,"[0:55] Robin Hranáč under pressure, carries the ball from the central defensive third into the left defensive third under pressure, plays a long ball forward through the air to Václav Černý, but the pass doesn't find its target . Lasha Dvali under pressure, plays a short pass forward through the air to Khvicha Kvaratskhelia into the right attacking third, but the pass doesn't find its target . Tomáš Souček under pressure, plays a short pass forward through the air to Patrik Schick, Patrik Schick under pressure, carries the ball",8,0.3100559642073142,0.1520807501550022,0.1537385156379649,0.3025037348270416,0.0,0.0633523017168045,-0.1526660919189453,0.2160183936357498,5,89,3,65,0,0,5,0,0.0,0,0,0,0.0,0,1,0,0.0,0,5,0,0,0,0,0,0,0,4,0,3,0.5
FLASHSCORE,1,7,"Georgiy Tsitaishvili (Georgia) goes on a solo run, but he fails to create a chance as an opposition player blocks him.",General,[0:53] Vladimír Coufal is beaten by Heorhii Tsitaishvili! . Heorhii Tsitaishvili takes on the defender . Robin Hranáč wins the ball back,7,0.299329312001866,0.1913388836452721,0.0737686856794433,0.4585812985897064,0.0416666666666666,-0.43993079662323,-0.0632313936948776,0.3766994029283523,21,22,13,14,1,2,3,1,0.5,1,0,0,0.0,2,0,0,0.0,2,3,0,0,1,0,0,0,2,0,0,0,0.0
FLASHSCORE,1,8,"Georgiy Tsitaishvili (Georgia) goes on a solo run, but he fails to create a chance as an opposition player blocks him.",General,"[0:34] Zuriko Davitashvili is fouled, Giorgi Kochorashvili under pressure, delivers the free kick a long pass forward along the ground to Lasha Dvali into the right attacking third, Lasha Dvali under pressure, delivers the free kick a short pass along the ground to Khvicha Kvaratskhelia . Tomáš Souček closes down Lasha Dvali . Khvicha Kvaratskhelia under pressure, carries the ball",6,0.2769121481392718,0.1378251997515805,0.020965363945141,0.3925102353096008,0.0,-0.43993079662323,-0.1341037899255752,0.3058270066976547,21,60,13,46,0,2,4,0,0.0,1,0,0,0.0,2,3,0,0.0,2,4,0,0,1,0,0,0,2,5,0,2,0.0
