data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,Felix Zwayer will referee today's match.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0666299760341644,0.0,0.0666299760341644,6,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,Netherlands will kick the game off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0599018409848213,0.0,0.0599018409848213,6,0,4,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,"Felix Zwayer blows the whistle, Memphis Depay (Netherlands) is penalised for a foul.",General,"[0:12] Marius Mihai Marin under pressure, carries the ball - BUT LOSES IT! . Memphis Depay closes down Marius Mihai Marin ⚠️ FOUL by Memphis Depay in the right attacking third",4,0.4655281488168015,0.2960276897175808,0.1931382593691536,0.5585811734199524,0.1363636363636363,-0.1974701732397079,-0.1714996993541717,0.0259704738855361,13,30,9,21,3,2,2,1,0.5,1,0,0,0.0,1,1,1,1.0,2,2,0,0,1,0,0,0,1,1,0,0,0.46153846153846156
FLASHSCORE,1,2,"Felix Zwayer blows the whistle, Memphis Depay (Netherlands) is penalised for a foul.",General,"[0:13] Marius Mihai Marin is fouled, Florin Constantin Niţă under pressure, delivers the free kick a long ball forward through the air to Denis Mihai Drăguş into the left attacking third, but the pass doesn't find its target . Virgil van Dijk under pressure, delivers the free kick a medium pass forward through the air to Xavi Simons, but the pass doesn't find its target . Marius Mihai Marin wins the ball back under pressure, carries the ball",5,0.3619044833735167,0.1901870172362247,0.1193005147995709,0.4512605369091034,0.0,-0.1974701732397079,-0.0745270550251007,0.1229431182146072,13,78,9,57,0,2,6,0,0.0,1,0,0,0.0,1,3,1,1.0,2,6,0,0,1,0,0,0,1,6,0,3,0.15384615384615385
FLASHSCORE,1,3,"Felix Zwayer blows the whistle, Memphis Depay (Netherlands) is penalised for a foul.",General,"[0:46] Tijjani Reijnders clears the danger, Virgil van Dijk closes down the ball carrier . Denis Mihai Drăguş under MASSIVE pressure, delivers the free kick a short pass to Dennis Man into the left attacking third, but the pass doesn't find its target . Nathan Aké under pressure, delivers the free kick a long ball forward through the air to Memphis Depay, but the pass doesn't find its target . Radu Drăgușin under pressure, delivers the free kick a short pass to Răzvan Gabriel Marin",6,0.3590083193711967,0.2058401674936255,0.1309132465919565,0.4473915696144104,0.0392156862745098,-0.1974701732397079,-0.015982948243618,0.1814872249960899,13,85,9,62,2,2,9,1,0.5,1,0,0,0.0,1,2,0,0.0,2,9,0,0,1,0,0,0,1,7,0,5,0.3076923076923077
FLASHSCORE,1,4,The referee blows his whistle and we are underway.,Kick Off,"[0:58] Marius Mihai Marin under pressure, delivers the free kick a short pass through the air to Denis Mihai Drăguş, Denis Mihai Drăguş under pressure, carries the ball under pressure, delivers the free kick a short pass to Răzvan Gabriel Marin . Jerdy Schouten closes down Denis Mihai Drăguş . Răzvan Gabriel Marin under pressure, carries the ball",8,0.3466841561167787,0.1500928658256067,0.0745145851400894,0.3757640123367309,0.0,0.0803631544113159,0.0168211814016103,0.0635419730097055,9,58,4,46,0,0,3,0,0.0,0,0,0,0.0,0,2,0,0.0,0,4,0,1,0,0,0,0,0,4,0,2,0.5
FLASHSCORE,1,5,The referee blows his whistle and we are underway.,Kick Off,"[0:13] Marius Mihai Marin is fouled, Florin Constantin Niţă under pressure, delivers the free kick a long ball forward through the air to Denis Mihai Drăguş into the left attacking third, but the pass doesn't find its target . Virgil van Dijk under pressure, delivers the free kick a medium pass forward through the air to Xavi Simons, but the pass doesn't find its target . Marius Mihai Marin wins the ball back under pressure, carries the ball",5,0.3351071146452711,0.1651062226725003,0.1219842900134268,0.3733343780040741,0.0,0.0803631544113159,-0.0745270550251007,0.1548902094364166,9,78,4,57,0,0,6,0,0.0,0,0,0,0.0,0,3,0,0.0,0,6,0,0,0,0,0,0,0,6,0,3,0.5
FLASHSCORE,1,6,The referee blows his whistle and we are underway.,Kick Off,"[0:46] Tijjani Reijnders clears the danger, Virgil van Dijk closes down the ball carrier . Denis Mihai Drăguş under MASSIVE pressure, delivers the free kick a short pass to Dennis Man into the left attacking third, but the pass doesn't find its target . Nathan Aké under pressure, delivers the free kick a long ball forward through the air to Memphis Depay, but the pass doesn't find its target . Radu Drăgușin under pressure, delivers the free kick a short pass to Răzvan Gabriel Marin",6,0.3302621859860359,0.1391316155330258,0.1187690197634453,0.2986258268356323,0.0,0.0803631544113159,-0.015982948243618,0.0963461026549339,9,85,4,62,0,0,9,0,0.0,0,0,0,0.0,0,2,0,0.0,0,9,0,0,0,0,0,0,0,7,0,5,0.5
FLASHSCORE,1,7,"Felix Zwayer blows the whistle, Memphis Depay (Netherlands) is penalised for a foul.",General,"[0:58] Marius Mihai Marin under pressure, delivers the free kick a short pass through the air to Denis Mihai Drăguş, Denis Mihai Drăguş under pressure, carries the ball under pressure, delivers the free kick a short pass to Răzvan Gabriel Marin . Jerdy Schouten closes down Denis Mihai Drăguş . Răzvan Gabriel Marin under pressure, carries the ball",8,0.3184154167424148,0.1626510072036591,0.0640683318030856,0.4238846898078918,0.0,-0.1974701732397079,0.0168211814016103,0.2142913546413183,13,58,9,46,0,2,3,0,0.0,1,0,0,0.0,1,2,0,0.0,2,4,0,1,1,0,0,0,1,4,0,2,0.0
FLASHSCORE,1,8,"Felix Zwayer blows the whistle, Memphis Depay (Netherlands) is penalised for a foul.",General,"[0:53] Răzvan Gabriel Marin loses control under pressure! . Tijjani Reijnders wins the ball back under pressure, carries the ball - BUT LOSES IT! . Răzvan Gabriel Marin closes down Tijjani Reijnders, Denis Mihai Drăguş closes down the ball carrier",7,0.3075951258206936,0.1418325943899913,0.0557243952610384,0.3697733879089355,0.0,-0.1974701732397079,-0.3925874531269073,0.1951172798871994,13,40,9,31,0,2,3,0,0.0,1,0,0,0.0,1,0,0,0.0,2,3,0,0,1,0,0,0,1,0,0,0,0.0
FLASHSCORE,1,9,The referee blows his whistle and we are underway.,Kick Off,"[0:12] Marius Mihai Marin under pressure, carries the ball - BUT LOSES IT! . Memphis Depay closes down Marius Mihai Marin ⚠️ FOUL by Memphis Depay in the right attacking third",4,0.2890283029202075,0.1359920218154392,0.0562971575750713,0.3516789078712463,0.0,0.0803631544113159,-0.1714996993541717,0.2518628537654876,9,30,4,21,0,0,2,0,0.0,0,0,0,0.0,0,1,0,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0.5
FLASHSCORE,1,10,The referee blows his whistle and we are underway.,Kick Off,"[0:10] Radu Drăgușin closes down Memphis Depay . Xavi Simons receives under pressure in the right attacking third under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Netherlands and Romania. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Xavi Simons under pressure, plays a dangerous short pass along the ground into the DANGER ZONE, INTERCEPTED! Netherlands loses the ball . Crucial block by Radu Drăgușin!",3,0.2537542772459762,0.166408623876542,0.1551603234714668,0.3244577050209045,0.0196078431372549,0.0803631544113159,0.5645719170570374,0.4842087626457214,9,81,4,60,1,0,7,0,0.0,0,2,0,0.0,0,3,0,0.0,0,7,0,0,0,3,0,1,0,3,0,0,0.5
FLASHSCORE,1,11,"Felix Zwayer blows the whistle, Memphis Depay (Netherlands) is penalised for a foul.",General,"[0:10] Radu Drăgușin closes down Memphis Depay . Xavi Simons receives under pressure in the right attacking third under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Netherlands and Romania. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Xavi Simons under pressure, plays a dangerous short pass along the ground into the DANGER ZONE, INTERCEPTED! Netherlands loses the ball . Crucial block by Radu Drăgușin!",3,0.2309235530943303,0.2285787675580221,0.2008554645448109,0.4293252825736999,0.0555555555555555,-0.1974701732397079,0.5645719170570374,0.7620420902967453,13,81,9,60,3,2,7,1,0.5,1,2,1,1.0,1,3,0,0.0,2,7,0,0,1,3,0,1,1,3,0,0,0.5384615384615384
FLASHSCORE,1,12,The referee blows his whistle and we are underway.,Kick Off,"[0:53] Răzvan Gabriel Marin loses control under pressure! . Tijjani Reijnders wins the ball back under pressure, carries the ball - BUT LOSES IT! . Răzvan Gabriel Marin closes down Tijjani Reijnders, Denis Mihai Drăguş closes down the ball carrier",7,0.2177691446161518,0.1146757286676102,0.0648101812268297,0.279217004776001,0.0,0.0803631544113159,-0.3925874531269073,0.4729506075382232,9,40,4,31,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0.5
FLASHSCORE,1,13,The referee blows his whistle and we are underway.,Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Netherlands and Romania. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Memphis Depay under pressure, plays a medium pass back along the ground to Stefan de Vrij",1,0.1657554143388668,0.1534257046010227,0.111361401549601,0.3218886852264404,0.027027027027027,0.0803631544113159,0.8776186108589172,0.7972554564476013,9,59,4,39,1,0,9,0,0.0,0,2,0,0.0,0,2,0,0.0,0,9,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,1,14,The referee blows his whistle and we are underway.,Kick Off,"[0:01] Stefan de Vrij under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Netherlands and Romania. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Stefan de Vrij under pressure, plays a long ball forward through the air to Cody Mathès Gakpo into the right attacking third . Andrei Florin Ratiu in the duel . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Netherlands and Romania. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Cody Mathès Gakpo under pressure, plays a medium pass forward to Memphis Depay, Memphis Depay receives under pressure in the right attacking third",2,0.1646172371021575,0.1495044385740049,0.1443518467831096,0.2837533056735992,0.0204081632653061,0.0803631544113159,0.8704075217247009,0.790044367313385,9,124,4,88,1,0,9,0,0.0,0,2,0,0.0,0,2,0,0.0,0,9,0,0,0,4,0,2,0,3,0,1,0.5
FLASHSCORE,1,15,"Felix Zwayer blows the whistle, Memphis Depay (Netherlands) is penalised for a foul.",General,"[0:01] Stefan de Vrij under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Netherlands and Romania. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Stefan de Vrij under pressure, plays a long ball forward through the air to Cody Mathès Gakpo into the right attacking third . Andrei Florin Ratiu in the duel . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Netherlands and Romania. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Cody Mathès Gakpo under pressure, plays a medium pass forward to Memphis Depay, Memphis Depay receives under pressure in the right attacking third",2,0.1525061539842075,0.2259674369670796,0.1891920083282552,0.4310179948806762,0.0576923076923076,-0.1974701732397079,0.8704075217247009,1.0678776949644089,13,124,9,88,3,2,9,1,0.5,1,2,1,1.0,1,2,0,0.0,2,9,0,0,1,4,0,2,1,3,0,1,0.5384615384615384
