data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,Felix Zwayer will officiate today.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0640059411525726,0.0,0.0640059411525726,5,0,4,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,England will kick the game off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0822860449552536,0.0,0.0822860449552536,6,0,4,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,The match has just started.,Kick Off,"[0:02] Jordan Pickford under pressure, carries the ball from the central defensive third into the right defensive third - BUT LOSES IT! . Memphis Depay closes down Jordan Pickford . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jordan Pickford under MASSIVE pressure, plays a long ball forward through the air into the left attacking third, INTERCEPTED! England loses the ball . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Virgil van Dijk under pressure, plays a long ball forward through the air to Memphis Depay, but the pass doesn't find its target . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! John Stones under pressure, plays a medium pass forward through the air to Harry Kane into the central attacking third",2,0.4019158959691553,0.2135988340185521,0.1587133098962667,0.4648418128490448,0.0172413793103448,0.0633523017168045,0.0964852198958396,0.0331329181790351,5,191,3,135,1,0,9,0,0.0,0,2,0,0.0,0,2,0,0.0,0,9,0,0,0,7,0,5,0,5,0,3
FLASHSCORE,1,2,The match has just started.,Kick Off,"[0:53] Stefan de Vrij under pressure, carries the ball under pressure, delivers the free kick a medium pass forward along the ground to Denzel Dumfries, Denzel Dumfries under pressure, carries the ball from the left defensive third into the left midfield under pressure, delivers the free kick a long ball forward through the air to Donyell Malen into the left attacking third . Marc Guehi under pressure, delivers the free kick a long pass back along the ground to Jordan Pickford",8,0.3581775768142747,0.16412724386212663,0.1755674877928924,0.3168142437934875,0.0,0.0633523017168045,0.0036808773875236,0.0596714243292808,5,81,3,60,0,0,6,0,0.0,0,0,0,0.0,0,2,0,0.0,0,6,0,0,0,0,0,0,0,5,0,3
FLASHSCORE,1,3,The match has just started.,Kick Off,"[0:32] Virgil van Dijk under pressure, delivers the free kick a medium pass along the ground to Stefan de Vrij, Stefan de Vrij under pressure, carries the ball under pressure, delivers the free kick a short pass forward along the ground to Jerdy Schouten, Jerdy Schouten under pressure, carries the ball under pressure, delivers the free kick a short pass back along the ground to Stefan de Vrij",6,0.3443116525103528,0.13716277143721825,0.1351077753712251,0.2763805389404297,0.0,0.0633523017168045,0.0291105974465608,0.0342417042702436,5,68,3,50,0,0,5,0,0.0,0,0,0,0.0,0,2,0,0.0,0,5,0,0,0,0,0,0,0,6,0,4
FLASHSCORE,1,4,The match has just started.,Kick Off,"[0:44] Virgil van Dijk under pressure, carries the ball under pressure, delivers the free kick a medium pass to Stefan de Vrij, Stefan de Vrij under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Denzel Dumfries, Denzel Dumfries under pressure, carries the ball",7,0.3379347526811739,0.12564559248198146,0.1225958307715974,0.2543409466743469,0.0,0.0633523017168045,0.0381545349955558,0.0251977667212486,5,52,3,39,0,0,5,0,0.0,0,0,0,0.0,0,2,0,0.0,0,5,0,0,0,0,0,0,0,4,0,2
FLASHSCORE,1,5,The match has just started.,Kick Off,"[0:16] Cody Mathès Gakpo is fouled, Nathan Aké under pressure, delivers the free kick a medium pass back along the ground to Virgil van Dijk, Virgil van Dijk under pressure, carries the ball from the right defensive third into the central defensive third under pressure, delivers the free kick a short pass along the ground to Nathan Aké, Nathan Aké under pressure, carries the ball",5,0.3302398633479068,0.15862634433891895,0.1550529793973721,0.3208260536193847,0.0,0.0633523017168045,-0.0915672779083252,0.1549195796251297,5,65,3,50,0,0,4,0,0.0,0,0,0,0.0,0,3,0,0.0,0,4,0,0,0,0,0,0,0,5,0,2
FLASHSCORE,1,6,The match has just started.,Kick Off,[0:14] Tijjani Reijnders closes down Harry Kane . Harry Kane loses control under pressure! . Cody Mathès Gakpo wins the ball back,3,0.3205300269376625,0.15409950386834,0.049188195805307,0.4131103157997131,0.0,0.0633523017168045,-0.1168261021375656,0.1801784038543701,5,22,3,18,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,7,The match has just started.,Kick Off,"[0:16] Cody Mathès Gakpo under pressure, carries the ball - BUT LOSES IT! . Kyle Walker closes down Cody Mathès Gakpo ⚠️ FOUL by Kyle Walker in the central midfield",4,0.2964035622447014,0.13537372346312207,0.0783853887197495,0.3277357816696167,0.0,0.0633523017168045,-0.1571546196937561,0.2205069214105606,5,29,3,20,0,0,2,0,0.0,0,0,0,0.0,0,1,0,0.0,0,2,0,0,0,0,0,0,0,1,0,0
FLASHSCORE,1,8,The match has just started.,Kick Off,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kobbie Mainoo under pressure, plays a long pass back along the ground to Jordan Pickford",1,0.2073938246463259,0.22122970665753153,0.0884175267727588,0.5474938154220581,0.0277777777777777,0.0633523017168045,0.8974661231040955,0.834113821387291,5,58,3,39,1,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,2,1,Donyell Malen (Netherlands) finds himself in an offside position and the referee stops play after the linesman raises his flag.,Offside,"[1:50] Jude Bellingham under pressure, carries the ball - BUT LOSES IT! . Xavi Simons closes down Jude Bellingham . Jude Bellingham under MASSIVE pressure, delivers the free kick a short pass along the ground, INTERCEPTED! England loses the ball . Crucial block by Xavi Simons! closes down the ball carrier",13,0.3396335979245447,0.16905532147385574,0.1222347577183813,0.384931206703186,0.0,-0.393951952457428,-0.2453203797340393,0.1486315727233886,20,51,14,37,0,1,2,0,0.0,1,1,0,0.0,1,3,0,0.0,1,2,0,0,1,1,0,0,1,3,0,0
FLASHSCORE,2,2,Donyell Malen (Netherlands) finds himself in an offside position and the referee stops play after the linesman raises his flag.,Offside,"[1:44] Cody Mathès Gakpo is beaten by Cody Mathès Gakpo! . Kyle Walker takes on the defender under pressure, carries the ball - BUT LOSES IT! . Cody Mathès Gakpo closes down Kyle Walker . Kyle Walker under MASSIVE pressure, delivers the free kick a short pass along the ground to Bukayo Saka",12,0.3101119459679654,0.12718175663033207,0.0975354556286061,0.2840098142623901,0.0,-0.393951952457428,-0.2528544664382934,0.1410974860191345,20,53,14,37,0,1,3,0,0.0,1,0,0,0.0,1,2,0,0.0,1,3,0,0,1,0,0,0,1,2,0,0
FLASHSCORE,2,3,Donyell Malen (Netherlands) finds himself in an offside position and the referee stops play after the linesman raises his flag.,Offside,"[1:59] Declan Rice under pressure, delivers the free kick a short pass back along the ground to Marc Guehi, Marc Guehi under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball under pressure, delivers the free kick a short pass forward along the ground to Phil Foden",14,0.2782404618977112,0.18060825525305044,0.1301565545374564,0.4116682112216949,0.0,-0.393951952457428,0.0349109657108783,0.4288629181683063,20,64,14,49,0,1,3,0,0.0,1,0,0,0.0,1,2,0,0.0,1,3,0,0,1,0,0,0,1,6,0,4
