data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,"Let us introduce today's referee to you, and it's Ivan Kruzliak.",General,,-1,0.0,0.0,0.0,0.0,0.0,0.2685105502605438,0.0,0.2685105502605438,11,0,6,0,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,The players are on the pitch and Scotland will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.135045975446701,0.0,0.135045975446701,12,0,5,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,Dan Ndoye (Switzerland) fouls an opponent during an attacking move.,General,"[0:25] Xherdan Shaqiri in the duel . Callum McGregor under pressure, plays a short pass through the air to Jack Hendry, but it goes out of play . Ruben Vargas under pressure, plays a long pass forward to Dan Ndoye into the right attacking third, Dan Ndoye closes down the ball carrier ⚠️ FOUL by Dan Ndoye in the right attacking third",2,0.3656563007023384,0.2750257629568642,0.1273567724982213,0.6166394352912903,0.081081081081081,-0.3762075901031494,-0.0137555040419101,0.3624520860612392,10,61,8,43,3,2,5,1,0.5,1,0,0,0.0,1,2,1,1.0,2,5,0,0,1,0,0,0,1,3,0,1
FLASHSCORE,1,2,The first half has started.,Kick Off,"[0:33] Kieran Tierney is fouled, Angus Gunn under pressure, delivers the free kick a long ball forward through the air to Anthony Ralston, but the pass doesn't find its target",3,0.3059982928085293,0.13126672191063107,0.1294267738652093,0.2643733918666839,0.0,0.0461693927645683,-0.1236376017332077,0.169806994497776,5,30,3,21,0,0,3,0,0.0,0,0,0,0.0,0,3,0,0.0,0,3,0,0,0,0,0,0,0,3,0,0
FLASHSCORE,1,3,The first half has started.,Kick Off,"[0:25] Xherdan Shaqiri in the duel . Callum McGregor under pressure, plays a short pass through the air to Jack Hendry, but it goes out of play . Ruben Vargas under pressure, plays a long pass forward to Dan Ndoye into the right attacking third, Dan Ndoye closes down the ball carrier ⚠️ FOUL by Dan Ndoye in the right attacking third",2,0.303725359798204,0.09160877866643151,0.1225598485200846,0.1522664874792099,0.0,0.0461693927645683,-0.0137555040419101,0.0599248968064785,5,61,3,43,0,0,5,0,0.0,0,0,0,0.0,0,2,0,0.0,0,5,0,0,0,0,0,0,0,3,0,1
FLASHSCORE,1,4,Dan Ndoye (Switzerland) fouls an opponent during an attacking move.,General,"[0:33] Kieran Tierney is fouled, Angus Gunn under pressure, delivers the free kick a long ball forward through the air to Anthony Ralston, but the pass doesn't find its target",3,0.30222013220191,0.15381683905919394,0.0,0.4614505171775818,0.0,-0.3762075901031494,-0.1236376017332077,0.2525699883699417,10,30,8,21,0,2,3,0,0.0,1,0,0,0.0,1,3,1,1.0,2,3,0,0,1,0,0,0,1,3,0,0
FLASHSCORE,1,5,The first half has started.,Kick Off,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Scotland and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Billy Gilmour under pressure, plays a short pass along the ground to John McGinn",1,0.1974800453964512,0.2087804205064827,0.1199308994801547,0.477838933467865,0.0285714285714285,0.0461693927645683,0.8825904726982117,0.8364210799336433,5,58,3,38,1,0,9,0,0.0,0,2,0,0.0,0,2,0,0.0,0,9,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,6,Dan Ndoye (Switzerland) fouls an opponent during an attacking move.,General,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Scotland and Switzerland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Billy Gilmour under pressure, plays a short pass along the ground to John McGinn",1,0.0208662544300595,0.11408769350719972,0.0172900695047534,0.2999730110168457,0.025,-0.3762075901031494,0.8825904726982117,1.258798062801361,10,58,8,38,1,2,9,1,0.5,1,2,1,1.0,1,2,0,0.0,2,9,0,0,1,2,0,0,1,2,0,0
FLASHSCORE,3,1,The corner from Scott McTominay (Scotland) is intercepted by the defence.,Corner,"[2:52] Che Adams receives under pressure in the central attacking third . Granit Xhaka clears the danger . Callum McGregor wins the ball back under pressure, carries the ball - BUT LOSES IT! . Dan Ndoye closes down Callum McGregor",9,0.3747482087776579,0.17127725014296077,0.1723227360608251,0.3415090143680572,0.0,-0.0337799526751041,-0.0486188679933548,0.0148389153182506,11,40,6,28,0,2,4,0,0.0,1,0,0,0.0,1,0,0,0.0,2,4,0,0,1,0,0,0,1,0,0,0
FLASHSCORE,3,2,The corner from Scott McTominay (Scotland) is intercepted by the defence.,Corner,"[2:56] Crucial block by Silvan Widmer! . Kieran Tierney under pressure, plays a dangerous short pass through the air to Che Adams into the DANGER ZONE, Che Adams receives under pressure in the right attacking third under pressure, carries the ball - BUT LOSES IT! . Crucial block by Remo Freuler!",10,0.3439860586373873,0.1746713929274172,0.1849736013706001,0.3390405774116516,0.0,-0.0337799526751041,0.1142899915575981,0.1480699442327022,11,51,6,36,0,2,4,0,0.0,1,0,0,0.0,1,2,0,0.0,2,4,0,0,1,0,0,0,1,3,0,1
