data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,Francois Letexier will referee today's match.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0408047176897525,0.0,0.0408047176897525,6,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,The players are out and the match is about to start. Albania will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0508925467729568,0.0,0.0508925467729568,16,0,8,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,"Nedim Bajrami (Albania) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack.",General,"[0:10] Rey Manaj wins the ball back under pressure, carries the ball from the right attacking third into the right midfield - BUT LOSES IT! . Lovro Majer closes down Rey Manaj . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Rey Manaj under MASSIVE pressure, plays a medium pass back along the ground to Berat Djimsiti . Bruno Petković closes down Rey Manaj",3,0.346837853938429,0.24423742532741818,0.2420640341444351,0.4573149085044861,0.0333333333333333,-0.0446139425039291,0.3007469177246094,0.3453608602285385,27,87,15,62,2,2,9,1,0.5,1,2,1,1.0,2,2,1,0.5,2,9,0,0,1,2,0,0,2,2,0,0
FLASHSCORE,1,2,"Nedim Bajrami (Albania) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack.",General,"[0:43] Joško Gvardiol under pressure, carries the ball - BUT LOSES IT! . Rey Manaj closes down Joško Gvardiol . Joško Gvardiol under MASSIVE pressure, plays a medium pass to Josip Juranović, Josip Juranović under pressure, carries the ball under pressure, plays a short pass along the ground to Josip Šutalo",8,0.3391576026635415,0.17729877793219975,0.1593872101987731,0.3439376950263977,0.0285714285714285,-0.0446139425039291,-0.2198798656463623,0.1752659231424331,27,51,15,38,1,2,3,0,0.0,1,0,0,0.0,2,1,1,0.5,2,3,0,0,1,0,0,0,2,2,0,1
FLASHSCORE,1,3,The referee blows his whistle and we are underway.,Kick Off,"[0:10] Rey Manaj wins the ball back under pressure, carries the ball from the right attacking third into the right midfield - BUT LOSES IT! . Lovro Majer closes down Rey Manaj . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Rey Manaj under MASSIVE pressure, plays a medium pass back along the ground to Berat Djimsiti . Bruno Petković closes down Rey Manaj",3,0.3266349369283983,0.1756411703422955,0.143880441187409,0.3630430698394775,0.02,0.0803631544113159,0.3007469177246094,0.2203837633132934,9,87,4,62,1,0,9,0,0.0,0,2,0,0.0,0,2,0,0.0,0,9,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,4,The referee blows his whistle and we are underway.,Kick Off,"[0:43] Joško Gvardiol under pressure, carries the ball - BUT LOSES IT! . Rey Manaj closes down Joško Gvardiol . Joško Gvardiol under MASSIVE pressure, plays a medium pass to Josip Juranović, Josip Juranović under pressure, carries the ball under pressure, plays a short pass along the ground to Josip Šutalo",8,0.2438124004783485,0.09183087399035744,0.0516724422702209,0.2238201797008514,0.0,0.0803631544113159,-0.2198798656463623,0.3002430200576782,9,51,4,38,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1
FLASHSCORE,1,5,"Nedim Bajrami (Albania) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack.",General,"[0:19] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nedim Bajrami under pressure, plays a short pass along the ground to Qazim Laçi, but the pass doesn't find its target . Marcelo Brozović intercepts! under pressure, carries the ball - BUT LOSES IT! . Qazim Laçi closes down Marcelo Brozović . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Marcelo Brozović under MASSIVE pressure, plays a long pass back along the ground to Dominik Livaković",5,0.2219239701892026,0.2794128315402517,0.2595908981252632,0.4893618822097778,0.0892857142857142,-0.0446139425039291,0.905928671360016,0.950542613863945,27,121,15,84,5,2,9,2,1.0,1,2,1,1.0,2,2,1,0.5,2,9,0,0,1,4,0,2,2,5,0,3
FLASHSCORE,1,6,"Nedim Bajrami (Albania) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack.",General,"[0:36] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kristjan Asllani under pressure, plays a medium pass forward along the ground to Qazim Laçi, Qazim Laçi under pressure, carries the ball - BUT LOSES IT! . Marcelo Brozović closes down Qazim Laçi . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Qazim Laçi under MASSIVE pressure, plays a long ball forward through the air to Nedim Bajrami into the right attacking third, Nedim Bajrami receives under pressure in the right attacking third",7,0.2117239099457118,0.2701590027033294,0.2456029511349415,0.4982073903083801,0.0666666666666666,-0.0446139425039291,0.9189674258232116,0.9635813683271408,27,128,15,92,4,2,9,2,1.0,1,2,1,1.0,2,2,1,0.5,2,9,0,0,1,4,0,2,2,3,0,1
FLASHSCORE,1,7,"Nedim Bajrami (Albania) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack.",General,"[0:15] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Rey Manaj under pressure, plays a short pass along the ground to Mario Mitaj, Mario Mitaj under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Mario Mitaj under pressure, plays a short pass along the ground to Kristjan Asllani, Kristjan Asllani under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kristjan Asllani under pressure, plays a short pass forward along the ground to Nedim Bajrami into the right attacking third",4,0.2041095298120036,0.25947611386095876,0.232604882141031,0.4689003825187683,0.0769230769230769,-0.0446139425039291,0.9173762798309326,0.9619902223348618,27,156,15,113,4,2,9,2,1.0,1,2,1,1.0,2,2,1,0.5,2,9,0,0,1,6,0,4,2,6,0,4
FLASHSCORE,1,8,"Nedim Bajrami (Albania) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack.",General,"[0:02] Kristjan Asllani under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kristjan Asllani under pressure, plays a long ball forward through the air to Rey Manaj into the right attacking third, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Rey Manaj under pressure, plays a short pass through the air, INTERCEPTED! Albania loses the ball . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Croatia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Josip Šutalo under pressure, plays a medium pass forward through the air to Lovro Majer, Lovro Majer under pressure, carries the ball - BUT LOSES IT!",2,0.203923428687937,0.2556440312113854,0.2287135542975242,0.5037357807159424,0.0344827586206896,-0.0446139425039291,0.906624436378479,0.951238378882408,27,164,15,117,2,2,9,1,0.5,1,2,1,1.0,2,2,1,0.5,2,9,0,0,1,7,0,5,2,5,0,3
