data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,Danny Makkelie is introduced as the referee for today's match.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0686332210898399,0.0,0.0686332210898399,10,0,6,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,The players are on the pitch and Germany will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.1395179331302642,0.0,0.1395179331302642,12,0,5,0,0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,The first half has just begun.,Kick Off,"[0:15] The goalkeeper deals with it . András Schäfer wins the ball back under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to Milos Kerkez into the DANGER ZONE, but the pass doesn't find its target, Milos Kerkez receives under pressure in the central attacking third",5,0.3182163540220329,0.11677013262392,0.1611640579784191,0.189146339893341,0.0,0.0417455025017261,-0.0356994792819023,0.0774449817836284,6,52,4,36,0,0,2,0,0.0,0,0,0,0.0,0,2,0,0.0,0,2,0,0,0,0,0,0,0,3,0,1,0.5
FLASHSCORE,1,2,The first half has just begun.,Kick Off,"[0:20] Jamal Musiala under pressure, carries the ball under pressure, plays a medium pass along the ground to Joshua Kimmich, Joshua Kimmich under pressure, carries the ball under pressure, plays a short pass along the ground to Robert Andrich, Robert Andrich under pressure, carries the ball",6,0.311404765214328,0.0964627546612475,0.0977991767358942,0.1915890872478485,0.0,0.0417455025017261,-0.0020237006247043,0.0437692031264305,6,46,4,36,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,3,The first half has just begun.,Kick Off,"[0:26] Kai Havertz under pressure, plays a medium pass along the ground to Maximilian Mittelstädt, Maximilian Mittelstädt under pressure, carries the ball under pressure, plays a short pass along the ground to Jonathan Tah, Jonathan Tah under pressure, carries the ball under pressure, plays a short pass along the ground to Toni Kroos",7,0.3052183095529346,0.0838438010682222,0.0906326134412162,0.1608987897634506,0.0,0.0417455025017261,0.0110873375087976,0.0306581649929285,6,53,4,41,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,3,0,2,0.5
FLASHSCORE,1,4,The first half has just begun.,Kick Off,"[0:14] Roland Sallai wins the ball back . Error by Joshua Kimmich . Roland Sallai under pressure, shoots with the right foot from a DANGEROUS position (7m out!) - SAVED by the goalkeeper! Parried away! Great chance wasted! [xG: 0.43]",4,0.3013312539372861,0.1014040152614672,0.0980682493404625,0.2061437964439392,0.0,0.0417455025017261,-0.0571415275335311,0.0988870300352573,6,40,4,25,0,0,4,0,0.0,0,0,0,0.0,0,3,0,0.0,0,4,0,0,0,0,0,0,0,3,0,0,0.5
FLASHSCORE,1,5,The first half has just begun.,Kick Off,"[0:37] Maximilian Mittelstädt under pressure, carries the ball - BUT LOSES IT! . Bendegúz Bolla closes down Maximilian Mittelstädt . Maximilian Mittelstädt under MASSIVE pressure, plays a medium pass back along the ground to Jonathan Tah, Jonathan Tah surges forward on a BRILLIANT run from the right midfield into the central midfield under pressure, plays a medium pass along the ground to Antonio Rüdiger",8,0.2740210039558612,0.0994015951974661,0.1039639622042988,0.1942408233880996,0.0,0.0417455025017261,-0.1603752672672271,0.2021207697689533,6,64,4,46,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,6,The first half has just begun.,Kick Off,[0:04] Dominik Szoboszlai intercepts!,2,0.2511359127238393,0.0336997359991073,0.0,0.101099207997322,0.0,0.0417455025017261,0.1383010596036911,0.0965555571019649,6,4,4,3,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
FLASHSCORE,1,7,The first half has just begun.,Kick Off,"[0:50] Kai Havertz under pressure, carries the ball from the central attacking third into the left attacking third - BUT LOSES IT! . Willi Orban closes down Kai Havertz . Kai Havertz under pressure, plays a medium pass back along the ground to Jonathan Tah, Jonathan Tah under pressure, carries the ball under pressure, plays a medium pass along the ground to Maximilian Mittelstädt",9,0.2509960839029052,0.1165658607417871,0.1129992229743391,0.2366983592510223,0.0,0.0417455025017261,-0.3039677441120147,0.3457132466137409,6,64,4,47,0,0,4,0,0.0,0,0,0,0.0,0,1,0,0.0,0,4,0,0,0,0,0,0,0,2,0,1,0.5
FLASHSCORE,1,8,The first half has just begun.,Kick Off,"[0:04] Dominik Szoboszlai under pressure, carries the ball - BUT LOSES IT! . İlkay Gündoğan closes down Dominik Szoboszlai . Dominik Szoboszlai under MASSIVE pressure, plays a medium pass along the ground to Bendegúz Bolla, Bendegúz Bolla under pressure, carries the ball - BUT LOSES IT! . Florian Wirtz closes down Bendegúz Bolla",3,0.1965848218736767,0.0707852122800508,0.0651945703080174,0.147161066532135,0.0,0.0417455025017261,-0.3842708468437195,0.4260163493454456,6,53,4,38,0,0,3,0,0.0,0,0,0,0.0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0.5
FLASHSCORE,1,9,The first half has just begun.,Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Hungary. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kai Havertz under pressure, plays a short pass along the ground to İlkay Gündoğan",1,0.1735439124826052,0.1814365090593309,0.1073028582659531,0.4092288911342621,0.0277777777777777,0.0417455025017261,0.8918793797492981,0.850133877247572,6,56,4,38,1,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,2,1,"Germany keep possession of the ball with some short passes, waiting for the moment to hit the opposition swiftly on the break.",General,"[1:15] Antonio Rüdiger under pressure, plays a short pass along the ground to Jonathan Tah, Jonathan Tah under pressure, carries the ball under pressure, plays a short pass along the ground to Toni Kroos, Toni Kroos under pressure, carries the ball under pressure, plays a short pass forward along the ground to Florian Wirtz",11,0.3765340922538358,0.2293301994785889,0.2451582250962125,0.373866856098175,0.0689655172413793,0.1890001595020294,0.0071459300816059,0.1818542294204235,22,54,13,42,2,0,4,0,0.0,1,0,0,0.0,1,1,1,1.0,0,4,0,0,1,0,0,0,1,3,0,2,0.4
FLASHSCORE,2,2,"Germany keep possession of the ball with some short passes, waiting for the moment to hit the opposition swiftly on the break.",General,"[1:06] Florian Wirtz under pressure, carries the ball under pressure, plays a short pass along the ground to Maximilian Mittelstädt, Maximilian Mittelstädt under pressure, plays a short pass back along the ground to Toni Kroos, Toni Kroos under pressure, carries the ball under pressure, plays a long pass along the ground to Antonio Rüdiger",10,0.3737853609610279,0.2245555821344162,0.2377468019579566,0.3692532777786255,0.0666666666666666,0.1890001595020294,0.010474856942892,0.1785253025591373,22,54,13,42,2,0,4,0,0.0,1,0,0,0.0,1,1,1,1.0,0,4,0,0,1,0,0,0,1,3,0,2,0.4
FLASHSCORE,2,3,"Germany keep possession of the ball with some short passes, waiting for the moment to hit the opposition swiftly on the break.",General,"[1:39] İlkay Gündoğan under pressure, plays a short pass along the ground to Antonio Rüdiger, Antonio Rüdiger under pressure, carries the ball under pressure, plays a short pass along the ground to İlkay Gündoğan, İlkay Gündoğan under pressure, carries the ball under pressure, plays a short pass along the ground to Jamal Musiala",14,0.3702448078015367,0.2185328320356103,0.2390736640415423,0.3396017551422119,0.0769230769230769,0.1890001595020294,0.014380894601345,0.1746192649006843,22,53,13,41,2,0,2,0,0.0,1,0,0,0.0,1,1,1,1.0,0,2,0,0,1,0,0,0,1,3,0,2,0.4
