data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,0,1,The referee of today's match will be Clement Turpin.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0402765870094299,0.0,0.0402765870094299,9,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,0,1,Germany will kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.1029439568519592,0.0,0.1029439568519592,3,0,3,0,0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FLASHSCORE,1,1,Flag goes up against Florian Wirtz (Germany) and the referee blows his whistle for offside.,Offside,"[0:53] Florian Wirtz receives under pressure in the central attacking third . Angus Gunn under pressure, delivers the free kick a long ball forward through the air to Anthony Ralston into the left attacking third, but the pass doesn't find its target",7,0.3708884804398767,0.2033400405050584,0.1303529908766041,0.4208436012268066,0.0588235294117647,-0.1874332129955291,-0.0609670132398605,0.1264661997556686,15,42,10,30,2,2,3,1,0.5,1,0,0,0.0,1,2,0,0.0,2,3,0,0,1,0,0,0,1,2,0,0,0.3076923076923077
FLASHSCORE,1,2,The first half of this match is about to start.,Kick Off,"[0:53] Florian Wirtz receives under pressure in the central attacking third . Angus Gunn under pressure, delivers the free kick a long ball forward through the air to Anthony Ralston into the left attacking third, but the pass doesn't find its target",7,0.3453122006436649,0.1652735473818863,0.136228323610808,0.3595923185348511,0.0,0.0536048263311386,-0.0609670132398605,0.1145718395709991,10,42,5,30,0,0,3,0,0.0,0,0,0,0.0,0,2,0,0.0,0,3,0,0,0,0,0,0,0,2,0,0,0.5
FLASHSCORE,1,3,The first half of this match is about to start.,Kick Off,"[0:00] Starting XI . Starting XI . Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kai Havertz under pressure, plays a medium pass back along the ground to Maximilian Mittelstädt",1,0.2994389543375666,0.3408338291037473,0.3327855455642124,0.6063826084136963,0.0833333333333333,0.0536048263311386,0.8783504962921143,0.8247456699609756,10,59,5,39,3,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,1,4,The first half of this match is about to start.,Kick Off,"[0:07] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kai Havertz under pressure, plays a dangerous short pass into the DANGER ZONE, INTERCEPTED! Germany loses the ball . Callum McGregor wins the ball back, Jack Hendry wins the ball back under pressure, carries the ball - BUT LOSES IT! . Florian Wirtz closes down Jack Hendry",2,0.2247206006488375,0.2430280939130216,0.2079446997408757,0.500306248664856,0.0208333333333333,0.0536048263311386,0.8838067054748535,0.8302018791437149,10,79,5,57,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,3,0,1,0,2,0,0,0.5
FLASHSCORE,1,5,The first half of this match is about to start.,Kick Off,"[0:20] Jonathan Tah under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jonathan Tah under pressure, plays a short pass along the ground to Toni Kroos, Toni Kroos under pressure, carries the ball from the right midfield into the central midfield 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Toni Kroos under pressure, plays a short pass forward along the ground to Florian Wirtz, Florian Wirtz under pressure, carries the ball",4,0.2188024104829277,0.2439416340583755,0.2441124107848097,0.4644566774368286,0.0232558139534883,0.0536048263311386,0.9102200865745544,0.8566152602434158,10,121,5,88,1,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,4,0,2,0,4,0,2,0.5
FLASHSCORE,1,6,The first half of this match is about to start.,Kick Off,"[0:13] Jonathan Tah wins the ball back under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jonathan Tah under pressure, plays a short pass along the ground to Robert Andrich, Robert Andrich under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Robert Andrich under pressure, plays a medium pass along the ground to Antonio Rüdiger",3,0.2152651223952002,0.24414668625122,0.2443035651754704,0.4637462496757507,0.024390243902439,0.0536048263311386,0.9249843955039978,0.8713795691728592,10,109,5,79,1,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,4,0,2,0,4,0,2,0.5
FLASHSCORE,1,7,The first half of this match is about to start.,Kick Off,"[0:29] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Maximilian Mittelstädt under pressure, plays a medium pass back along the ground to Toni Kroos, Toni Kroos under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Toni Kroos under pressure, plays a medium pass along the ground to Jonathan Tah, Jonathan Tah under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jonathan Tah under pressure, plays a medium pass along the ground to Antonio Rüdiger",5,0.2092199709663346,0.2400748695465664,0.243740644301164,0.4520937204360962,0.024390243902439,0.0536048263311386,0.9369495511054992,0.8833447247743607,10,151,5,109,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,6,0,4,0,6,0,4,0.5
FLASHSCORE,1,8,The first half of this match is about to start.,Kick Off,"[0:39] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Antonio Rüdiger under MASSIVE pressure, plays a medium pass along the ground to Jonathan Tah, Jonathan Tah under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jonathan Tah under pressure, plays a medium pass along the ground to Maximilian Mittelstädt, Maximilian Mittelstädt under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Maximilian Mittelstädt under pressure, plays a long pass back along the ground to Antonio Rüdiger",6,0.2078065669857279,0.2356335300634723,0.2435045839493396,0.4390057623386383,0.024390243902439,0.0536048263311386,0.9292791485786438,0.8756743222475052,10,152,5,110,1,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,6,0,4,0,6,0,4,0.5
FLASHSCORE,1,9,Flag goes up against Florian Wirtz (Germany) and the referee blows his whistle for offside.,Offside,"[0:07] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Scotland. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kai Havertz under pressure, plays a dangerous short pass into the DANGER ZONE, INTERCEPTED! Germany loses the ball . Callum McGregor wins the ball back, Jack Hendry wins the ball back under pressure, carries the ball - BUT LOSES IT! . Florian Wirtz closes down Jack Hendry",2,0.1397005756778181,0.2100140737272184,0.1733082160389947,0.397910475730896,0.0588235294117647,-0.1874332129955291,0.8838067054748535,1.0712399184703827,15,79,10,57,3,2,8,1,0.5,1,2,1,1.0,1,2,0,0.0,2,8,0,0,1,3,0,1,1,2,0,0,0.5384615384615384
