data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,Halil Umut Meler is the one to supervise the game today.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0344112701714038,0.0,0.0344112701714038,11,0,7,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,The players are out and the match is about to start. Slovakia will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.0464693829417228,0.0,0.0464693829417228,16,0,8,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,"Here we go, today's match is starting right now.",Kick Off,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! David Strelec under pressure, plays a medium pass back along the ground to Milan Škriniar",1,0.2751717326428768,0.23154494926482797,0.1121263214441614,0.5298769474029541,0.0526315789473684,0.2893508374691009,0.8832987546920776,0.5939479172229767,9,58,6,39,2,1,8,0,0.0,0,2,0,0.0,0,2,0,0.0,1,8,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,2,"Here we go, today's match is starting right now.",Kick Off,"[0:09] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Martin Dúbravka under pressure, plays a medium pass forward along the ground to Denis Vavro, Denis Vavro under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Denis Vavro under pressure, plays a long pass forward to Ondrej Duda, Ondrej Duda under pressure, carries the ball - BUT LOSES IT! . Kobbie Mainoo closes down Ondrej Duda",3,0.2224246329336676,0.17478422208220604,0.0647067341112435,0.437906801700592,0.0217391304347826,0.2893508374691009,0.9240049719810486,0.6346541345119476,9,115,6,83,1,1,8,0,0.0,0,2,0,0.0,0,2,0,0.0,1,8,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,3,"Here we go, today's match is starting right now.",Kick Off,"[0:02] Milan Škriniar under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Milan Škriniar under pressure, plays a short pass along the ground to Denis Vavro, Denis Vavro under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Denis Vavro under pressure, plays a short pass through the air to David Strelec, but the pass doesn't find its target . Crucial block by Harry Kane!",2,0.2210553682105209,0.17175215764263807,0.0624067967162393,0.4320163428783417,0.0208333333333333,0.2893508374691009,0.9203858375549316,0.6310350000858307,9,118,6,84,1,1,8,0,0.0,0,2,0,0.0,0,3,0,0.0,1,8,0,0,0,4,0,2,0,6,0,3
FLASHSCORE,1,4,"Here we go, today's match is starting right now.",Kick Off,"[0:22] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Milan Škriniar under pressure, plays a short pass along the ground to Stanislav Lobotka, Stanislav Lobotka under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Stanislav Lobotka under pressure, plays a short pass along the ground to Milan Škriniar, Milan Škriniar under pressure, carries the ball from the right defensive third into the right midfield 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Slovakia. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Milan Škriniar under pressure, plays a long ball forward through the air to Dávid Hancko into the right attacking third, but it goes out of play",4,0.2197936944461393,0.17424272792823156,0.0886660581486127,0.3948464393615722,0.0392156862745098,0.2893508374691009,0.9329042434692384,0.6435534060001373,9,171,6,122,2,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,6,0,4,0,5,0,3
FLASHSCORE,1,5,"Here we go, today's match is starting right now.",Kick Off,"[0:47] Marc Guehi under pressure, carries the ball under pressure, plays a medium pass back along the ground to Jordan Pickford, Jordan Pickford under pressure, carries the ball under pressure, plays a long ball forward through the air to Harry Kane, but the pass doesn't find its target . Crucial block by Denis Vavro!",6,0.2102222703397274,0.07277647654215492,0.0,0.2183294296264648,0.0,0.2893508374691009,-0.0880895107984542,0.3774403482675552,9,54,6,40,0,1,4,0,0.0,0,0,0,0.0,0,2,0,0.0,1,4,0,0,0,0,0,0,0,3,0,1
FLASHSCORE,1,6,"Here we go, today's match is starting right now.",Kick Off,"[0:36] Jordan Pickford under pressure, plays a short pass along the ground to Marc Guehi, Marc Guehi under pressure, carries the ball under pressure, plays a medium pass along the ground to John Stones, John Stones under pressure, carries the ball - BUT LOSES IT! . Ondrej Duda closes down John Stones",5,0.2022879756987095,0.0757999817530314,0.0,0.2273999452590942,0.0,0.2893508374691009,-0.1288972049951553,0.4182480424642563,9,52,6,39,0,1,4,0,0.0,0,0,0,0.0,0,1,0,0.0,1,4,0,0,0,0,0,0,0,2,0,1
FLASHSCORE,3,1,The England players are exchanging some short passes.,General,"[2:31] Kieran Trippier under pressure, carries the ball under pressure, plays a short pass along the ground to Phil Foden, Phil Foden under pressure, plays a short pass along the ground to Kieran Trippier, Kieran Trippier under pressure, carries the ball under pressure, plays a medium pass along the ground to Declan Rice",16,0.3993656195781329,0.2010322055577171,0.110118279407955,0.4453592896461487,0.0476190476190476,0.0184513833373785,0.024085521697998,0.0056341383606195,8,53,6,41,1,1,3,0,0.0,1,0,0,0.0,1,1,1,1.0,1,3,0,0,1,0,0,0,1,3,0,2
FLASHSCORE,3,2,The England players are exchanging some short passes.,General,"[2:39] Kobbie Mainoo under pressure, plays a medium pass back along the ground to John Stones, John Stones under pressure, carries the ball under pressure, plays a short pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Kieran Trippier",17,0.3681951749712795,0.15854488966571892,0.0958651267799022,0.3397695422172546,0.04,0.0184513833373785,0.0155974142253398,0.0028539691120386,8,55,6,43,1,1,4,0,0.0,1,0,0,0.0,1,1,1,1.0,1,4,0,0,1,0,0,0,1,3,0,2
FLASHSCORE,3,3,The England players are exchanging some short passes.,General,"[2:05] Kieran Trippier under pressure, plays a short pass to Declan Rice",13,0.3591807561972532,0.15164489212748658,0.0570065534192356,0.3264995515346527,0.0714285714285714,0.0184513833373785,0.0002397317439317,0.0182116515934467,8,12,6,9,1,1,2,0,0.0,1,0,0,0.0,1,1,1,1.0,1,2,0,0,1,0,0,0,1,1,0,0
FLASHSCORE,3,4,The England players are exchanging some short passes.,General,"[2:45] Ivan Schranz closes down Kieran Trippier . Kieran Trippier under pressure, plays a medium pass back along the ground to Marc Guehi, but the pass doesn't find its target, Marc Guehi closes down the ball carrier . David Strelec intercepts!",18,0.3558583676633662,0.14163358544375182,0.0757469098289514,0.3491538465023041,0.0,0.0184513833373785,0.0199186690151691,0.0014672856777906,8,41,6,31,0,1,4,0,0.0,1,0,0,0.0,1,1,1,1.0,1,4,0,0,1,0,0,0,1,2,0,1
FLASHSCORE,3,5,The England players are exchanging some short passes.,General,"[2:50] David Strelec is fouled, Ondrej Duda under pressure, delivers the free kick a long ball forward through the air to David Strelec into the central attacking third, David Strelec receives under pressure in the central attacking third under pressure, shoots with the right foot from a DANGEROUS position (13m out!) - well wide!",20,0.3555527670426371,0.15283496691858803,0.0981215093754541,0.36038339138031,0.0,0.0184513833373785,-0.017842449247837,0.0362938325852155,8,54,6,40,0,1,2,0,0.0,1,0,0,0.0,1,2,0,0.0,1,2,0,0,1,0,0,0,1,2,0,0
