data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,The referee of today's match will be Felix Zwayer.,General,,-1,0.0,0.0,0.0,0.0,0.0,0.0598689913749694,0.0,0.0598689913749694,9,0,5,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,The players are on the pitch and Albania will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.1074621826410293,0.0,0.1074621826410293,12,0,5,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,"Goal! It's a catastrophic error from the opponent which has gifted a chance to Nedim Bajrami (Albania), who rolls the ball into the back of the net from close range. 0:1.",Goal,"[0:24] The goalkeeper deals with it, Gianluca Scamacca under pressure, plays a medium pass back along the ground to Riccardo Calafiori, Riccardo Calafiori under pressure, carries the ball under pressure, plays a short pass along the ground to Alessandro Bastoni, Alessandro Bastoni under pressure, carries the ball",4,0.3193349324286789,0.2460102064074159,0.2398831281758872,0.4410046339035034,0.0571428571428571,-0.4513017535209656,0.0093891359865665,0.4606908895075321,31,47,18,35,2,4,3,0,0.0,1,0,0,0.0,2,2,1,0.5,4,3,0,0,1,0,0,0,2,3,0,1
FLASHSCORE,1,2,"Goal! It's a catastrophic error from the opponent which has gifted a chance to Nedim Bajrami (Albania), who rolls the ball into the back of the net from close range. 0:1.",Goal,"[0:20] Error by Federico Dimarco . Nedim Bajrami intercepts! under pressure, carries the ball ⚽ GOOOAL! Nedim Bajrami scores! What a strike with the right foot from close range (8m)! Albania now lead 1-0! His first goal of the tournament in the 0th minute!",3,0.2751704681174999,0.4692054295880325,0.4401030718977101,0.745290994644165,0.2222222222222222,-0.4513017535209656,0.8556326627731323,1.306934416294098,31,43,18,28,8,4,6,2,0.5,1,1,1,1.0,2,2,1,0.5,4,6,0,0,1,1,0,0,2,2,0,0
FLASHSCORE,1,3,"Here we go, today's match is starting right now.",Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nedim Bajrami under pressure, plays a medium pass back along the ground to Ylber Ramadani",1,0.2562066671635982,0.20393311744084316,0.1121263214441614,0.4470414519309997,0.0526315789473684,0.2893508374691009,0.8763235211372375,0.5869726836681366,9,58,6,39,2,1,8,0,0.0,0,2,0,0.0,0,2,0,0.0,1,8,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,4,"Here we go, today's match is starting right now.",Kick Off,"[0:24] The goalkeeper deals with it, Gianluca Scamacca under pressure, plays a medium pass back along the ground to Riccardo Calafiori, Riccardo Calafiori under pressure, carries the ball under pressure, plays a short pass along the ground to Alessandro Bastoni, Alessandro Bastoni under pressure, carries the ball",4,0.2267382079735398,0.0623048444588979,0.0,0.1869145333766937,0.0,0.2893508374691009,0.0093891359865665,0.2799617014825344,9,47,6,35,0,1,3,0,0.0,0,0,0,0.0,0,2,0,0.0,1,3,0,0,0,0,0,0,0,3,0,1
FLASHSCORE,1,5,"Here we go, today's match is starting right now.",Kick Off,"[0:20] Error by Federico Dimarco . Nedim Bajrami intercepts! under pressure, carries the ball ⚽ GOOOAL! Nedim Bajrami scores! What a strike with the right foot from close range (8m)! Albania now lead 1-0! His first goal of the tournament in the 0th minute!",3,0.2241357703251016,0.15427496886814596,0.0482253647813687,0.3479328751564026,0.0666666666666666,0.2893508374691009,0.8556326627731323,0.5662818253040314,9,43,6,28,2,1,6,0,0.0,0,1,0,0.0,0,2,0,0.0,1,6,0,0,0,1,0,0,0,2,0,0
FLASHSCORE,1,6,"Here we go, today's match is starting right now.",Kick Off,"[0:01] Ylber Ramadani under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ylber Ramadani under pressure, plays a medium pass along the ground to Kristjan Asllani, Kristjan Asllani under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kristjan Asllani under pressure, plays a long ball forward through the air to Jasir Asani into the left attacking third, but it goes out of play . Federico Dimarco under pressure, plays a medium pass, but the pass doesn't find its target",2,0.2002430548416716,0.14218061038482752,0.0573509719017264,0.3510090410709381,0.0181818181818181,0.2893508374691009,0.914920449256897,0.625569611787796,9,133,6,95,1,1,8,0,0.0,0,2,0,0.0,0,2,0,0.0,1,8,0,0,0,4,0,2,0,5,0,3
FLASHSCORE,1,7,"Goal! It's a catastrophic error from the opponent which has gifted a chance to Nedim Bajrami (Albania), who rolls the ball into the back of the net from close range. 0:1.",Goal,"[0:01] Ylber Ramadani under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Ylber Ramadani under pressure, plays a medium pass along the ground to Kristjan Asllani, Kristjan Asllani under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kristjan Asllani under pressure, plays a long ball forward through the air to Jasir Asani into the left attacking third, but it goes out of play . Federico Dimarco under pressure, plays a medium pass, but the pass doesn't find its target",2,0.1134500223321355,0.27334076403546825,0.2305536909896375,0.5433147549629211,0.0461538461538461,-0.4513017535209656,0.914920449256897,1.3662222027778623,31,133,18,95,3,4,8,1,0.25,1,2,1,1.0,2,2,0,0.0,4,8,0,0,1,4,0,2,2,5,0,3
FLASHSCORE,1,8,"Goal! It's a catastrophic error from the opponent which has gifted a chance to Nedim Bajrami (Albania), who rolls the ball into the back of the net from close range. 0:1.",Goal,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Albania and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Nedim Bajrami under pressure, plays a medium pass back along the ground to Ylber Ramadani",1,0.1069030258026032,0.25174579262287194,0.1631414464975628,0.5087625980377197,0.0833333333333333,-0.4513017535209656,0.8763235211372375,1.3276252746582031,31,58,18,39,4,4,8,2,0.5,1,2,1,1.0,2,2,0,0.0,4,8,0,0,1,2,0,0,2,2,0,0
