data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,0,1,"Let us introduce today's referee to you, and it's Danny Makkelie.",General,,-1,0.0,0.0,0.0,0.0,0.0,0.2238073348999023,0.0,0.2238073348999023,11,0,6,0,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,0,1,The players are on the pitch and Croatia will have the kick-off.,Kick Off,,-1,0.0,0.0,0.0,0.0,0.0,0.1508273035287857,0.0,0.1508273035287857,12,0,5,0,0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FLASHSCORE,1,1,"Here we go, today's match is starting right now.",Kick Off,"[0:00] Starting XI . Starting XI, Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andrej Kramarić under pressure, plays a short pass along the ground to Luka Modrić",1,0.263493737778996,0.21776137577419083,0.112907223279581,0.4863228499889374,0.054054054054054,0.2893508374691009,0.8886600136756897,0.5993091762065887,9,56,6,38,2,1,8,0,0.0,0,2,0,0.0,0,2,0,0.0,1,8,0,0,0,2,0,0,0,2,0,0
FLASHSCORE,1,2,"Here we go, today's match is starting right now.",Kick Off,"[0:49] Josip Stanišić under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Josip Stanišić under pressure, plays a medium pass back along the ground to Josip Šutalo, Josip Šutalo under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Josip Šutalo under pressure, plays a medium pass along the ground to Marin Pongracic, Marin Pongracic under pressure, carries the ball from the central defensive third into the right midfield",7,0.2084736839783764,0.15500389746196755,0.0677386449820469,0.3518185019493103,0.0454545454545454,0.2893508374691009,0.9204677939414978,0.6311169564723969,9,122,6,89,2,1,6,0,0.0,0,2,0,0.0,0,2,0,0.0,1,6,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,3,"Here we go, today's match is starting right now.",Kick Off,"[0:23] Luka Sučić under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Luka Sučić under pressure, plays a medium pass along the ground to Marcelo Brozović . Nicolò Barella closes down Luka Sučić . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Marcelo Brozović under pressure, plays a medium pass along the ground to Mateo Kovačić, Mateo Kovačić under pressure, carries the ball",4,0.2068815096011001,0.13566799147794487,0.0638412700880429,0.3199068903923034,0.0232558139534883,0.2893508374691009,0.8688287734985352,0.5794779360294342,9,113,6,82,1,1,8,0,0.0,0,2,0,0.0,0,2,0,0.0,1,8,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,4,"Here we go, today's match is starting right now.",Kick Off,"[0:31] Mario Pašalić under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Mario Pašalić under pressure, plays a short pass along the ground to Mateo Kovačić, Mateo Kovačić under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Mateo Kovačić under pressure, plays a short pass along the ground to Joško Gvardiol, Joško Gvardiol under pressure, carries the ball",5,0.2012730726105926,0.14122853193057341,0.0602465707686756,0.337797999382019,0.0256410256410256,0.2893508374691009,0.9079441428184508,0.61859330534935,9,112,6,82,1,1,7,0,0.0,0,2,0,0.0,0,2,0,0.0,1,7,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,1,5,"Here we go, today's match is starting right now.",Kick Off,"[0:39] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Marin Pongracic under pressure, plays a long pass along the ground to Josip Šutalo, Josip Šutalo under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Josip Šutalo under pressure, plays a medium pass along the ground to Marin Pongracic, Marin Pongracic under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Marin Pongracic under pressure, plays a long pass along the ground to Josip Šutalo",6,0.1998135753158619,0.1460679879034745,0.0677409688839561,0.3441472053527832,0.0263157894736842,0.2893508374691009,0.9283004999160768,0.6389496624469757,9,150,6,108,1,1,6,0,0.0,0,2,0,0.0,0,2,0,0.0,1,6,0,0,0,6,0,4,0,6,0,4
FLASHSCORE,1,6,"Here we go, today's match is starting right now.",Kick Off,"[0:04] 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Josip Šutalo under pressure, plays a medium pass forward along the ground to Josip Stanišić, Josip Stanišić under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Josip Stanišić under pressure, plays a medium pass back along the ground to Josip Šutalo, Josip Šutalo under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Josip Šutalo under pressure, plays a medium pass along the ground to Marin Pongracic",2,0.1979184098547631,0.14512892862239593,0.0667498558783267,0.3436369299888611,0.025,0.2893508374691009,0.9330639839172364,0.6437131464481354,9,152,6,110,1,1,6,0,0.0,0,2,0,0.0,0,2,0,0.0,1,6,0,0,0,6,0,4,0,6,0,4
FLASHSCORE,1,7,"Here we go, today's match is starting right now.",Kick Off,"[0:14] Joško Gvardiol under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Joško Gvardiol under pressure, plays a medium pass back along the ground to Josip Šutalo, Josip Šutalo under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Croatia and Italy. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Josip Šutalo under pressure, plays a medium pass forward along the ground to Josip Stanišić, Josip Stanišić under pressure, carries the ball",3,0.1915681440024085,0.1300444408772398,0.0590365900152949,0.3060967326164245,0.025,0.2893508374691009,0.9132115840911864,0.6238607466220856,9,114,6,84,1,1,6,0,0.0,0,2,0,0.0,0,2,0,0.0,1,6,0,0,0,4,0,2,0,4,0,2
FLASHSCORE,2,1,Croatia keep possession of the ball by producing short passes and one-two passes from player to player.,General,"[1:21] Luka Sučić under pressure, plays a short pass along the ground to Marcelo Brozović, Marcelo Brozović under pressure, carries the ball under pressure, plays a medium pass along the ground to Marin Pongracic, Marin Pongracic under pressure, drives forward with the ball from the central defensive third into the central midfield under pressure, plays a short pass along the ground to Andrej Kramarić",11,0.3932279795623384,0.22319956126697363,0.1384972799865474,0.470495343208313,0.0606060606060606,0.1095315441489219,0.0128447785973548,0.096686765551567,17,64,12,48,2,1,4,0,0.0,1,0,0,0.0,1,1,1,1.0,1,4,0,0,1,0,0,0,2,3,1,2
